	date_time	sensor_id	date_time_conv
0	1719846000	b'RSN '	1954-07-02 15:00:00
13107	2570378400	b'XXX '	1981-06-14 18:00:00
13108	2574720000	b'RA4 '	1981-08-04 00:00:00
20063	2819664000	b'WRA '	1989-05-09 00:00:00
20317	2830204800	b'RZ3 '	1989-09-08 00:00:00
32924	3565944000	b'27.0'	2012-12-31 12:00:00
32970	3567931200	b'nan'	2013-01-23 12:00:00
33056	3571646400	b'28.0'	2013-03-07 12:00:00
33091	3573201600	b'25.0'	2013-03-25 12:00:00
33410	3587068800	b'58.0'	2013-09-02 00:00:00
34026	3616012800	b'9.0'	2014-08-03 00:00:00
35270	3679257600	b'29.0'	2016-08-04 00:00:00
35329	3681936000	b'23.0'	2016-09-04 00:00:00
35473	3688243200	b'53.0'	2016-11-16 00:00:00
35525	3690489600	b'90.0'	2016-12-12 00:00:00
36064	3714336000	b'60.0'	2017-09-14 00:00:00
36067	3714465600	b'89.0'	2017-09-15 12:00:00
36665	3741724800	b'69.0'	2018-07-28 00:00:00
37211	3768809640	b'128.'	2019-06-06 11:34:00
37468	3779912400	b'129.'	2019-10-12 23:40:00
37471	3780041580	b'162.'	2019-10-14 11:33:00
37503	3781425600	b'62.0'	2019-10-30 12:00:00
