	date_time	sensor_id	date_time_conv
0	1600999200	b'RS3 '	1950-09-26 02:00:00
19428	2399976000	b'RK5 '	1976-01-20 12:00:00
32388	2721038400	b'RRB '	1986-03-24 12:00:00
34168	2773137600	b'MRr '	1987-11-17 12:00:00
38887	2934792000	b'XXX '	1992-12-31 12:00:00
42700	3179865600	b'RZ3 '	2000-10-07 00:00:00
42858	3196108800	b'MR7 '	2001-04-13 00:00:00
45190	3380270400	b'RDA '	2007-02-12 12:00:00
45201	3380745600	b'RHA '	2007-02-18 00:00:00
49456	3565944000	b'28.0'	2012-12-31 12:00:00
49466	3566376000	b'nan'	2013-01-05 12:00:00
49501	3567888000	b'58.0'	2013-01-23 00:00:00
49572	3570912000	b'27.0'	2013-02-27 00:00:00
50729	3626726400	b'38.0'	2014-12-05 00:00:00
50758	3627979200	b'90.0'	2014-12-19 12:00:00
51011	3642192000	b'13.0'	2015-06-02 00:00:00
51050	3643876800	b'53.0'	2015-06-21 12:00:00
52201	3700252800	b'68.0'	2017-04-04 00:00:00
53314	3748550400	b'89.0'	2018-10-15 00:00:00
54506	3800563200	b'69.0'	2020-06-08 00:00:00
54820	3814385520	b'162.'	2020-11-14 23:32:00
54965	3820780800	b'62.0'	2021-01-28 00:00:00
