	date_time	sensor_id	date_time_conv
0	1153536600	b'RK5 '	1936-07-22 02:50:00
26638	2605089600	b'MRu '	1982-07-21 12:00:00
28142	2650017600	b'XXX '	1983-12-23 12:00:00
30336	2727000000	b'RRB '	1986-06-01 12:00:00
32813	2802902400	b'MRB '	1988-10-27 00:00:00
32972	2807546400	b'RZ3 '	1988-12-19 18:00:00
46617	3565944000	b'88.0'	2012-12-31 12:00:00
46660	3567801600	b'58.0'	2013-01-22 00:00:00
46996	3582446400	b'89.0'	2013-07-10 12:00:00
47087	3586377600	b'nan'	2013-08-25 00:00:00
47140	3588667200	b'85.0'	2013-09-20 12:00:00
48026	3627504000	b'29.0'	2014-12-14 00:00:00
48857	3668241600	b'9.0'	2016-03-29 12:00:00
49244	3685089600	b'28.0'	2016-10-10 12:00:00
49262	3685867200	b'90.0'	2016-10-19 12:00:00
50755	3751617600	b'62.0'	2018-11-19 12:00:00
50851	3755937600	b'69.0'	2019-01-08 12:00:00
51064	3765183360	b'162.'	2019-04-25 12:16:00
