	date_time	sensor_id	date_time_conv
0	1924041600	b'RA4 '	1960-12-21 00:00:00
14970	2374596000	b'RK5 '	1975-04-01 18:00:00
29440	2709655200	b'RRB '	1985-11-12 18:00:00
29826	2718100800	b'MR5 '	1986-02-18 12:00:00
33247	2802189600	b'MRr '	1988-10-18 18:00:00
35178	2848867200	b'MRB '	1990-04-12 00:00:00
35268	2852712000	b'RZ3 '	1990-05-26 12:00:00
39287	3037737600	b'XXX '	1996-04-06 00:00:00
41988	3297024000	b'RZK '	2004-06-24 00:00:00
41993	3297283200	b'RV7 '	2004-06-27 00:00:00
47567	3565944000	b'28.0'	2012-12-31 12:00:00
47613	3567931200	b'nan'	2013-01-23 12:00:00
47618	3568147200	b'58.0'	2013-01-26 00:00:00
49207	3644352000	b'53.0'	2015-06-27 00:00:00
50323	3693513600	b'90.0'	2017-01-16 00:00:00
50486	3700555200	b'68.0'	2017-04-07 12:00:00
50946	3720470400	b'60.0'	2017-11-24 00:00:00
51363	3738614400	b'89.0'	2018-06-22 00:00:00
51926	3763065600	b'69.0'	2019-04-01 00:00:00
52012	3766779000	b'160.'	2019-05-13 23:30:00
52251	3777105600	b'62.0'	2019-09-10 12:00:00
52252	3777147000	b'162.'	2019-09-10 23:30:00
