	date_time	sensor_id	date_time_conv
0	1230625800	b'RK5 '	1938-12-31 08:30:00
35435	2964643200	b'GK  '	1993-12-12 00:00:00
47989	3376598400	b'VCG '	2007-01-01 00:00:00
48355	3386059200	b'VNG '	2007-04-20 12:00:00
48775	3403857600	b'UIa '	2007-11-12 12:00:00
53650	3565965600	b'nan'	2012-12-31 18:00:00
53651	3565987200	b'23.0'	2013-01-01 00:00:00
53674	3566505600	b'0.0'	2013-01-07 00:00:00
53868	3571128000	b'11.0'	2013-03-01 12:00:00
54045	3575512800	b'5.0'	2013-04-21 06:00:00
54879	3600590400	b'12.0'	2014-02-05 12:00:00
55386	3615001200	b'99.0'	2014-07-22 07:00:00
60364	3772309320	b'7.0'	2019-07-16 23:42:00
