	date_time	sensor_id	date_time_conv
0	2202508800	b'??? '	1969-10-18
2405	2498083200	b'RK5 '	1979-03-01
2407	2498428800	b'RA4 '	1979-03-05
5570	2753222400	b'RRB '	1987-04-01
5583	2754432000	b'MR5 '	1987-04-15
5873	2775945600	b'RRb '	1987-12-20
7580	2908310400	b'XXX '	1992-02-29
8802	3105648000	b'RRa '	1998-06-01
9400	3157056000	b'RZS '	2000-01-17
10356	3233520000	b'RZ3 '	2002-06-20
14711	3565900800	b'27.0'	2012-12-31
14720	3566678400	b'nan'	2013-01-09
14890	3579033600	b'28.0'	2013-06-01
16582	3707856000	b'90.0'	2017-07-01
16993	3828816000	b'19.0'	2021-05-01
