	date_time	sensor_id	date_time_conv
0	1183284000	b'XXX '	1937-07-01 10:00:00
1274	1215640800	b'UBa '	1938-07-10 22:00:00
1359	1217628000	b'UBA '	1938-08-02 22:00:00
15706	1577847600	b'U?? '	1950-01-01 03:00:00
29039	1896048000	b'Z?? '	1960-02-01 00:00:00
30837	1972166400	b'ZCH '	1962-07-01 00:00:00
32915	2059862400	b'ZDB '	1965-04-11 00:00:00
38788	2311459200	b'ZF1c'	1973-04-01 00:00:00
44725	2560550400	b'ZJ1c'	1981-02-21 00:00:00
45000	2572560000	b'ZJAc'	1981-07-10 00:00:00
50238	2798064000	b'ZKBc'	1988-09-01 00:00:00
54007	2958422400	b'ZKB '	1993-10-01 00:00:00
56675	3074112000	b'ZK2 '	1997-06-01 00:00:00
63996	3388741200	b'ZRg '	2007-05-21 13:00:00
68151	3565944000	b'87.0'	2012-12-31 12:00:00
68305	3572510400	b'nan'	2013-03-17 12:00:00
68848	3595867200	b'82.0'	2013-12-12 20:00:00
71556	3711223448	b'182.'	2017-08-08 23:24:08
