	date_time	sensor_id	date_time_conv
0	1350874800	b'U?? '	1942-10-23 03:00:00
30056	2286662400	b'ZF1 '	1972-06-18 00:00:00
34846	2551651200	b'ZJA '	1980-11-10 00:00:00
38738	2726697600	b'ZKA '	1986-05-29 00:00:00
40430	2800656000	b'ZKB '	1988-10-01 00:00:00
45547	3024172800	b'VU1 '	1995-11-01 00:00:00
47402	3105648000	b'VU3 '	1998-06-01 00:00:00
57681	3565944000	b'51.0'	2012-12-31 12:00:00
57997	3579768000	b'nan'	2013-06-09 12:00:00
58118	3585643200	b'82.0'	2013-08-16 12:00:00
61311	3730792547	b'182.'	2018-03-23 11:15:47
61851	3775028465	b'124.'	2019-08-17 11:01:05
61892	3776716800	b'24.0'	2019-09-06 00:00:00
