	date_time	sensor_id	date_time_conv
0	797822820	b'U4b '	1925-04-14 01:27:00
15957	1814918400	b'XXX '	1957-07-07 00:00:00
33260	2303683200	b'J56 '	1973-01-01 00:00:00
44718	2561284800	b'J80 '	1981-03-01 12:00:00
55995	2813702400	b'J8H '	1989-03-01 00:00:00
64378	3001384800	b'J94 '	1995-02-10 06:00:00
70546	3139819200	b'J99 '	1999-07-01 12:00:00
75596	3253046400	b'J9H '	2003-02-01 00:00:00
83683	3565944000	b'80.0'	2012-12-31 12:00:00
83729	3567931200	b'nan'	2013-01-23 12:00:00
84172	3587068800	b'22.0'	2013-09-02 00:00:00
85695	3652558200	b'122.'	2015-09-29 23:30:00
87321	3722198400	b'35.0'	2017-12-14 00:00:00
87436	3727164600	b'135.'	2018-02-09 11:30:00
89212	3803766571	b'141.'	2020-07-15 01:49:31
89309	3807950400	b'41.0'	2020-09-01 12:00:00
