	date_time	sensor_id	date_time_conv
0	1817208000	b'V18 '	1957-08-02 12:00:00
24734	2574460800	b'V2_ '	1981-08-01 00:00:00
25086	2582193600	b'V8A '	1981-10-29 12:00:00
38502	2900210400	b'VB_ '	1991-11-27 06:00:00
40976	2989872000	b'MV3 '	1994-09-30 00:00:00
41152	2997432000	b'VC_ '	1994-12-26 12:00:00
42755	3066206400	b'M__ '	1997-03-01 12:00:00
54340	3565965600	b'80.0'	2012-12-31 18:00:00
55034	3595910400	b'41.0'	2013-12-13 08:00:00
55437	3613279800	b'nan'	2014-07-02 08:50:00
55534	3616423200	b'14.0'	2014-08-07 18:00:00
