	date_time	sensor_id	date_time_conv
0	1438394400	b'I32 '	1945-08-01 02:00:00
27981	3155022000	b'XXX '	1999-12-24 11:00:00
29316	3287304000	b'I42 '	2004-03-03 12:00:00
29995	3309159600	b'MI2 '	2004-11-11 11:00:00
35419	3564558000	b'nan'	2012-12-15 11:00:00
38098	3684614400	b'10.0'	2016-10-05 00:00:00
38834	3732566400	b'21.0'	2018-04-13 00:00:00
38862	3734985600	b'27.0'	2018-05-11 00:00:00
38940	3741638400	b'25.0'	2018-07-27 00:00:00
39043	3753043200	b'6.0'	2018-12-06 00:00:00
39429	3775374000	b'12.0'	2019-08-21 11:00:00
