	date_time	sensor_id	date_time_conv
0	808698900	b'RS6 '	1925-08-17 22:35:00
20743	2399976000	b'RK2 '	1976-01-20 12:00:00
28989	2605046400	b'MRt '	1982-07-21 00:00:00
33775	2716394400	b'RRA '	1986-01-29 18:00:00
37746	2806315200	b'RZ3 '	1988-12-05 12:00:00
38215	2816424000	b'MRA '	1989-04-01 12:00:00
56294	3565944000	b'88.0'	2012-12-31 12:00:00
56340	3567931200	b'nan'	2013-01-23 12:00:00
56585	3578601600	b'27.0'	2013-05-27 00:00:00
56953	3594499200	b'89.0'	2013-11-27 00:00:00
57165	3603657600	b'29.0'	2014-03-13 00:00:00
57237	3606768000	b'90.0'	2014-04-18 00:00:00
57290	3609057600	b'69.0'	2014-05-14 12:00:00
58547	3667248000	b'60.0'	2016-03-18 00:00:00
59732	3718440000	b'9.0'	2017-10-31 12:00:00
60234	3740126400	b'62.0'	2018-07-09 12:00:00
61039	3774900600	b'162.'	2019-08-15 23:30:00
62198	3825055800	b'129.'	2021-03-18 11:30:00
