	date_time	sensor_id	date_time_conv
0	1788490800	b'ZF12'	1956-09-04 03:00:00
14823	2314483200	b'ZF1c'	1973-05-06 00:00:00
18157	2400062400	b'ZH1c'	1976-01-21 12:00:00
18875	2419977600	b'W__ '	1976-09-08 00:00:00
20119	2459376000	b'AA74'	1977-12-08 00:00:00
22253	2524521600	b'AP13'	1980-01-01 00:00:00
26833	2675505600	b'ZJt '	1984-10-13 12:00:00
41777	3023136000	b'MZd '	1995-10-20 00:00:00
44931	3093465600	b'UA4 '	1998-01-11 00:00:00
51861	3248683200	b'Vhr '	2002-12-12 12:00:00
63846	3523046400	b'BFI '	2011-08-23 00:00:00
65538	3565965600	b'nan'	2012-12-31 18:00:00
68718	3673900800	b'97.0'	2016-06-03 00:00:00
