	date_time	sensor_id	date_time_conv
0	1588604400	b'RSN '	1950-05-05 15:00:00
23481	2399976000	b'RK2 '	1976-01-20 12:00:00
35766	2702937600	b'RRA '	1985-08-27 00:00:00
36010	2708229600	b'XXX '	1985-10-27 06:00:00
36377	2719288800	b'MR4 '	1986-03-04 06:00:00
38631	2770156800	b'MRA '	1987-10-14 00:00:00
38929	2776593600	b'RZ3 '	1987-12-27 12:00:00
55591	3565944000	b'29.0'	2012-12-31 12:00:00
55637	3567931200	b'nan'	2013-01-23 12:00:00
55799	3574972800	b'89.0'	2013-04-15 00:00:00
57783	3664180800	b'90.0'	2016-02-11 12:00:00
59585	3742027200	b'62.0'	2018-07-31 12:00:00
60121	3765180600	b'162.'	2019-04-25 11:30:00
60290	3772481400	b'69.0'	2019-07-18 23:30:00
60418	3778011000	b'160.'	2019-09-20 23:30:00
