	date_time	sensor_id	date_time_conv
0	1737342000	b'RZ3 '	1955-01-21 03:00:00
30985	2957299200	b'XXX '	1993-09-18 00:00:00
32013	3405283200	b'RZW '	2007-11-29 00:00:00
34896	3565944000	b'89.0'	2012-12-31 12:00:00
34905	3566332800	b'nan'	2013-01-05 00:00:00
34939	3567801600	b'29.0'	2013-01-22 00:00:00
34941	3567888000	b'22.0'	2013-01-23 00:00:00
38038	3711571200	b'99.0'	2017-08-13 00:00:00
38580	3735417600	b'90.0'	2018-05-16 00:00:00
39291	3768636600	b'162.'	2019-06-04 11:30:00
39345	3770971200	b'62.0'	2019-07-01 12:00:00
39493	3777580800	b'19.0'	2019-09-16 00:00:00
39917	3797278204	b'119.'	2020-04-30 23:30:04
40122	3806263800	b'129.'	2020-08-12 23:30:00
40915	3840564600	b'160.'	2021-09-13 23:30:00
41027	3845707200	b'60.0'	2021-11-12 12:00:00
