	date_time	sensor_id	date_time_conv
0	1470452400	b'RA4 '	1946-08-07 03:00:00
39921	2816380800	b'MR3 '	1989-04-01 00:00:00
40067	2819577600	b'RZ3 '	1989-05-08 00:00:00
45731	3047932800	b'WRZ '	1996-08-02 00:00:00
45884	3055536000	b'XXX '	1996-10-29 00:00:00
55175	3565944000	b'29.0'	2012-12-31 12:00:00
55221	3567931200	b'nan'	2013-01-23 12:00:00
55378	3574756800	b'58.0'	2013-04-12 12:00:00
55475	3578947200	b'89.0'	2013-05-31 00:00:00
55660	3586982400	b'27.0'	2013-09-01 00:00:00
56513	3624264000	b'57.0'	2014-11-06 12:00:00
56539	3625387200	b'90.0'	2014-11-19 12:00:00
58163	3700166400	b'28.0'	2017-04-03 00:00:00
58946	3734726400	b'60.0'	2018-05-08 00:00:00
58959	3735288000	b'53.0'	2018-05-14 12:00:00
59093	3741076800	b'62.0'	2018-07-20 12:00:00
59813	3772611000	b'162.'	2019-07-20 11:30:00
59935	3778011000	b'128.'	2019-09-20 23:30:00
