	date_time	sensor_id	date_time_conv
0	1577847600	b'W_P '	1950-01-01 03:00:00
34994	2337379200	b'AA63'	1974-01-26 00:00:00
44796	2509830000	b'APA3'	1979-07-14 23:00:00
50330	2604355200	b'APB '	1982-07-13 00:00:00
51364	2622110400	b'APCa'	1983-02-03 12:00:00
59759	2783196000	b'V8A '	1988-03-12 22:00:00
64630	2882732400	b'VDR '	1991-05-08 23:00:00
76706	3184056000	b'VDT '	2000-11-24 12:00:00
76760	3185175600	b'VDN '	2000-12-07 11:00:00
81379	3298057200	b'VGT '	2004-07-05 23:00:00
81692	3305314800	b'VGR '	2004-09-27 23:00:00
83745	3363030000	b'VNt '	2006-07-27 23:00:00
89575	3565983600	b'80.0'	2012-12-31 23:00:00
89576	3566005200	b'nan'	2013-01-01 05:00:00
92052	3645428400	b'78.0'	2015-07-09 11:00:00
94043	3738294261	b'141.'	2018-06-18 07:04:21
95578	3843695985	b'142.'	2021-10-20 05:19:45
95585	3844212763	b'124.'	2021-10-26 04:52:43
