	date_time	sensor_id	date_time_conv
0	1388455200	b'IF1 '	1944-01-01 02:00:00
6681	1740690000	b'IF2 '	1955-02-28 21:00:00
22677	2173132800	b'IA2 '	1968-11-12 00:00:00
30248	2381270400	b'IA4 '	1975-06-18 00:00:00
34877	2497154400	b'W_P '	1979-02-18 06:00:00
39385	2602281600	b'IA6 '	1982-06-19 00:00:00
46660	2779531200	b'IA8 '	1988-01-30 12:00:00
53460	2949004800	b'I32 '	1993-06-14 00:00:00
66039	3280046400	b'I42 '	2003-12-10 12:00:00
66297	3287739600	b'MI2 '	2004-03-08 13:00:00
68419	3357374400	b'I46 '	2006-05-23 12:00:00
68506	3360358800	b'I44 '	2006-06-27 01:00:00
72324	3565922400	b'nan'	2012-12-31 06:00:00
72815	3588145200	b'36.0'	2013-09-14 11:00:00
73813	3647588400	b'17.0'	2015-08-03 11:00:00
