	date_time	sensor_id	date_time_conv
0	2353363200	b'RK5 '	1974-07-30 00:00:00
6955	2549210400	b'WRK '	1980-10-12 18:00:00
13793	2717517600	b'RRB '	1986-02-11 18:00:00
18217	2824308000	b'MRr '	1989-07-01 18:00:00
20272	2900664000	b'RZ3 '	1991-12-02 12:00:00
20273	2900707200	b'RZ1 '	1991-12-03 00:00:00
21208	2952849600	b'XXX '	1993-07-28 12:00:00
30483	3565944000	b'89.0'	2012-12-31 12:00:00
30529	3567931200	b'nan'	2013-01-23 12:00:00
30797	3579552000	b'29.0'	2013-06-07 00:00:00
30867	3583569600	b'28.0'	2013-07-23 12:00:00
31428	3610785600	b'58.0'	2014-06-03 12:00:00
32122	3644352000	b'60.0'	2015-06-27 00:00:00
32283	3651307200	b'62.0'	2015-09-15 12:00:00
32970	3681374400	b'90.0'	2016-08-28 12:00:00
33434	3701808000	b'68.0'	2017-04-22 00:00:00
33440	3702110400	b'69.0'	2017-04-25 12:00:00
34019	3727944000	b'88.0'	2018-02-18 12:00:00
34858	3765180600	b'162.'	2019-04-25 11:30:00
34995	3771185400	b'160.'	2019-07-03 23:30:00
35946	3813823860	b'129.'	2020-11-08 11:31:00
