	date_time	sensor_id	date_time_conv
0	1277373600	b'U?? '	1940-06-24 10:00:00
7512	1461618000	b'W?? '	1946-04-26 21:00:00
33102	2273961600	b'ZF1 '	1972-01-23 00:00:00
40490	2550873600	b'ZJ1 '	1980-11-01 00:00:00
46225	2798064000	b'ZKB '	1988-09-01 00:00:00
52574	3074112000	b'ZK2 '	1997-06-01 00:00:00
60817	3431937600	b'XXX '	2008-10-02 12:00:00
60818	3432974400	b'ZRg '	2008-10-14 12:00:00
63922	3565944000	b'87.0'	2012-12-31 12:00:00
64028	3571138800	b'nan'	2013-03-01 15:00:00
64505	3592080000	b'82.0'	2013-10-30 00:00:00
67278	3711999812	b'182.'	2017-08-17 23:03:32
