	date_time	sensor_id	date_time_conv
0	1802239200	b'APBa'	1957-02-10 06:00:00
19303	2645654400	b'APCa'	1983-11-03 00:00:00
23990	2812708800	b'VCV '	1989-02-17 12:00:00
27908	2984817600	b'VCT '	1994-08-02 12:00:00
30130	3082320000	b'VCG '	1997-09-04 00:00:00
35046	3297970800	b'XXX '	2004-07-04 23:00:00
35229	3310070400	b'VCN '	2004-11-22 00:00:00
35576	3336897600	b'VGG '	2005-09-28 12:00:00
35836	3349767600	b'VNg '	2006-02-24 11:00:00
39899	3565983600	b'80.0'	2012-12-31 23:00:00
39904	3566199600	b'nan'	2013-01-03 11:00:00
41964	3693337200	b'24.0'	2017-01-13 23:00:00
42383	3711999600	b'30.0'	2017-08-17 23:00:00
43653	3759909336	b'141.'	2019-02-23 11:15:36
43661	3760255087	b'123.'	2019-02-27 11:18:07
44654	3803713200	b'23.0'	2020-07-14 11:00:00
44748	3807946800	b'41.0'	2020-09-01 11:00:00
