	date_time	sensor_id	date_time_conv
0	1490929200	b'RHM '	1947-04-01 03:00:00
59941	3565944000	b'29.0'	2012-12-31 12:00:00
59987	3567931200	b'nan'	2013-01-23 12:00:00
60254	3579465600	b'88.0'	2013-06-06 00:00:00
61826	3651307200	b'62.0'	2015-09-15 12:00:00
62477	3679430400	b'90.0'	2016-08-06 00:00:00
63006	3702283200	b'9.0'	2017-04-27 12:00:00
63142	3708158400	b'89.0'	2017-07-04 12:00:00
64232	3755246400	b'92.0'	2018-12-31 12:00:00
64506	3767081400	b'162.'	2019-05-17 11:30:00
64781	3778961400	b'129.'	2019-10-01 23:30:00
