	date_time	sensor_id	date_time_conv
0	1840708800	b'Z?? '	1958-05-01 12:00:00
3301	1972166400	b'ZCH '	1962-07-01 00:00:00
7099	2057616000	b'ZDB '	1965-03-16 00:00:00
12149	2275776000	b'ZF1 '	1972-02-13 00:00:00
18926	2555193600	b'ZJ1 '	1980-12-21 00:00:00
24585	2798064000	b'ZKB '	1988-09-01 00:00:00
29752	3024172800	b'VU1 '	1995-11-01 00:00:00
31622	3105648000	b'VU3 '	1998-06-01 00:00:00
36798	3331897200	b'ZRg '	2005-08-01 15:00:00
42426	3565944000	b'87.0'	2012-12-31 12:00:00
42614	3573993600	b'82.0'	2013-04-03 16:00:00
42898	3586204800	b'nan'	2013-08-23 00:00:00
45160	3682800000	b'11.0'	2016-09-14 00:00:00
46408	3734856000	b'38.0'	2018-05-09 12:00:00
47495	3780212429	b'152.'	2019-10-16 11:00:29
47522	3781359890	b'182.'	2019-10-29 17:44:50
47658	3787071233	b'124.'	2020-01-03 20:13:53
48516	3822052722	b'141.'	2021-02-11 17:18:42
48661	3828172980	b'17.0'	2021-04-23 13:23:00
48714	3830260380	b'54.0'	2021-05-17 17:13:00
48872	3836379027	b'154.'	2021-07-27 12:50:27
