	date_time	sensor_id	date_time_conv
0	1294390800	b'GN2 '	1941-01-07 09:00:00
58650	2850508800	b'VC_ '	1990-05-01 00:00:00
63515	2955870000	b'VD_ '	1993-09-01 11:00:00
68149	3055986000	b'MX4 '	1996-11-03 05:00:00
76524	3240169200	b'M__ '	2002-09-04 23:00:00
84139	3565983600	b'80.0'	2012-12-31 23:00:00
84143	3566156400	b'nan'	2013-01-02 23:00:00
84158	3566808000	b'1.0'	2013-01-10 12:00:00
84163	3567020400	b'11.0'	2013-01-12 23:00:00
84178	3567668400	b'16.0'	2013-01-20 11:00:00
84192	3568273200	b'19.0'	2013-01-27 11:00:00
84205	3568834800	b'33.0'	2013-02-02 23:00:00
84214	3569266800	b'35.0'	2013-02-07 23:00:00
84225	3569742000	b'27.0'	2013-02-13 11:00:00
84249	3570778800	b'31.0'	2013-02-25 11:00:00
84271	3571729200	b'26.0'	2013-03-08 11:00:00
84272	3571772400	b'30.0'	2013-03-08 23:00:00
84274	3571858800	b'32.0'	2013-03-09 23:00:00
84278	3572031600	b'34.0'	2013-03-11 23:00:00
84287	3572420400	b'29.0'	2013-03-16 11:00:00
84303	3573111600	b'28.0'	2013-03-24 11:00:00
84336	3574537200	b'24.0'	2013-04-09 23:00:00
84345	3574926000	b'23.0'	2013-04-14 11:00:00
84380	3576438000	b'25.0'	2013-05-01 23:00:00
84389	3576826800	b'22.0'	2013-05-06 11:00:00
84396	3577129200	b'21.0'	2013-05-09 23:00:00
84404	3577474800	b'18.0'	2013-05-13 23:00:00
84419	3578122800	b'20.0'	2013-05-21 11:00:00
84440	3579030000	b'15.0'	2013-05-31 23:00:00
84447	3579336000	b'4.0'	2013-06-04 12:00:00
84555	3583998000	b'17.0'	2013-07-28 11:00:00
84610	3586330800	b'8.0'	2013-08-24 11:00:00
84640	3587626800	b'14.0'	2013-09-08 11:00:00
85180	3610911600	b'13.0'	2014-06-04 23:00:00
85221	3612682800	b'2.0'	2014-06-25 11:00:00
85223	3612772800	b'0.0'	2014-06-26 12:00:00
85225	3612855600	b'5.0'	2014-06-27 11:00:00
85320	3616959600	b'36.0'	2014-08-13 23:00:00
86072	3649489200	b'12.0'	2015-08-25 11:00:00
86777	3679809176	b'141.'	2016-08-10 09:12:56
87012	3689103600	b'58.0'	2016-11-25 23:00:00
89248	3789209875	b'123.'	2020-01-28 14:17:55
89591	3807946800	b'41.0'	2020-09-01 11:00:00
