	date_time	sensor_id	date_time_conv
0	1418569200	b'ABA '	1944-12-14 15:00:00
19886	1984867200	b'AA53'	1962-11-25 00:00:00
37486	2350512000	b'AA63'	1974-06-27 00:00:00
46296	2503393200	b'APA3'	1979-05-01 11:00:00
53212	2624227200	b'APBa'	1983-02-28 00:00:00
53847	2637705600	b'APCa'	1983-08-03 00:00:00
60836	2766096000	b'V8A '	1987-08-28 00:00:00
79540	3167078400	b'VDT '	2000-05-12 00:00:00
79744	3171481200	b'VDR '	2000-07-01 23:00:00
85253	3295638000	b'VGT '	2004-06-07 23:00:00
85261	3295810800	b'VGR '	2004-06-09 23:00:00
87492	3359923200	b'VNt '	2006-06-22 00:00:00
92734	3565983600	b'nan'	2012-12-31 23:00:00
92740	3566242800	b'80.0'	2013-01-03 23:00:00
94778	3656639749	b'78.0'	2015-11-16 05:15:49
95783	3743902876	b'141.'	2018-08-22 05:01:16
