	date_time	sensor_id	date_time_conv
0	1636686000	b'RSN '	1951-11-13 03:00:00
19272	2399976000	b'RK5 '	1976-01-20 12:00:00
31561	2706652800	b'RRB '	1985-10-09 00:00:00
32221	2722399200	b'MR5 '	1986-04-09 06:00:00
32269	2723436000	b'MR6 '	1986-04-21 06:00:00
32458	2728404000	b'MRr '	1986-06-17 18:00:00
37116	2841998400	b'MR7 '	1990-01-22 12:00:00
37198	2845540800	b'RZ3 '	1990-03-04 12:00:00
37205	2845843200	b'RZ1 '	1990-03-08 00:00:00
37822	2872692000	b'MRB '	1991-01-12 18:00:00
42778	3118824000	b'XXX '	1998-10-31 12:00:00
44859	3336724800	b'RZW '	2005-09-26 12:00:00
49968	3565944000	b'29.0'	2012-12-31 12:00:00
50014	3567931200	b'nan'	2013-01-23 12:00:00
50052	3569572800	b'88.0'	2013-02-11 12:00:00
50072	3570436800	b'89.0'	2013-02-21 12:00:00
50310	3580718400	b'27.0'	2013-06-20 12:00:00
51301	3624566400	b'58.0'	2014-11-10 00:00:00
51380	3627979200	b'69.0'	2014-12-19 12:00:00
51561	3638865600	b'90.0'	2015-04-24 12:00:00
51584	3639859200	b'62.0'	2015-05-06 00:00:00
51775	3648542400	b'68.0'	2015-08-14 12:00:00
52405	3675844800	b'53.0'	2016-06-25 12:00:00
52426	3676752000	b'60.0'	2016-07-06 00:00:00
53887	3741336000	b'11.0'	2018-07-23 12:00:00
53888	3741379200	b'23.0'	2018-07-24 00:00:00
54565	3770710200	b'162.'	2019-06-28 11:30:00
56333	3847347000	b'129.'	2021-12-01 11:30:00
