	date_time	sensor_id	date_time_conv
0	1569888000	b'V2C '	1949-10-01 00:00:00
32481	2586470400	b'V2D '	1981-12-18 00:00:00
34914	2644398000	b'MAD '	1983-10-19 11:00:00
35223	2651443200	b'APA '	1984-01-09 00:00:00
36634	2682417600	b'V8A '	1985-01-01 12:00:00
52229	3029529600	b'VCV '	1996-01-02 00:00:00
52385	3033021600	b'VCG '	1996-02-11 10:00:00
78264	3565965600	b'nan'	2012-12-31 18:00:00
78265	3565987200	b'17.0'	2013-01-01 00:00:00
78456	3570307200	b'54.0'	2013-02-20 00:00:00
81977	3647633874	b'141.'	2015-08-03 23:37:54
82972	3669105600	b'41.0'	2016-04-08 12:00:00
90703	3835899410	b'135.'	2021-07-21 23:36:50
90855	3839184000	b'35.0'	2021-08-29 00:00:00
