	date_time	sensor_id	date_time_conv
0	1950004800	b'ZF1 '	1961-10-17 12:00:00
11312	2908479600	b'V8A '	1992-03-01 23:00:00
13294	3084606000	b'XXX '	1997-09-30 11:00:00
13295	3088281600	b'UA5 '	1997-11-12 00:00:00
14090	3183364800	b'VDG '	2000-11-16 12:00:00
15369	3303162000	b'VGG '	2004-09-03 01:00:00
15488	3311182800	b'VNg '	2004-12-04 21:00:00
15920	3343762800	b'DGj '	2005-12-16 23:00:00
19700	3565980000	b'17.0'	2012-12-31 22:00:00
19701	3565987200	b'nan'	2013-01-01 00:00:00
20253	3594837600	b'18.0'	2013-11-30 22:00:00
24803	3849717600	b'54.0'	2021-12-28 22:00:00
