	date_time	sensor_id	date_time_conv
0	1368075600	b'ABA '	1943-05-10 05:00:00
24409	1980806400	b'AA53'	1962-10-09 00:00:00
51498	2511903600	b'APA3'	1979-08-07 23:00:00
56926	2606083200	b'APB '	1982-08-02 00:00:00
57673	2619640800	b'APCa'	1983-01-05 22:00:00
66433	2778703200	b'V8A '	1988-01-20 22:00:00
67118	2791818000	b'XXX '	1988-06-20 17:00:00
71810	2886361200	b'VDR '	1991-06-19 23:00:00
84948	3172345200	b'VDT '	2000-07-11 23:00:00
90278	3298143600	b'VGT '	2004-07-06 23:00:00
90901	3313958400	b'VGR '	2005-01-06 00:00:00
92736	3357802800	b'VNt '	2006-05-28 11:00:00
92779	3358972800	b'VNr '	2006-06-11 00:00:00
99847	3565983600	b'80.0'	2012-12-31 23:00:00
99848	3566005200	b'nan'	2013-01-01 05:00:00
101545	3622662000	b'27.0'	2014-10-18 23:00:00
101700	3634930800	b'6.0'	2015-03-09 23:00:00
101715	3635622000	b'23.0'	2015-03-17 23:00:00
102848	3731095239	b'141.'	2018-03-26 23:20:39
