
########################################################################################
# This file contains data retrieved from the CDS https://cds.climate.copernicus.eu/cdsapp#!/dataset/insitu-observations-igra-baseline-network
# This is a C3S product under the following licences:
# #     - licence-to-use-copernicus-products
#     - igra-data-policy
# This is a CSV file following the CDS convention cdm-lev
# Data source: IGRA_H
# Version: v1
# Time extent: 20090421 - 20090421
# Geographic area: global
# Variables selected and units
# #	air_temperature [ K ]
########################################################################################
station_name,radiosonde_code,sensor_model,report_timestamp,actual_time,report_id,longitude,latitude,height_of_station_above_sea_level,air_pressure,air_temperature
USM00070308,51,VIZ-B2 (United States),2009-04-21 00:00:00+00,2009-04-20 23:09:00+00,11265784,-170.217,57.15,10,6620,220.55
USM00070308,51,VIZ-B2 (United States),2009-04-21 00:00:00+00,2009-04-20 23:09:00+00,11265784,-170.217,57.15,10,5720,222.85
USM00070308,51,VIZ-B2 (United States),2009-04-21 00:00:00+00,2009-04-20 23:09:00+00,11265784,-170.217,57.15,10,4540,224.05
USM00070308,51,VIZ-B2 (United States),2009-04-21 00:00:00+00,2009-04-20 23:09:00+00,11265784,-170.217,57.15,10,4140,222.55
USM00070308,51,VIZ-B2 (United States),2009-04-21 00:00:00+00,2009-04-20 23:09:00+00,11265784,-170.217,57.15,10,3950,224.25
USM00070308,51,VIZ-B2 (United States),2009-04-21 00:00:00+00,2009-04-20 23:09:00+00,11265784,-170.217,57.15,10,3000,224.35
USM00070308,51,VIZ-B2 (United States),2009-04-21 00:00:00+00,2009-04-20 23:09:00+00,11265784,-170.217,57.15,10,2620,223.75
USM00070308,51,VIZ-B2 (United States),2009-04-21 00:00:00+00,2009-04-20 23:09:00+00,11265784,-170.217,57.15,10,2540,225.25
USM00070308,51,VIZ-B2 (United States),2009-04-21 00:00:00+00,2009-04-20 23:09:00+00,11265784,-170.217,57.15,10,2240,225.15
USM00070308,51,VIZ-B2 (United States),2009-04-21 00:00:00+00,2009-04-20 23:09:00+00,11265784,-170.217,57.15,10,2000,227.55
USM00070308,51,VIZ-B2 (United States),2009-04-21 00:00:00+00,2009-04-20 23:09:00+00,11265784,-170.217,57.15,10,1710,227.25
USM00070308,51,VIZ-B2 (United States),2009-04-21 00:00:00+00,2009-04-20 23:09:00+00,11265784,-170.217,57.15,10,1610,229.15
USM00070308,51,VIZ-B2 (United States),2009-04-21 00:00:00+00,2009-04-20 23:09:00+00,11265784,-170.217,57.15,10,1380,229.05
USM00070308,51,VIZ-B2 (United States),2009-04-21 00:00:00+00,2009-04-20 23:09:00+00,11265784,-170.217,57.15,10,1270,231.35
USM00070308,51,VIZ-B2 (United States),2009-04-21 00:00:00+00,2009-04-20 23:09:00+00,11265784,-170.217,57.15,10,1130,230.55
USM00070308,51,VIZ-B2 (United States),2009-04-21 00:00:00+00,2009-04-20 23:09:00+00,11265784,-170.217,57.15,10,1000,234.35
USM00070308,51,VIZ-B2 (United States),2009-04-21 00:00:00+00,2009-04-20 23:09:00+00,11265784,-170.217,57.15,10,5000,221.45
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,7460,219.45
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,7000,218.35
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,6550,219.05
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,5690,217.75
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,5260,219.65
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,5000,219.25
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,4610,218.35
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,3770,220.55
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,3000,218.65
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,2000,217.95
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,1770,217.15
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,1500,218.75
