level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-42103	AMBALA	30.383333333333333	76.76666666666667	273.0	Surface land meteorological station (SYNOP), GOS	30 23 00N	076 46 00E	42103	999	999	False	0.0		OSCAR	0-20000-0-42103	ambala	1.5	30.378333	76.780833						[30.3833, 30.3833]	[76.7667, 76.7667]	INM00042103	igra2	1928	2021	42103	0-20000-0-42101	['85', '38', '106', '107']
1	2	0-20000-0-42104	NAHAN	30.4	76.76666666666667	959.0	Surface land meteorological station (SYNOP), GOS	30 24 00N	076 46 00E	42104	999	999	False	1.9		OSCAR	0-20000-0-42104	ambala	1.5	30.378333	76.780833						[30.3833, 30.3833]	[76.7667, 76.7667]	INM00042103	igra2	1928	2021	42103	0-20000-0-42101	['85', '38', '106', '107']
2	3	0-20000-0-42101	PATIALA	30.333333333333332	76.46666666666667	252.0	Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), RBSN(ST), GOS	30 20 00N	076 28 00E	42101	999	999	True	29.4		OSCAR	0-20000-0-42101	ambala	1.5	30.378333	76.780833						[30.3833, 30.3833]	[76.7667, 76.7667]	INM00042103	igra2	1928	2021	42103	0-20000-0-42101	['85', '38', '106', '107']
0	0		AMBALA	30.3833	76.7667	273.0				42103	1928	2021	True	0.0		IGRA2	0-20300-0-42103	ambala	1.5	30.378333	76.780833	INM00042103					[30.3833, 30.3833]	[76.7667, 76.7667]	INM00042103	igra2	1928	2021	42103	0-20000-0-42101	['85', '38', '106', '107']
1	2		PATIALA	30.3333	76.4667	251.0				42101	1975	2020	True	29.4		IGRA2	0-20300-0-42101	ambala	1.5	30.378333	76.780833	INM00042101					[30.3833, 30.3833]	[76.7667, 76.7667]	INM00042103	igra2	1928	2021	42103	0-20000-0-42101	['85', '38', '106', '107']
0	0															WBAN	0-20500-0-nan	ambala	1.5	30.378333	76.780833						[30.3833, 30.3833]	[76.7667, 76.7667]	INM00042103	igra2	1928	2021	42103	0-20000-0-42101	['85', '38', '106', '107']
0	0		Ambala	30.35	76.77	270				5789	-999-999	-999-999		3.7		CHUAN	0-20400-0-5789	ambala	1.5	30.378333	76.780833		-999				[30.3833, 30.3833]	[76.7667, 76.7667]	INM00042103	igra2	1928	2021	42103	0-20000-0-42101	['85', '38', '106', '107']
0	0		Ambala, Haryana, India	30.38	76.77	-999				42103				0.5		SCHROEDER	0-20600-0-42103	ambala	1.5	30.378333	76.780833		42103	1074.0	1949-02-01 00:00:00	2005-08-08 00:00:00	[30.3833, 30.3833]	[76.7667, 76.7667]	INM00042103	igra2	1928	2021	42103	0-20000-0-42101	['85', '38', '106', '107']
1	1		VIPL Patiala AP, Punjab, India	30.33	76.47	-999				42101				29.1		SCHROEDER	0-20600-0-42101	ambala	1.5	30.378333	76.780833		42101	1073.0	1979-03-29 00:00:00	2006-09-07 00:00:00	[30.3833, 30.3833]	[76.7667, 76.7667]	INM00042103	igra2	1928	2021	42103	0-20000-0-42101	['85', '38', '106', '107']
0	0															WMO	0-20700-0-nan	ambala	1.5	30.378333	76.780833						[30.3833, 30.3833]	[76.7667, 76.7667]	INM00042103	igra2	1928	2021	42103	0-20000-0-42101	['85', '38', '106', '107']
