level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	naples	27.9	26.1416667	-81.795						[25.9, 25.9]	[-81.7167, -81.7167]	USW00012880	igra2	1961	1962	12880	0-20300-0-12880	['85', '38', '106', '107']
0	0		DELTA SEVEN	25.9	-81.7167	3.0				12880	1961.0	1962.0	True	0.0		0-20300-0-12880	IGRA2	naples	27.9	26.1416667	-81.795	USW00012880					[25.9, 25.9]	[-81.7167, -81.7167]	USW00012880	igra2	1961	1962	12880	0-20300-0-12880	['85', '38', '106', '107']
0	0		DELTA SEVEN	25.9	-81.72	3.048				12880	19601201.0	19621130.0		0.3		0-20500-0-12880	WBAN	naples	27.9	26.1416667	-81.795						[25.9, 25.9]	[-81.7167, -81.7167]	USW00012880	igra2	1961	1962	12880	0-20300-0-12880	['85', '38', '106', '107']
1	1		NAPLES AIRPORT	26.15	-81.77	3.6576000000000004				12897	19950101.0	20020326.0		28.2		0-20500-0-12897	WBAN	naples	27.9	26.1416667	-81.795						[25.9, 25.9]	[-81.7167, -81.7167]	USW00012880	igra2	1961	1962	12880	0-20300-0-12880	['85', '38', '106', '107']
2	2		NAPLES AIRPORT	26.15	-81.77	3.6576000000000004				12897	19741015.0	19950101.0		28.2		0-20500-0-12897	WBAN	naples	27.9	26.1416667	-81.795						[25.9, 25.9]	[-81.7167, -81.7167]	USW00012880	igra2	1961	1962	12880	0-20300-0-12880	['85', '38', '106', '107']
3	3		NAPLES AAF	26.15	-81.77	2.1336				12830	19431201.0	19441231.0		28.2		0-20500-0-12830	WBAN	naples	27.9	26.1416667	-81.795						[25.9, 25.9]	[-81.7167, -81.7167]	USW00012880	igra2	1961	1962	12880	0-20300-0-12880	['85', '38', '106', '107']
4	4		NAPLES MUNICIPAL AP	26.15	-81.78	3.6576000000000004				12897	20020401.0	99991231.0		28.4		0-20500-0-12897	WBAN	naples	27.9	26.1416667	-81.795						[25.9, 25.9]	[-81.7167, -81.7167]	USW00012880	igra2	1961	1962	12880	0-20300-0-12880	['85', '38', '106', '107']
5	5		NAPLES AIRPORT	26.15	-81.78	3.6576000000000004				12897	20020326.0	20020401.0		28.4		0-20500-0-12897	WBAN	naples	27.9	26.1416667	-81.795						[25.9, 25.9]	[-81.7167, -81.7167]	USW00012880	igra2	1961	1962	12880	0-20300-0-12880	['85', '38', '106', '107']
0	0															0-20400-0-nan	CHUAN	naples	27.9	26.1416667	-81.795						[25.9, 25.9]	[-81.7167, -81.7167]	USW00012880	igra2	1961	1962	12880	0-20300-0-12880	['85', '38', '106', '107']
0	0															0-20600-0-nan	SCHROEDER	naples	27.9	26.1416667	-81.795						[25.9, 25.9]	[-81.7167, -81.7167]	USW00012880	igra2	1961	1962	12880	0-20300-0-12880	['85', '38', '106', '107']
0	0															0-20700-0-nan	WMO	naples	27.9	26.1416667	-81.795						[25.9, 25.9]	[-81.7167, -81.7167]	USW00012880	igra2	1961	1962	12880	0-20300-0-12880	['85', '38', '106', '107']
