level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-37860	MASHTAGA	40.53333333333333	50.0	28.0	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), CLIMAT(C), RBCN, GOS	40 32 00N	050 00 00E	37860	999	999	True	0.0		OSCAR	0-20000-0-37860	mastaga	0.3	40.532778	50.003889						[40.5333, 40.5333]	[50.0, 50.0]	AJM00037860	igra2	1947	2016	37860	0-20000-0-37860	['85', '38', '106', '107']
1	2	0-20000-0-37853	BAKU/ZABRAT AIRPORT	40.5	49.983333333333334	-5.0	Surface land meteorological station (SYNOP), GOS	40 30 00N	049 59 00E	37853	999	999	False	4.0		OSCAR	0-20000-0-37853	mastaga	0.3	40.532778	50.003889						[40.5333, 40.5333]	[50.0, 50.0]	AJM00037860	igra2	1947	2016	37860	0-20000-0-37860	['85', '38', '106', '107']
2	3	0-20000-0-37864	BAKU/BINA AIRPORT	40.45	50.06666666666667		Surface land meteorological station (SYNOP), GOS, RBSN(S)	40 27 00N	050 04 00E	37864	999	999	False	10.8		OSCAR	0-20000-0-37864	mastaga	0.3	40.532778	50.003889						[40.5333, 40.5333]	[50.0, 50.0]	AJM00037860	igra2	1947	2016	37860	0-20000-0-37860	['85', '38', '106', '107']
3	4	0-20000-0-37851	BAKU (KHURDALAN)	40.416666666666664	49.78333333333333	85.0	Surface land meteorological station (SYNOP), GOS	40 25 00N	049 47 00E	37851	999	999	False	22.5		OSCAR	0-20000-0-37851	mastaga	0.3	40.532778	50.003889						[40.5333, 40.5333]	[50.0, 50.0]	AJM00037860	igra2	1947	2016	37860	0-20000-0-37860	['85', '38', '106', '107']
4	5	0-20000-0-37852	SHUBANY	40.36666666666667	49.766666666666666	224.0	Surface land meteorological station (SYNOP), GOS	40 22 00N	049 46 00E	37852	999	999	False	27.1		OSCAR	0-20000-0-37852	mastaga	0.3	40.532778	50.003889						[40.5333, 40.5333]	[50.0, 50.0]	AJM00037860	igra2	1947	2016	37860	0-20000-0-37860	['85', '38', '106', '107']
5	6	0-20000-0-37866	PIRALLAHI	40.46666666666667	50.31666666666667	-24.0	Surface land meteorological station (SYNOP), GOS	40 28 00N	050 19 00E	37866	999	999	False	27.8		OSCAR	0-20000-0-37866	mastaga	0.3	40.532778	50.003889						[40.5333, 40.5333]	[50.0, 50.0]	AJM00037860	igra2	1947	2016	37860	0-20000-0-37860	['85', '38', '106', '107']
0	0		MASHTAGA	40.5333	50.0	27.0				37860	1947	2016	True	0.0		IGRA2	0-20300-0-37860	mastaga	0.3	40.532778	50.003889	AJM00037860					[40.5333, 40.5333]	[50.0, 50.0]	AJM00037860	igra2	1947	2016	37860	0-20000-0-37860	['85', '38', '106', '107']
0	0															WBAN	0-20500-0-nan	mastaga	0.3	40.532778	50.003889						[40.5333, 40.5333]	[50.0, 50.0]	AJM00037860	igra2	1947	2016	37860	0-20000-0-37860	['85', '38', '106', '107']
0	0		Baku	40.35	49.8	0				5050	-999-999	-999-999		26.5		CHUAN	0-20400-0-5050	mastaga	0.3	40.532778	50.003889		-999				[40.5333, 40.5333]	[50.0, 50.0]	AJM00037860	igra2	1947	2016	37860	0-20000-0-37860	['85', '38', '106', '107']
0	0		Baku (Mashtaga), Azerbaijan	40.65	49.98	-999				37860				13.1		SCHROEDER	0-20600-0-37860	mastaga	0.3	40.532778	50.003889		37860	901.0	1959-11-01 00:00:00	1989-03-01 00:00:00	[40.5333, 40.5333]	[50.0, 50.0]	AJM00037860	igra2	1947	2016	37860	0-20000-0-37860	['85', '38', '106', '107']
1	1		Baku (observatory), Azerbaijan	40.34	49.85	-999				37850				25.0		SCHROEDER	0-20600-0-37850	mastaga	0.3	40.532778	50.003889		37850	900.0	1935-01-01 00:00:00	1937-01-01 00:00:00	[40.5333, 40.5333]	[50.0, 50.0]	AJM00037860	igra2	1947	2016	37860	0-20000-0-37860	['85', '38', '106', '107']
0	0		MASHTAGA                 	40.53333333333333	50.0	28.0				37860				0.0		WMO	0-20700-0-37860	mastaga	0.3	40.532778	50.003889		37860	2760.0			[40.5333, 40.5333]	[50.0, 50.0]	AJM00037860	igra2	1947	2016	37860	0-20000-0-37860	['85', '38', '106', '107']
