level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	levelland	13.4	33.5872222	-102.3775						[33.5833, 33.5833]	[-102.2333, -102.2333]	USW00023021	igra2	1942	1964	23021	0-20300-0-23021	['85', '38', '106', '107']
0	0		REESE AFB	33.5833	-102.2333	1014.1				23021	1942.0	1964.0	True	0.0		0-20300-0-23021	IGRA2	levelland	13.4	33.5872222	-102.3775	USW00023021					[33.5833, 33.5833]	[-102.2333, -102.2333]	USW00023021	igra2	1942	1964	23021	0-20300-0-23021	['85', '38', '106', '107']
0	0		REESE AFB	33.6	-102.05	1014.984				23021	19500101.0	19630101.0		17.1		0-20500-0-23021	WBAN	levelland	13.4	33.5872222	-102.3775						[33.5833, 33.5833]	[-102.2333, -102.2333]	USW00023021	igra2	1942	1964	23021	0-20300-0-23021	['85', '38', '106', '107']
1	1		REESE AFB	33.6	-102.05	1014.984				23021	19420301.0	19460131.0		17.1		0-20500-0-23021	WBAN	levelland	13.4	33.5872222	-102.3775						[33.5833, 33.5833]	[-102.2333, -102.2333]	USW00023021	igra2	1942	1964	23021	0-20300-0-23021	['85', '38', '106', '107']
2	2		REESE AFB	33.6	-102.05	1014.0696				23021	19950101.0	99991231.0		17.1		0-20500-0-23021	WBAN	levelland	13.4	33.5872222	-102.3775						[33.5833, 33.5833]	[-102.2333, -102.2333]	USW00023021	igra2	1942	1964	23021	0-20300-0-23021	['85', '38', '106', '107']
3	3		REESE AFB	33.6	-102.05	1014.0696				23021	19811231.0	19950101.0		17.1		0-20500-0-23021	WBAN	levelland	13.4	33.5872222	-102.3775						[33.5833, 33.5833]	[-102.2333, -102.2333]	USW00023021	igra2	1942	1964	23021	0-20300-0-23021	['85', '38', '106', '107']
4	4		REESE AFB	33.6	-102.05	1014.0696				23021	19630101.0	19811231.0		17.1		0-20500-0-23021	WBAN	levelland	13.4	33.5872222	-102.3775						[33.5833, 33.5833]	[-102.2333, -102.2333]	USW00023021	igra2	1942	1964	23021	0-20300-0-23021	['85', '38', '106', '107']
5	5		REESE AFB	33.6	-102.05	1014.984				23021	19460131.0	19500101.0		17.1		0-20500-0-23021	WBAN	levelland	13.4	33.5872222	-102.3775						[33.5833, 33.5833]	[-102.2333, -102.2333]	USW00023021	igra2	1942	1964	23021	0-20300-0-23021	['85', '38', '106', '107']
0	0															0-20400-0-nan	CHUAN	levelland	13.4	33.5872222	-102.3775						[33.5833, 33.5833]	[-102.2333, -102.2333]	USW00023021	igra2	1942	1964	23021	0-20300-0-23021	['85', '38', '106', '107']
0	0		KREE Lubbock - Reese Air Force Base (operated by US Air Force), TX (WBAN=23021)	33.58	-102.23	-999.0				72267				0.5		0-20600-0-72267	SCHROEDER	levelland	13.4	33.5872222	-102.3775		72267.0	2423.0	1950-03-01 00:00:00	1960-03-15 00:00:00	[33.5833, 33.5833]	[-102.2333, -102.2333]	USW00023021	igra2	1942	1964	23021	0-20300-0-23021	['85', '38', '106', '107']
0	0															0-20700-0-nan	WMO	levelland	13.4	33.5872222	-102.3775						[33.5833, 33.5833]	[-102.2333, -102.2333]	USW00023021	igra2	1942	1964	23021	0-20300-0-23021	['85', '38', '106', '107']
