level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-08160	ZARAGOZA/AEROPUERTO	41.660555555555554	-1.0041666666666667	258.0	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), RBSN(S), RBCN, GOS	41 39 38N	001 00 15W	08160	999	999	False	6.1		OSCAR	0-20000-0-08160	zaragoza	16.1	41.64531	-0.884861						[41.6786, 41.6786]	[-1.0731, -1.0731]	SPM00008160	igra2	1958	2015	08160	0-20000-0-08160	['85', '38', '106', '107']
1	2	0-724-0-0000000000008159	ZARAGOZA-VALDESPARTERA	41.620555555555555	-0.935		Precipitation station, Surface land meteorological station (SYNOP), GOS	41 37 14N	000 56 06W	0000000000008159	999	999	False	13.2		OSCAR	0-724-0-0000000000008159	zaragoza	16.1	41.64531	-0.884861						[41.6786, 41.6786]	[-1.0731, -1.0731]	SPM00008160	igra2	1958	2015	08160	0-20000-0-08160	['85', '38', '106', '107']
0	0		ZARAGOZA/BASE AEREA	41.6786	-1.0731	252.0				08160	1958	2015	True	0.0		IGRA2	0-20300-0-08160	zaragoza	16.1	41.64531	-0.884861	SPM00008160					[41.6786, 41.6786]	[-1.0731, -1.0731]	SPM00008160	igra2	1958	2015	08160	0-20000-0-08160	['85', '38', '106', '107']
0	0		ZARAGOZA	41.67	-1.03	263.0424				14010	19570701	19670430		3.7		WBAN	0-20500-0-14010	zaragoza	16.1	41.64531	-0.884861						[41.6786, 41.6786]	[-1.0731, -1.0731]	SPM00008160	igra2	1958	2015	08160	0-20000-0-08160	['85', '38', '106', '107']
0	0		Zaragoza	41.65	-0.88	205				5765	-999-999	-999-999		16.4		CHUAN	0-20400-0-5765	zaragoza	16.1	41.64531	-0.884861		-999				[41.6786, 41.6786]	[-1.0731, -1.0731]	SPM00008160	igra2	1958	2015	08160	0-20000-0-08160	['85', '38', '106', '107']
1	1		Zaragoza	41.65	-0.88	240				5403	-999-999	-999-999		16.4		CHUAN	0-20400-0-5403	zaragoza	16.1	41.64531	-0.884861		-999				[41.6786, 41.6786]	[-1.0731, -1.0731]	SPM00008160	igra2	1958	2015	08160	0-20000-0-08160	['85', '38', '106', '107']
2	3		Zaragoza	41.67	-0.85	240				4934	-999-999	-999-999		18.6		CHUAN	0-20400-0-4934	zaragoza	16.1	41.64531	-0.884861		-999				[41.6786, 41.6786]	[-1.0731, -1.0731]	SPM00008160	igra2	1958	2015	08160	0-20000-0-08160	['85', '38', '106', '107']
3	4		Valladolid	41.63	-0.73	690				5381	-999-999	-999-999		29.1		CHUAN	0-20400-0-5381	zaragoza	16.1	41.64531	-0.884861		-999				[41.6786, 41.6786]	[-1.0731, -1.0731]	SPM00008160	igra2	1958	2015	08160	0-20000-0-08160	['85', '38', '106', '107']
0	0		Zaragoza Air Base (operated by US Air Force), Spain	41.68	-1.07	-999				8159				0.3		SCHROEDER	0-20600-0-8159	zaragoza	16.1	41.64531	-0.884861		8159	339.0	1958-01-10 00:00:00	1958-01-10 00:00:00	[41.6786, 41.6786]	[-1.0731, -1.0731]	SPM00008160	igra2	1958	2015	08160	0-20000-0-08160	['85', '38', '106', '107']
1	1		Zaragoza AP, Spain	41.67	-1.02	-999				8160				4.5		SCHROEDER	0-20600-0-8160	zaragoza	16.1	41.64531	-0.884861		8160	340.0	1992-03-09 00:00:00	1996-02-01 00:00:00	[41.6786, 41.6786]	[-1.0731, -1.0731]	SPM00008160	igra2	1958	2015	08160	0-20000-0-08160	['85', '38', '106', '107']
0	0		ZARAGOZA/SANJURJO        	41.65	-1.0	-999.0				08160				6.9		WMO	0-20700-0-08160	zaragoza	16.1	41.64531	-0.884861		08160	1112.0			[41.6786, 41.6786]	[-1.0731, -1.0731]	SPM00008160	igra2	1958	2015	08160	0-20000-0-08160	['85', '38', '106', '107']
1	2		ZARAGOZA                 	41.65	-0.8833333333333333	-999.0				08161				16.1		WMO	0-20700-0-08161	zaragoza	16.1	41.64531	-0.884861		08161	1111.0			[41.6786, 41.6786]	[-1.0731, -1.0731]	SPM00008160	igra2	1958	2015	08160	0-20000-0-08160	['85', '38', '106', '107']
