level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	penzance	290.6	50.113611	-5.547778						[48.7, 48.7]	[-8.9167, -8.9167]	ZZM00099286	igra2	1960	1961	99286	0-20300-0-99286	['85', '38', '106', '107']
0	0		ENVIRONM BUOY 62027	48.7	-8.9167	3.0				99286	1960.0	1961.0	True	0.0		0-20300-0-99286	IGRA2	penzance	290.6	50.113611	-5.547778	ZZM00099286					[48.7, 48.7]	[-8.9167, -8.9167]	ZZM00099286	igra2	1960	1961	99286	0-20300-0-99286	['85', '38', '106', '107']
0	0															0-20500-0-nan	WBAN	penzance	290.6	50.113611	-5.547778						[48.7, 48.7]	[-8.9167, -8.9167]	ZZM00099286	igra2	1960	1961	99286	0-20300-0-99286	['85', '38', '106', '107']
0	0															0-20400-0-nan	CHUAN	penzance	290.6	50.113611	-5.547778						[48.7, 48.7]	[-8.9167, -8.9167]	ZZM00099286	igra2	1960	1961	99286	0-20300-0-99286	['85', '38', '106', '107']
0	0															0-20600-0-nan	SCHROEDER	penzance	290.6	50.113611	-5.547778						[48.7, 48.7]	[-8.9167, -8.9167]	ZZM00099286	igra2	1960	1961	99286	0-20300-0-99286	['85', '38', '106', '107']
0	0															0-20700-0-nan	WMO	penzance	290.6	50.113611	-5.547778						[48.7, 48.7]	[-8.9167, -8.9167]	ZZM00099286	igra2	1960	1961	99286	0-20300-0-99286	['85', '38', '106', '107']
