level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	xiamen	36.0	24.479794	118.081869						[24.433, 24.433]	[118.433, 118.433]	TWM00046736	igra2	1960	1999	46736	0-20300-0-46736	['85', '38', '106', '107']
0	0		CHINMEM/SHATOU(AFB)	24.433	118.433	12.0				46736	1960.0	1999.0	True	0.0		0-20300-0-46736	IGRA2	xiamen	36.0	24.479794	118.081869	TWM00046736					[24.433, 24.433]	[118.433, 118.433]	TWM00046736	igra2	1960	1999	46736	0-20300-0-46736	['85', '38', '106', '107']
0	0															0-20500-0-nan	WBAN	xiamen	36.0	24.479794	118.081869						[24.433, 24.433]	[118.433, 118.433]	TWM00046736	igra2	1960	1999	46736	0-20300-0-46736	['85', '38', '106', '107']
0	0															0-20400-0-nan	CHUAN	xiamen	36.0	24.479794	118.081869						[24.433, 24.433]	[118.433, 118.433]	TWM00046736	igra2	1960	1999	46736	0-20300-0-46736	['85', '38', '106', '107']
0	0		Kinman, Taiwan - TAMEX pibals	24.43	118.43	-999.0				46736				0.5		0-20600-0-46736	SCHROEDER	xiamen	36.0	24.479794	118.081869		46736.0	1232.0	1987-05-01 00:00:00	1987-05-01 00:00:00	[24.433, 24.433]	[118.433, 118.433]	TWM00046736	igra2	1960	1999	46736	0-20300-0-46736	['85', '38', '106', '107']
1	1		RCBS Chin-Men - Shang Yi AP, Quemoy Island, Taiwan	24.43	118.43	-999.0				59135				0.5		0-20600-0-59135	SCHROEDER	xiamen	36.0	24.479794	118.081869		59135.0	1742.0	1973-01-08 00:00:00	1973-01-08 00:00:00	[24.433, 24.433]	[118.433, 118.433]	TWM00046736	igra2	1960	1999	46736	0-20300-0-46736	['85', '38', '106', '107']
0	0															0-20700-0-nan	WMO	xiamen	36.0	24.479794	118.081869						[24.433, 24.433]	[118.433, 118.433]	TWM00046736	igra2	1960	1999	46736	0-20300-0-46736	['85', '38', '106', '107']
