level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	ningxiang	52.6	28.25	112.55						[28.2, 28.2]	[113.0833, 113.0833]	CHM00057679	igra2	1956	2019	57679	0-20300-0-57679	['85', '38', '106', '107']
0	0		CHANGSHA	28.2	113.0833	46.0				57679	1956.0	2019.0	True	0.0		0-20300-0-57679	IGRA2	ningxiang	52.6	28.25	112.55	CHM00057679					[28.2, 28.2]	[113.0833, 113.0833]	CHM00057679	igra2	1956	2019	57679	0-20300-0-57679	['85', '38', '106', '107']
0	0		TA TO	28.2	112.98	26.2128				42105	19440201.0	19440531.0		10.1		0-20500-0-42105	WBAN	ningxiang	52.6	28.25	112.55						[28.2, 28.2]	[113.0833, 113.0833]	CHM00057679	igra2	1956	2019	57679	0-20300-0-57679	['85', '38', '106', '107']
0	0															0-20400-0-nan	CHUAN	ningxiang	52.6	28.25	112.55						[28.2, 28.2]	[113.0833, 113.0833]	CHM00057679	igra2	1956	2019	57679	0-20300-0-57679	['85', '38', '106', '107']
0	0		Changsha (Datuopu), China	28.25	112.83	-999.0				57679				25.5		0-20600-0-57679	SCHROEDER	ningxiang	52.6	28.25	112.55		57679	1691.0	1956-12-01 00:00:00	2004-07-31 00:00:00	[28.2, 28.2]	[113.0833, 113.0833]	CHM00057679	igra2	1956	2019	57679	0-20300-0-57679	['85', '38', '106', '107']
0	0		CHANGSHA                 	28.2	113.08333333333331	-999.0				57679				0.0		0-20700-0-57679	WMO	ningxiang	52.6	28.25	112.55		57679	4596.0			[28.2, 28.2]	[113.0833, 113.0833]	CHM00057679	igra2	1956	2019	57679	0-20300-0-57679	['85', '38', '106', '107']
1	2		CHANGSHA                 	28.23333333333333	112.86666666666666	-999.0				57687				21.6		0-20700-0-57687	WMO	ningxiang	52.6	28.25	112.55		57687	4597.0			[28.2, 28.2]	[113.0833, 113.0833]	CHM00057679	igra2	1956	2019	57679	0-20300-0-57679	['85', '38', '106', '107']
