level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	None	None	None	None						[68.35, 68.35]	[-166.7833, -166.7833]	USW00026601	igra2	1943	1945	26601	0-20300-0-26601	['85', '38', '106', '107']
0	0		POINT HOPE	68.35	-166.7833	5.8				26601	1943.0	1945.0	True	0.0		0-20300-0-26601	IGRA2	None	None	None	None	USW00026601					[68.35, 68.35]	[-166.7833, -166.7833]	USW00026601	igra2	1943	1945	26601	0-20300-0-26601	['85', '38', '106', '107']
0	0		POINT HOPE	68.35	-166.78	6.096				26601	19430901.0	19431001.0		0.1		0-20500-0-26601	WBAN	None	None	None	None						[68.35, 68.35]	[-166.7833, -166.7833]	USW00026601	igra2	1943	1945	26601	0-20300-0-26601	['85', '38', '106', '107']
1	1		POINT HOPE	68.35	-166.78	6.096				26601	19431001.0	19451231.0		0.1		0-20500-0-26601	WBAN	None	None	None	None						[68.35, 68.35]	[-166.7833, -166.7833]	USW00026601	igra2	1943	1945	26601	0-20300-0-26601	['85', '38', '106', '107']
2	2		POINT HOPE	68.33	-166.8	3.9624				26623	19410801.0	19430831.0		2.3		0-20500-0-26623	WBAN	None	None	None	None						[68.35, 68.35]	[-166.7833, -166.7833]	USW00026601	igra2	1943	1945	26601	0-20300-0-26601	['85', '38', '106', '107']
3	3		POINT HOPE	68.33	-166.8	3.9624				26623	19430831.0	19451101.0		2.3		0-20500-0-26623	WBAN	None	None	None	None						[68.35, 68.35]	[-166.7833, -166.7833]	USW00026601	igra2	1943	1945	26601	0-20300-0-26601	['85', '38', '106', '107']
4	4		POINT HOPE	68.33	-166.8	3.9624				26623	19451101.0	19520930.0		2.3		0-20500-0-26623	WBAN	None	None	None	None						[68.35, 68.35]	[-166.7833, -166.7833]	USW00026601	igra2	1943	1945	26601	0-20300-0-26601	['85', '38', '106', '107']
0	0															0-20400-0-nan	CHUAN	None	None	None	None						[68.35, 68.35]	[-166.7833, -166.7833]	USW00026601	igra2	1943	1945	26601	0-20300-0-26601	['85', '38', '106', '107']
0	0															0-20600-0-nan	SCHROEDER	None	None	None	None						[68.35, 68.35]	[-166.7833, -166.7833]	USW00026601	igra2	1943	1945	26601	0-20300-0-26601	['85', '38', '106', '107']
0	0															0-20700-0-nan	WMO	None	None	None	None						[68.35, 68.35]	[-166.7833, -166.7833]	USW00026601	igra2	1943	1945	26601	0-20300-0-26601	['85', '38', '106', '107']
