level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-11240	GRAZ-THALERHOF-FLUGHAFEN	46.980555555555554	15.44	363.0	Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), RBSN(ST), CLIMAT(C), GOS, RBSN(S)	46 58 50N	015 26 24E	11240	999	999	True	1.4		OSCAR	0-20000-0-11240	graz	8.2	47.066667	15.45						[46.9931, 46.9931]	[15.4392, 15.4392]	AUM00011240	igra2	1987	2019	11240	0-20000-0-11240	['85', '38', '106', '107']
1	2	0-20000-0-11238	GRAZ/STRASSGANG	47.04611111111111	15.410277777777779		Automatic weather station (AWS), Precipitation station, Surface land meteorological station (SYNOP), GOS	47 02 46N	015 24 37E	11238	999	999	False	6.3		OSCAR	0-20000-0-11238	graz	8.2	47.066667	15.45						[46.9931, 46.9931]	[15.4392, 15.4392]	AUM00011240	igra2	1987	2019	11240	0-20000-0-11240	['85', '38', '106', '107']
2	3	0-20000-0-11290	GRAZ UNIVERSITAET	47.07777777777778	15.44888888888889	378.8	Automatic weather station (AWS), Precipitation station, Surface land meteorological station (SYNOP), GOS, Centennial Observing Stations	47 04 40N	015 26 56E	11290	999	999	False	9.4		OSCAR	0-20000-0-11290	graz	8.2	47.066667	15.45						[46.9931, 46.9931]	[15.4392, 15.4392]	AUM00011240	igra2	1987	2019	11240	0-20000-0-11240	['85', '38', '106', '107']
3	4	0-20000-0-11292	LASSNITZHOEHE	47.07361111111111	15.592222222222222	529.3	Surface land meteorological station (SYNOP), GOS	47 04 25N	015 35 32E	11292	999	999	False	14.7		OSCAR	0-20000-0-11292	graz	8.2	47.066667	15.45						[46.9931, 46.9931]	[15.4392, 15.4392]	AUM00011240	igra2	1987	2019	11240	0-20000-0-11240	['85', '38', '106', '107']
4	5	0-20000-0-11242	ST. RADEGUND	47.18222222222222	15.489722222222222	728.6	Surface land meteorological station (SYNOP), GOS	47 10 56N	015 29 23E	11242	999	999	False	21.4		OSCAR	0-20000-0-11242	graz	8.2	47.066667	15.45						[46.9931, 46.9931]	[15.4392, 15.4392]	AUM00011240	igra2	1987	2019	11240	0-20000-0-11240	['85', '38', '106', '107']
5	6	0-20000-0-11241	SCHOECKL	47.198611111111106	15.466388888888888	1438.7	Surface land meteorological station (SYNOP), GOS	47 11 55N	015 27 59E	11241	999	999	False	22.9		OSCAR	0-20000-0-11241	graz	8.2	47.066667	15.45						[46.9931, 46.9931]	[15.4392, 15.4392]	AUM00011240	igra2	1987	2019	11240	0-20000-0-11240	['85', '38', '106', '107']
6	7	0-20000-0-11285	DEUTSCHLANDSBERG	46.82166666666667	15.226944444444445	355.0	Surface land meteorological station (SYNOP), GOS	46 49 18N	015 13 37E	11285	999	999	False	25.0		OSCAR	0-20000-0-11285	graz	8.2	47.066667	15.45						[46.9931, 46.9931]	[15.4392, 15.4392]	AUM00011240	igra2	1987	2019	11240	0-20000-0-11240	['85', '38', '106', '107']
7	8	0-20000-0-11296	LEIBNITZ	46.7675	15.552777777777779	265.7	Surface land meteorological station (SYNOP), GOS	46 46 03N	015 33 10E	11296	999	999	False	26.5		OSCAR	0-20000-0-11296	graz	8.2	47.066667	15.45						[46.9931, 46.9931]	[15.4392, 15.4392]	AUM00011240	igra2	1987	2019	11240	0-20000-0-11240	['85', '38', '106', '107']
8	9	0-20000-0-11221	KOEFLACH	47.07	15.087222222222223		GOS	47 04 12N	015 05 14E	11221	999	999	False	28.1		OSCAR	0-20000-0-11221	graz	8.2	47.066667	15.45						[46.9931, 46.9931]	[15.4392, 15.4392]	AUM00011240	igra2	1987	2019	11240	0-20000-0-11240	['85', '38', '106', '107']
0	0		GRAZ-THALERHOF-FLUGHAFEN	46.9931	15.4392	340.0				11240	1987	2019	True	0.0		IGRA2	0-20300-0-11240	graz	8.2	47.066667	15.45	AUM00011240					[46.9931, 46.9931]	[15.4392, 15.4392]	AUM00011240	igra2	1987	2019	11240	0-20000-0-11240	['85', '38', '106', '107']
0	0															WBAN	0-20500-0-nan	graz	8.2	47.066667	15.45						[46.9931, 46.9931]	[15.4392, 15.4392]	AUM00011240	igra2	1987	2019	11240	0-20000-0-11240	['85', '38', '106', '107']
0	0		Graz	47.07	15.43	360				5682	-999-999	-999-999		8.6		CHUAN	0-20400-0-5682	graz	8.2	47.066667	15.45		-999				[46.9931, 46.9931]	[15.4392, 15.4392]	AUM00011240	igra2	1987	2019	11240	0-20000-0-11240	['85', '38', '106', '107']
0	0		Graz - Thalerhof AP, Austria	46.9939	15.447	-999				11240				0.6		SCHROEDER	0-20600-0-11240	graz	8.2	47.066667	15.45		11240	478.0	1995-03-02 00:00:00	1995-03-02 00:00:00	[46.9931, 46.9931]	[15.4392, 15.4392]	AUM00011240	igra2	1987	2019	11240	0-20000-0-11240	['85', '38', '106', '107']
1	1		Graz - Thalerhof AP, Austria	47.0	15.43	-999				11239				1.0		SCHROEDER	0-20600-0-11239	graz	8.2	47.066667	15.45		11239	477.0	1989-09-26 00:00:00	1991-12-18 00:00:00	[46.9931, 46.9931]	[15.4392, 15.4392]	AUM00011240	igra2	1987	2019	11240	0-20000-0-11240	['85', '38', '106', '107']
0	0		GRAZ-THALERHOF          0	47.0	15.433333333333334	347.0				11240				0.9		WMO	0-20700-0-11240	graz	8.2	47.066667	15.45		11240	811.0			[46.9931, 46.9931]	[15.4392, 15.4392]	AUM00011240	igra2	1987	2019	11240	0-20000-0-11240	['85', '38', '106', '107']
