level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-22892	VYBORG	60.71666666666667	28.733333333333334	13.0	Surface land meteorological station (SYNOP), RBSN(S), GOS	60 43 00N	028 44 00E	22892	999	999	False	17.3		OSCAR	0-20000-0-22892	vyborg	16.7	60.707631000000006	28.752826						[60.57, 60.57]	[28.63, 28.63]	FIXUAE05520	igra2	1934	1935	05520	0-20000-0-22892	['85', '38', '106', '107']
0	0		SUUR-MERIJOKI	60.57	28.63	25.0				05520	1934	1935	True	0.0		IGRA2	0-20300-0-05520	vyborg	16.7	60.707631000000006	28.752826	FIXUAE05520					[60.57, 60.57]	[28.63, 28.63]	FIXUAE05520	igra2	1934	1935	05520	0-20000-0-22892	['85', '38', '106', '107']
0	0															WBAN	0-20500-0-nan	vyborg	16.7	60.707631000000006	28.752826						[60.57, 60.57]	[28.63, 28.63]	FIXUAE05520	igra2	1934	1935	05520	0-20000-0-22892	['85', '38', '106', '107']
0	0		Suur-Merijoki	60.57	28.63	25				5520	-999-999	-999-999		0.0		CHUAN	0-20400-0-5520	vyborg	16.7	60.707631000000006	28.752826		-999				[60.57, 60.57]	[28.63, 28.63]	FIXUAE05520	igra2	1934	1935	05520	0-20000-0-22892	['85', '38', '106', '107']
1	2		Suur-Merijoki	60.57	28.63	25				5521	-999-999	-999-999		0.0		CHUAN	0-20400-0-5521	vyborg	16.7	60.707631000000006	28.752826		-999				[60.57, 60.57]	[28.63, 28.63]	FIXUAE05520	igra2	1934	1935	05520	0-20000-0-22892	['85', '38', '106', '107']
2	3		Turkinsaari	60.65	28.62	34				5524	-999-999	-999-999		8.9		CHUAN	0-20400-0-5524	vyborg	16.7	60.707631000000006	28.752826		-999				[60.57, 60.57]	[28.63, 28.63]	FIXUAE05520	igra2	1934	1935	05520	0-20000-0-22892	['85', '38', '106', '107']
3	4		Turkinsaari	60.65	28.62	34				5523	-999-999	-999-999		8.9		CHUAN	0-20400-0-5523	vyborg	16.7	60.707631000000006	28.752826		-999				[60.57, 60.57]	[28.63, 28.63]	FIXUAE05520	igra2	1934	1935	05520	0-20000-0-22892	['85', '38', '106', '107']
4	6		Viipuri	60.72	28.73	20				5529	-999-999	-999-999		17.6		CHUAN	0-20400-0-5529	vyborg	16.7	60.707631000000006	28.752826		-999				[60.57, 60.57]	[28.63, 28.63]	FIXUAE05520	igra2	1934	1935	05520	0-20000-0-22892	['85', '38', '106', '107']
5	8		Viipuri	60.72	28.73	20				5388	-999-999	-999-999		17.6		CHUAN	0-20400-0-5388	vyborg	16.7	60.707631000000006	28.752826		-999				[60.57, 60.57]	[28.63, 28.63]	FIXUAE05520	igra2	1934	1935	05520	0-20000-0-22892	['85', '38', '106', '107']
6	9		Viipuri	60.72	28.73	20				5530	-999-999	-999-999		17.6		CHUAN	0-20400-0-5530	vyborg	16.7	60.707631000000006	28.752826		-999				[60.57, 60.57]	[28.63, 28.63]	FIXUAE05520	igra2	1934	1935	05520	0-20000-0-22892	['85', '38', '106', '107']
0	0		(made up station ID) Turkinsaari, Finland / Mayapokhya, Russia	60.65	28.62	-999				22895				8.9		SCHROEDER	0-20600-0-22895	vyborg	16.7	60.707631000000006	28.752826		22895	668.0	1932-01-01 00:00:00	1932-01-01 00:00:00	[60.57, 60.57]	[28.63, 28.63]	FIXUAE05520	igra2	1934	1935	05520	0-20000-0-22892	['85', '38', '106', '107']
1	1		Viipuri, Finland / Vyborg, Russia	60.72	28.73	-999				22892				17.6		SCHROEDER	0-20600-0-22892	vyborg	16.7	60.707631000000006	28.752826		22892	666.0	1925-01-01 00:00:00	1925-01-01 00:00:00	[60.57, 60.57]	[28.63, 28.63]	FIXUAE05520	igra2	1934	1935	05520	0-20000-0-22892	['85', '38', '106', '107']
2	2		(made up station ID) Suur-Merijoki, Finland / Seleznevo, Russia	60.73	28.63	-999				22893				17.8		SCHROEDER	0-20600-0-22893	vyborg	16.7	60.707631000000006	28.752826		22893	667.0	1932-01-01 00:00:00	1933-09-01 00:00:00	[60.57, 60.57]	[28.63, 28.63]	FIXUAE05520	igra2	1934	1935	05520	0-20000-0-22892	['85', '38', '106', '107']
0	0															WMO	0-20700-0-nan	vyborg	16.7	60.707631000000006	28.752826						[60.57, 60.57]	[28.63, 28.63]	FIXUAE05520	igra2	1934	1935	05520	0-20000-0-22892	['85', '38', '106', '107']
