level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	palm springs	0.6	33.8302778	-116.54444440000002						[33.8333, 33.8333]	[-116.55, -116.55]	USW00023117	igra2	1943	1945	23117	0-20300-0-23117	['85', '38', '106', '107']
0	0		PALM SPRINGS (AAF)	33.8333	-116.55	128.0				23117	1943.0	1945.0	True	0.0		0-20300-0-23117	IGRA2	palm springs	0.6	33.8302778	-116.54444440000002	USW00023117					[33.8333, 33.8333]	[-116.55, -116.55]	USW00023117	igra2	1943	1945	23117	0-20300-0-23117	['85', '38', '106', '107']
0	0		PALM SPRINGS RGNL AP	33.83	-116.51	136.5504				93138	19980218.0	99991231.0		3.7		0-20500-0-93138	WBAN	palm springs	0.6	33.8302778	-116.54444440000002						[33.8333, 33.8333]	[-116.55, -116.55]	USW00023117	igra2	1943	1945	23117	0-20300-0-23117	['85', '38', '106', '107']
1	1		PALM SPRINGS RGNL AP	33.83	-116.5	136.5504				93138	19930101.0	19950101.0		4.6		0-20500-0-93138	WBAN	palm springs	0.6	33.8302778	-116.54444440000002						[33.8333, 33.8333]	[-116.55, -116.55]	USW00023117	igra2	1943	1945	23117	0-20300-0-23117	['85', '38', '106', '107']
2	2		PALM SPRINGS RGNL AP	33.83	-116.5	136.5504				93138	19950101.0	19980218.0		4.6		0-20500-0-93138	WBAN	palm springs	0.6	33.8302778	-116.54444440000002						[33.8333, 33.8333]	[-116.55, -116.55]	USW00023117	igra2	1943	1945	23117	0-20300-0-23117	['85', '38', '106', '107']
3	3		PALM SPRINGS RGNL AP	33.83	-116.5	136.5504				93138	19861202.0	19930101.0		4.6		0-20500-0-93138	WBAN	palm springs	0.6	33.8302778	-116.54444440000002						[33.8333, 33.8333]	[-116.55, -116.55]	USW00023117	igra2	1943	1945	23117	0-20300-0-23117	['85', '38', '106', '107']
4	4		PALM SPRINGS RGNL AP	33.83	-116.5	142.9512				93138	19780601.0	19861202.0		4.6		0-20500-0-93138	WBAN	palm springs	0.6	33.8302778	-116.54444440000002						[33.8333, 33.8333]	[-116.55, -116.55]	USW00023117	igra2	1943	1945	23117	0-20300-0-23117	['85', '38', '106', '107']
5	5		PALM SPRINGS RGNL AP	33.83	-116.5	143.8656				93138	19670424.0	19780601.0		4.6		0-20500-0-93138	WBAN	palm springs	0.6	33.8302778	-116.54444440000002						[33.8333, 33.8333]	[-116.55, -116.55]	USW00023117	igra2	1943	1945	23117	0-20300-0-23117	['85', '38', '106', '107']
6	6		PALM SPRINGS RGNL AP	33.82	-116.5					93138	19460516.0	19660916.0		4.9		0-20500-0-93138	WBAN	palm springs	0.6	33.8302778	-116.54444440000002						[33.8333, 33.8333]	[-116.55, -116.55]	USW00023117	igra2	1943	1945	23117	0-20300-0-23117	['85', '38', '106', '107']
7	7		PALM SPRINGS RGNL AP	33.82	-116.5	136.5504				93138	19660916.0	19670424.0		4.9		0-20500-0-93138	WBAN	palm springs	0.6	33.8302778	-116.54444440000002						[33.8333, 33.8333]	[-116.55, -116.55]	USW00023117	igra2	1943	1945	23117	0-20300-0-23117	['85', '38', '106', '107']
8	8		PALM SPRINGS	33.77	-116.55	152.4				93138	19300401.0	19320630.0		7.0		0-20500-0-93138	WBAN	palm springs	0.6	33.8302778	-116.54444440000002						[33.8333, 33.8333]	[-116.55, -116.55]	USW00023117	igra2	1943	1945	23117	0-20300-0-23117	['85', '38', '106', '107']
9	9		PALM SPRINGS	33.9	-116.55	128.01600000000002				23117	19420501.0	19460228.0		7.4		0-20500-0-23117	WBAN	palm springs	0.6	33.8302778	-116.54444440000002						[33.8333, 33.8333]	[-116.55, -116.55]	USW00023117	igra2	1943	1945	23117	0-20300-0-23117	['85', '38', '106', '107']
10	10		LOS PINOS PEAK	33.73	-116.75	1491.0816				93172	19410901.0	19441130.0		21.8		0-20500-0-93172	WBAN	palm springs	0.6	33.8302778	-116.54444440000002						[33.8333, 33.8333]	[-116.55, -116.55]	USW00023117	igra2	1943	1945	23117	0-20300-0-23117	['85', '38', '106', '107']
0	0															0-20400-0-nan	CHUAN	palm springs	0.6	33.8302778	-116.54444440000002						[33.8333, 33.8333]	[-116.55, -116.55]	USW00023117	igra2	1943	1945	23117	0-20300-0-23117	['85', '38', '106', '107']
0	0															0-20600-0-nan	SCHROEDER	palm springs	0.6	33.8302778	-116.54444440000002						[33.8333, 33.8333]	[-116.55, -116.55]	USW00023117	igra2	1943	1945	23117	0-20300-0-23117	['85', '38', '106', '107']
0	0															0-20700-0-nan	WMO	palm springs	0.6	33.8302778	-116.54444440000002						[33.8333, 33.8333]	[-116.55, -116.55]	USW00023117	igra2	1943	1945	23117	0-20300-0-23117	['85', '38', '106', '107']
