level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	chico	6.2	39.7286111	-121.8363889						[39.7833, 39.7833]	[-121.85, -121.85]	USM00072497	igra2	1942	1971	72497	0-20300-0-72497	['85', '38', '106', '107']
0	0		CHICO MUNI	39.7833	-121.85	25.0				72497	1942.0	1971.0	True	0.0		0-20300-0-72497	IGRA2	chico	6.2	39.7286111	-121.8363889	USM00072497					[39.7833, 39.7833]	[-121.85, -121.85]	USM00072497	igra2	1942	1971	72497	0-20300-0-72497	['85', '38', '106', '107']
0	0		CHICO ARMY FLYING SCH	39.8	-121.85	82.9056				93203	19811031.0	19950101.0		1.9		0-20500-0-93203	WBAN	chico	6.2	39.7286111	-121.8363889						[39.7833, 39.7833]	[-121.85, -121.85]	USM00072497	igra2	1942	1971	72497	0-20300-0-72497	['85', '38', '106', '107']
1	1		CHICO ARMY FLYING SCH	39.8	-121.85	82.9056				93203	19950101.0	99991231.0		1.9		0-20500-0-93203	WBAN	chico	6.2	39.7286111	-121.8363889						[39.7833, 39.7833]	[-121.85, -121.85]	USM00072497	igra2	1942	1971	72497	0-20300-0-72497	['85', '38', '106', '107']
2	2		CHICO AAF	39.8	-121.85	77.1144				23201	19440101.0	19451231.0		1.9		0-20500-0-23201	WBAN	chico	6.2	39.7286111	-121.8363889						[39.7833, 39.7833]	[-121.85, -121.85]	USM00072497	igra2	1942	1971	72497	0-20300-0-72497	['85', '38', '106', '107']
3	3		CHICO AAF	39.8	-121.85	75.8952				23201	19420501.0	19440101.0		1.9		0-20500-0-23201	WBAN	chico	6.2	39.7286111	-121.8363889						[39.7833, 39.7833]	[-121.85, -121.85]	USM00072497	igra2	1942	1971	72497	0-20300-0-72497	['85', '38', '106', '107']
4	4		CHICO	39.8	-121.85	82.9056				93203	19811231.0	99991231.0		1.9		0-20500-0-93203	WBAN	chico	6.2	39.7286111	-121.8363889						[39.7833, 39.7833]	[-121.85, -121.85]	USM00072497	igra2	1942	1971	72497	0-20300-0-72497	['85', '38', '106', '107']
5	5		CHICO ARMY FLYING SCH	39.8	-121.85	82.9056				93203	19810201.0	19811031.0		1.9		0-20500-0-93203	WBAN	chico	6.2	39.7286111	-121.8363889						[39.7833, 39.7833]	[-121.85, -121.85]	USM00072497	igra2	1942	1971	72497	0-20300-0-72497	['85', '38', '106', '107']
6	6		CHICO ARMY FLYING SCH	39.8	-121.85	71.9328				93203	19420501.0	19470301.0		1.9		0-20500-0-93203	WBAN	chico	6.2	39.7286111	-121.8363889						[39.7833, 39.7833]	[-121.85, -121.85]	USM00072497	igra2	1942	1971	72497	0-20300-0-72497	['85', '38', '106', '107']
7	7		CHICO ARMY FLYING SCH	39.8	-121.85	71.9328				93203	19470301.0	19741231.0		1.9		0-20500-0-93203	WBAN	chico	6.2	39.7286111	-121.8363889						[39.7833, 39.7833]	[-121.85, -121.85]	USM00072497	igra2	1942	1971	72497	0-20300-0-72497	['85', '38', '106', '107']
8	8		CHICO ARMY FLYING SCH	39.8	-121.85	82.9056				93203	19750201.0	19791231.0		1.9		0-20500-0-93203	WBAN	chico	6.2	39.7286111	-121.8363889						[39.7833, 39.7833]	[-121.85, -121.85]	USM00072497	igra2	1942	1971	72497	0-20300-0-72497	['85', '38', '106', '107']
9	9		CHICO ARMY FLYING SCH	39.8	-121.85	82.9056				93203	19791231.0	19810201.0		1.9		0-20500-0-93203	WBAN	chico	6.2	39.7286111	-121.8363889						[39.7833, 39.7833]	[-121.85, -121.85]	USM00072497	igra2	1942	1971	72497	0-20300-0-72497	['85', '38', '106', '107']
10	10		CHICO	39.8	-121.85	82.9056				93203	19760201.0	19811231.0		1.9		0-20500-0-93203	WBAN	chico	6.2	39.7286111	-121.8363889						[39.7833, 39.7833]	[-121.85, -121.85]	USM00072497	igra2	1942	1971	72497	0-20300-0-72497	['85', '38', '106', '107']
0	0															0-20400-0-nan	CHUAN	chico	6.2	39.7286111	-121.8363889						[39.7833, 39.7833]	[-121.85, -121.85]	USM00072497	igra2	1942	1971	72497	0-20300-0-72497	['85', '38', '106', '107']
0	0		KCIC Chico, CA (WBAN=23201)	39.8	-121.85	-999.0				72497				1.9		0-20600-0-72497	SCHROEDER	chico	6.2	39.7286111	-121.8363889		72497.0	2560.0	1962-02-06 00:00:00	1962-02-06 00:00:00	[39.7833, 39.7833]	[-121.85, -121.85]	USM00072497	igra2	1942	1971	72497	0-20300-0-72497	['85', '38', '106', '107']
0	0															0-20700-0-nan	WMO	chico	6.2	39.7286111	-121.8363889						[39.7833, 39.7833]	[-121.85, -121.85]	USM00072497	igra2	1942	1971	72497	0-20300-0-72497	['85', '38', '106', '107']
