level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	elmira	11.4	42.0897222	-76.8080556						[42.1667, 42.1667]	[-76.9, -76.9]	USW00014748	igra2	1939	1940	14748	0-20300-0-14748	['85', '38', '106', '107']
0	0		ELMIRA	42.1667	-76.9	290.8				14748	1939.0	1940.0	True	0.0		0-20300-0-14748	IGRA2	elmira	11.4	42.0897222	-76.8080556	USW00014748					[42.1667, 42.1667]	[-76.9, -76.9]	USW00014748	igra2	1939	1940	14748	0-20300-0-14748	['85', '38', '106', '107']
0	0		ELMIRA CORNING REGL	42.17	-76.9	291.084				14748	19950101.0	19971217.0		0.4		0-20500-0-14748	WBAN	elmira	11.4	42.0897222	-76.8080556						[42.1667, 42.1667]	[-76.9, -76.9]	USW00014748	igra2	1939	1940	14748	0-20300-0-14748	['85', '38', '106', '107']
1	1		ELMIRA FAA AIRPORT	42.17	-76.9	296.8752				14748	19751101.0	19751130.0		0.4		0-20500-0-14748	WBAN	elmira	11.4	42.0897222	-76.8080556						[42.1667, 42.1667]	[-76.9, -76.9]	USW00014748	igra2	1939	1940	14748	0-20300-0-14748	['85', '38', '106', '107']
2	2		ELMIRA CORNING REGL	42.17	-76.9	291.084				14748	19930101.0	19950101.0		0.4		0-20500-0-14748	WBAN	elmira	11.4	42.0897222	-76.8080556						[42.1667, 42.1667]	[-76.9, -76.9]	USW00014748	igra2	1939	1940	14748	0-20300-0-14748	['85', '38', '106', '107']
3	3		ELMIRA CORNING REGL	42.17	-76.9	296.5704				14748	19811231.0	19930101.0		0.4		0-20500-0-14748	WBAN	elmira	11.4	42.0897222	-76.8080556						[42.1667, 42.1667]	[-76.9, -76.9]	USW00014748	igra2	1939	1940	14748	0-20300-0-14748	['85', '38', '106', '107']
4	4		ELMIRA CORNING REGL	42.17	-76.9	296.5704				14748	19751130.0	19811231.0		0.4		0-20500-0-14748	WBAN	elmira	11.4	42.0897222	-76.8080556						[42.1667, 42.1667]	[-76.9, -76.9]	USW00014748	igra2	1939	1940	14748	0-20300-0-14748	['85', '38', '106', '107']
5	5		ELMIRA CORNING REGL	42.17	-76.9	287.7312				14748	19290501.0	19320930.0		0.4		0-20500-0-14748	WBAN	elmira	11.4	42.0897222	-76.8080556						[42.1667, 42.1667]	[-76.9, -76.9]	USW00014748	igra2	1939	1940	14748	0-20300-0-14748	['85', '38', '106', '107']
6	6		ELMIRA CORNING REGL	42.17	-76.9	289.8648				14748	19420101.0	19480501.0		0.4		0-20500-0-14748	WBAN	elmira	11.4	42.0897222	-76.8080556						[42.1667, 42.1667]	[-76.9, -76.9]	USW00014748	igra2	1939	1940	14748	0-20300-0-14748	['85', '38', '106', '107']
7	7		ELMIRA CORNING REGL	42.17	-76.9	290.7792				14748	19400101.0	19420101.0		0.4		0-20500-0-14748	WBAN	elmira	11.4	42.0897222	-76.8080556						[42.1667, 42.1667]	[-76.9, -76.9]	USW00014748	igra2	1939	1940	14748	0-20300-0-14748	['85', '38', '106', '107']
