level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-48042	MANDALAY	21.941944444444445	96.0886111111111	76.0	Automatic weather station (AWS), Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), GSN, RBSN(ST), GOS, RBCN, CLIMAT(C)	21 56 31N	096 05 19E	48042	999	999	True	4.7		OSCAR	0-20000-0-48042	mandalay	2.6	22.0	96.0833333						[21.983, 21.983]	[96.1, 96.1]	BMM00048042	igra2	1928	1998	48042	0-20000-0-48042	['85', '38', '106', '107']
1	2	0-104-1-4802900	Naung Cho	22.0	96.0		Precipitation station, Surface land meteorological station (SYNOP), GOS	22 00 00N	096 00 00E	4802900	999	999	False	10.5		OSCAR	0-104-1-4802900	mandalay	2.6	22.0	96.0833333						[21.983, 21.983]	[96.1, 96.1]	BMM00048042	igra2	1928	1998	48042	0-20000-0-48042	['85', '38', '106', '107']
2	3	0-20000-0-48039	SAGAING	21.879722222222224	95.95972222222223	74.0	Surface land meteorological station (SYNOP), GOS	21 52 47N	095 57 35E	48039	999	999	False	18.5		OSCAR	0-20000-0-48039	mandalay	2.6	22.0	96.0833333						[21.983, 21.983]	[96.1, 96.1]	BMM00048042	igra2	1928	1998	48042	0-20000-0-48042	['85', '38', '106', '107']
0	0		MANDALAY	21.983	96.1	74.0				48042	1928	1998	True	0.0		IGRA2	0-20300-0-48042	mandalay	2.6	22.0	96.0833333	BMM00048042					[21.983, 21.983]	[96.1, 96.1]	BMM00048042	igra2	1928	1998	48042	0-20000-0-48042	['85', '38', '106', '107']
0	0															WBAN	0-20500-0-nan	mandalay	2.6	22.0	96.0833333						[21.983, 21.983]	[96.1, 96.1]	BMM00048042	igra2	1928	1998	48042	0-20000-0-48042	['85', '38', '106', '107']
0	0		Mandalay	21.97	96.08	79				5456	-999-999	-999-999		2.5		CHUAN	0-20400-0-5456	mandalay	2.6	22.0	96.0833333		-999				[21.983, 21.983]	[96.1, 96.1]	BMM00048042	igra2	1928	1998	48042	0-20000-0-48042	['85', '38', '106', '107']
1	1		Mandalay	21.98	96.13	80				5814	-999-999	-999-999		3.1		CHUAN	0-20400-0-5814	mandalay	2.6	22.0	96.0833333		-999				[21.983, 21.983]	[96.1, 96.1]	BMM00048042	igra2	1928	1998	48042	0-20000-0-48042	['85', '38', '106', '107']
0	0		Mandalay, Burma	21.98	96.1	-999				48042				0.3		SCHROEDER	0-20600-0-48042	mandalay	2.6	22.0	96.0833333		48042	1408.0	1990-10-04 00:00:00	2002-05-28 00:00:00	[21.983, 21.983]	[96.1, 96.1]	BMM00048042	igra2	1928	1998	48042	0-20000-0-48042	['85', '38', '106', '107']
0	0		MANDALAY                 	21.98333333333333	96.1	76.0				48042				0.0		WMO	0-20700-0-48042	mandalay	2.6	22.0	96.0833333		48042	451.0			[21.983, 21.983]	[96.1, 96.1]	BMM00048042	igra2	1928	1998	48042	0-20000-0-48042	['85', '38', '106', '107']
1	2		SAGAING                  	21.9	95.96666666666668	-999.0				48039				16.6		WMO	0-20700-0-48039	mandalay	2.6	22.0	96.0833333		48039	5348.0			[21.983, 21.983]	[96.1, 96.1]	BMM00048042	igra2	1928	1998	48042	0-20000-0-48042	['85', '38', '106', '107']
