level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	None	None	None	None						[53.38, 53.38]	[-167.9, -167.9]	USM00070485	igra2	1944	1950	70485	0-20300-0-70485	['85', '38', '106', '107']
0	0		UMNAK ISLAND	53.38	-167.9	40.0				70485	1944.0	1950.0	True	0.0		0-20300-0-70485	IGRA2	None	None	None	None	USM00070485					[53.38, 53.38]	[-167.9, -167.9]	USM00070485	igra2	1944	1950	70485	0-20300-0-70485	['85', '38', '106', '107']
0	0		CAPE AFB	53.38	-167.9	39.9288				25602	19480101.0	19500301.0		0.0		0-20500-0-25602	WBAN	None	None	None	None						[53.38, 53.38]	[-167.9, -167.9]	USM00070485	igra2	1944	1950	70485	0-20300-0-70485	['85', '38', '106', '107']
1	1		UMNAK AP	53.38	-167.9	38.7096				25621	19700107.0	19720930.0		0.0		0-20500-0-25621	WBAN	None	None	None	None						[53.38, 53.38]	[-167.9, -167.9]	USM00070485	igra2	1944	1950	70485	0-20300-0-70485	['85', '38', '106', '107']
2	2		UMNAK AP	53.38	-167.9	39.9288				25602	19420201.0	19480101.0		0.0		0-20500-0-25602	WBAN	None	None	None	None						[53.38, 53.38]	[-167.9, -167.9]	USM00070485	igra2	1944	1950	70485	0-20300-0-70485	['85', '38', '106', '107']
3	3		UMNAK	53.38	-167.9	38.7096				25621	19631114.0	19700107.0		0.0		0-20500-0-25621	WBAN	None	None	None	None						[53.38, 53.38]	[-167.9, -167.9]	USM00070485	igra2	1944	1950	70485	0-20300-0-70485	['85', '38', '106', '107']
4	4		UMNAK	53.38	-167.9	39.9288				25621	19501231.0	19631114.0		0.0		0-20500-0-25621	WBAN	None	None	None	None						[53.38, 53.38]	[-167.9, -167.9]	USM00070485	igra2	1944	1950	70485	0-20300-0-70485	['85', '38', '106', '107']
5	5		UMNAK	53.38	-167.9	39.9288				25602	19500301.0	19501231.0		0.0		0-20500-0-25602	WBAN	None	None	None	None						[53.38, 53.38]	[-167.9, -167.9]	USM00070485	igra2	1944	1950	70485	0-20300-0-70485	['85', '38', '106', '107']
6	6		REINDEER PASS AAF	53.52	-167.92	22.86				25606	19440101.0	19450930.0		15.6		0-20500-0-25606	WBAN	None	None	None	None						[53.38, 53.38]	[-167.9, -167.9]	USM00070485	igra2	1944	1950	70485	0-20300-0-70485	['85', '38', '106', '107']
7	7		REINDEER PASS AAF	53.52	-167.92	22.86				25606	19420801.0	19440101.0		15.6		0-20500-0-25606	WBAN	None	None	None	None						[53.38, 53.38]	[-167.9, -167.9]	USM00070485	igra2	1944	1950	70485	0-20300-0-70485	['85', '38', '106', '107']
8	8		UMNAK ISLAND AAF	53.53	-167.78	20.1168				25610	19460501.0	19461231.0		18.5		0-20500-0-25610	WBAN	None	None	None	None						[53.38, 53.38]	[-167.9, -167.9]	USM00070485	igra2	1944	1950	70485	0-20300-0-70485	['85', '38', '106', '107']
9	9		UMNAK ISLAND AAF	53.53	-167.78	20.1168				25610	19440701.0	19450930.0		18.5		0-20500-0-25610	WBAN	None	None	None	None						[53.38, 53.38]	[-167.9, -167.9]	USM00070485	igra2	1944	1950	70485	0-20300-0-70485	['85', '38', '106', '107']
10	10		UMNAK ISLAND AAF	53.53	-167.78	20.1168				25610	19450930.0	19460501.0		18.5		0-20500-0-25610	WBAN	None	None	None	None						[53.38, 53.38]	[-167.9, -167.9]	USM00070485	igra2	1944	1950	70485	0-20300-0-70485	['85', '38', '106', '107']
0	0															0-20400-0-nan	CHUAN	None	None	None	None						[53.38, 53.38]	[-167.9, -167.9]	USM00070485	igra2	1944	1950	70485	0-20300-0-70485	['85', '38', '106', '107']
0	0		[RS] Umnak, AK	53.38	-167.9	-999.0				70485				0.0		0-20600-0-70485	SCHROEDER	None	None	None	None		70485.0	2249.0	1946-06-01 00:00:00	1947-09-01 00:00:00	[53.38, 53.38]	[-167.9, -167.9]	USM00070485	igra2	1944	1950	70485	0-20300-0-70485	['85', '38', '106', '107']
0	0															0-20700-0-nan	WMO	None	None	None	None						[53.38, 53.38]	[-167.9, -167.9]	USM00070485	igra2	1944	1950	70485	0-20300-0-70485	['85', '38', '106', '107']
