level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	dover	5.7	39.1580556	-75.52472220000001						[39.1333, 39.1333]	[-75.4667, -75.4667]	USW00013707	igra2	1943	1945	13707	0-20300-0-13707	['85', '38', '106', '107']
0	0		DOVER (AAF)	39.1333	-75.4667	11.6				13707	1943.0	1945.0	True	0.0		0-20300-0-13707	IGRA2	dover	5.7	39.1580556	-75.52472220000001	USW00013707					[39.1333, 39.1333]	[-75.4667, -75.4667]	USW00013707	igra2	1943	1945	13707	0-20300-0-13707	['85', '38', '106', '107']
0	0		DOVER AFB	39.13	-75.47	7.010400000000001				13707	19811231.0	19950101.0		0.5		0-20500-0-13707	WBAN	dover	5.7	39.1580556	-75.52472220000001						[39.1333, 39.1333]	[-75.4667, -75.4667]	USW00013707	igra2	1943	1945	13707	0-20300-0-13707	['85', '38', '106', '107']
1	1		DOVER AFB	39.13	-75.47	7.010400000000001				13707	19950101.0	99991231.0		0.5		0-20500-0-13707	WBAN	dover	5.7	39.1580556	-75.52472220000001						[39.1333, 39.1333]	[-75.4667, -75.4667]	USW00013707	igra2	1943	1945	13707	0-20300-0-13707	['85', '38', '106', '107']
2	2		DOVER AFB	39.13	-75.47	7.010400000000001				13707	19670101.0	19811231.0		0.5		0-20500-0-13707	WBAN	dover	5.7	39.1580556	-75.52472220000001						[39.1333, 39.1333]	[-75.4667, -75.4667]	USW00013707	igra2	1943	1945	13707	0-20300-0-13707	['85', '38', '106', '107']
3	3		DOVER AFB	39.13	-75.47	7.010400000000001				13707	19440101.0	19460930.0		0.5		0-20500-0-13707	WBAN	dover	5.7	39.1580556	-75.52472220000001						[39.1333, 39.1333]	[-75.4667, -75.4667]	USW00013707	igra2	1943	1945	13707	0-20300-0-13707	['85', '38', '106', '107']
4	4		DOVER AFB	39.13	-75.47	7.010400000000001				13707	19460930.0	19461231.0		0.5		0-20500-0-13707	WBAN	dover	5.7	39.1580556	-75.52472220000001						[39.1333, 39.1333]	[-75.4667, -75.4667]	USW00013707	igra2	1943	1945	13707	0-20300-0-13707	['85', '38', '106', '107']
5	5		DOVER AFB	39.13	-75.47	7.010400000000001				13707	19461231.0	19490701.0		0.5		0-20500-0-13707	WBAN	dover	5.7	39.1580556	-75.52472220000001						[39.1333, 39.1333]	[-75.4667, -75.4667]	USW00013707	igra2	1943	1945	13707	0-20300-0-13707	['85', '38', '106', '107']
6	6		DOVER AFB	39.13	-75.47	7.010400000000001				13707	19490701.0	19490930.0		0.5		0-20500-0-13707	WBAN	dover	5.7	39.1580556	-75.52472220000001						[39.1333, 39.1333]	[-75.4667, -75.4667]	USW00013707	igra2	1943	1945	13707	0-20300-0-13707	['85', '38', '106', '107']
7	7		DOVER AFB	39.13	-75.47	6.096				13707	19500801.0	19530101.0		0.5		0-20500-0-13707	WBAN	dover	5.7	39.1580556	-75.52472220000001						[39.1333, 39.1333]	[-75.4667, -75.4667]	USW00013707	igra2	1943	1945	13707	0-20300-0-13707	['85', '38', '106', '107']
8	8		DOVER AFB	39.13	-75.47	7.9248				13707	19530101.0	19550101.0		0.5		0-20500-0-13707	WBAN	dover	5.7	39.1580556	-75.52472220000001						[39.1333, 39.1333]	[-75.4667, -75.4667]	USW00013707	igra2	1943	1945	13707	0-20300-0-13707	['85', '38', '106', '107']
9	9		DOVER AFB	39.13	-75.47	10.0584				13707	19550101.0	19580101.0		0.5		0-20500-0-13707	WBAN	dover	5.7	39.1580556	-75.52472220000001						[39.1333, 39.1333]	[-75.4667, -75.4667]	USW00013707	igra2	1943	1945	13707	0-20300-0-13707	['85', '38', '106', '107']
10	10		DOVER AFB	39.13	-75.47	11.8872				13707	19580101.0	19670101.0		0.5		0-20500-0-13707	WBAN	dover	5.7	39.1580556	-75.52472220000001						[39.1333, 39.1333]	[-75.4667, -75.4667]	USW00013707	igra2	1943	1945	13707	0-20300-0-13707	['85', '38', '106', '107']
11	11		DOVER AFB	39.18	-75.5	7.9248				13707	19421201.0	19440101.0		5.9		0-20500-0-13707	WBAN	dover	5.7	39.1580556	-75.52472220000001						[39.1333, 39.1333]	[-75.4667, -75.4667]	USW00013707	igra2	1943	1945	13707	0-20300-0-13707	['85', '38', '106', '107']
0	0															0-20400-0-nan	CHUAN	dover	5.7	39.1580556	-75.52472220000001						[39.1333, 39.1333]	[-75.4667, -75.4667]	USW00013707	igra2	1943	1945	13707	0-20300-0-13707	['85', '38', '106', '107']
0	0															0-20600-0-nan	SCHROEDER	dover	5.7	39.1580556	-75.52472220000001						[39.1333, 39.1333]	[-75.4667, -75.4667]	USW00013707	igra2	1943	1945	13707	0-20300-0-13707	['85', '38', '106', '107']
0	0															0-20700-0-nan	WMO	dover	5.7	39.1580556	-75.52472220000001						[39.1333, 39.1333]	[-75.4667, -75.4667]	USW00013707	igra2	1943	1945	13707	0-20300-0-13707	['85', '38', '106', '107']
