level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	los mochis	18.6	25.766667	-108.966667						[25.617, 25.617]	[-109.05, -109.05]	MXM00076370	igra2	2005	2006	76370	0-20300-0-76370	['85', '38', '106', '107']
0	0		TOPOLOBAMPO	25.617	-109.05	12.0				76370	2005.0	2006.0	True	0.0		0-20300-0-76370	IGRA2	los mochis	18.6	25.766667	-108.966667	MXM00076370					[25.617, 25.617]	[-109.05, -109.05]	MXM00076370	igra2	2005	2006	76370	0-20300-0-76370	['85', '38', '106', '107']
0	0															0-20500-0-nan	WBAN	los mochis	18.6	25.766667	-108.966667						[25.617, 25.617]	[-109.05, -109.05]	MXM00076370	igra2	2005	2006	76370	0-20300-0-76370	['85', '38', '106', '107']
0	0															0-20400-0-nan	CHUAN	los mochis	18.6	25.766667	-108.966667						[25.617, 25.617]	[-109.05, -109.05]	MXM00076370	igra2	2005	2006	76370	0-20300-0-76370	['85', '38', '106', '107']
0	0		Los Mochis (Topolobampo - Estacion de Investigacion Oceanografica) PACS-SONET pibal site (operated by SMAM = Secretaria de Marina Armada de Mexico [Mexican Navy]), Sinaloa, Mexico	25.62	-109.05	-999.0				76370				0.3		0-20600-0-76370	SCHROEDER	los mochis	18.6	25.766667	-108.966667		76370.0	3305.0	2002-05-01 00:00:00	2002-05-01 00:00:00	[25.617, 25.617]	[-109.05, -109.05]	MXM00076370	igra2	2005	2006	76370	0-20300-0-76370	['85', '38', '106', '107']
1	1		"(made up station ID) ""MLMM"" Los Mochis (Topolobampo AP NAME radiosonde site), Sinaloa, Mexico"	25.69	-109.08	-999.0				76371				8.6		0-20600-0-76371	SCHROEDER	los mochis	18.6	25.766667	-108.966667		76371.0	3306.0	2004-07-06 00:00:00	2004-07-06 00:00:00	[25.617, 25.617]	[-109.05, -109.05]	MXM00076370	igra2	2005	2006	76370	0-20300-0-76370	['85', '38', '106', '107']
2	2		Los Mochis, Sinaloa, Mexico	25.8	-108.99	-999.0				76361				21.1		0-20600-0-76361	SCHROEDER	los mochis	18.6	25.766667	-108.966667		76361.0	3304.0	1990-07-10 00:00:00	2000-03-01 00:00:00	[25.617, 25.617]	[-109.05, -109.05]	MXM00076370	igra2	2005	2006	76370	0-20300-0-76370	['85', '38', '106', '107']
0	0															0-20700-0-nan	WMO	los mochis	18.6	25.766667	-108.966667						[25.617, 25.617]	[-109.05, -109.05]	MXM00076370	igra2	2005	2006	76370	0-20300-0-76370	['85', '38', '106', '107']
