level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	laurinburg	9.3	34.7738889	-79.4630556						[34.8, 34.8]	[-79.3667, -79.3667]	USW00013711	igra2	1942	1951	13711	0-20300-0-13711	['85', '38', '106', '107']
0	0		LAURINBURG (MAXTON AAB)	34.8	-79.3667	69.2				13711	1942.0	1951.0	True	0.0		0-20300-0-13711	IGRA2	laurinburg	9.3	34.7738889	-79.4630556	USW00013711					[34.8, 34.8]	[-79.3667, -79.3667]	USW00013711	igra2	1942	1951	13711	0-20300-0-13711	['85', '38', '106', '107']
0	0		LAURINBURG AAB	34.8	-79.37	68.8848				13711	19450101.0	19460228.0		0.3		0-20500-0-13711	WBAN	laurinburg	9.3	34.7738889	-79.4630556						[34.8, 34.8]	[-79.3667, -79.3667]	USW00013711	igra2	1942	1951	13711	0-20300-0-13711	['85', '38', '106', '107']
1	1		MAXTON LAURINBURG AP	34.79	-79.37	67.056				93782	19980624.0	99991231.0		1.1		0-20500-0-93782	WBAN	laurinburg	9.3	34.7738889	-79.4630556						[34.8, 34.8]	[-79.3667, -79.3667]	USW00013711	igra2	1942	1951	13711	0-20300-0-13711	['85', '38', '106', '107']
2	2		LAURINBURG AAB	34.78	-79.38	63.0936				13711	19510701.0	19510930.0		2.5		0-20500-0-13711	WBAN	laurinburg	9.3	34.7738889	-79.4630556						[34.8, 34.8]	[-79.3667, -79.3667]	USW00013711	igra2	1942	1951	13711	0-20300-0-13711	['85', '38', '106', '107']
3	3		LAURINBURG AAB	34.72	-79.37	61.8744				13711	19421201.0	19450101.0		8.9		0-20500-0-13711	WBAN	laurinburg	9.3	34.7738889	-79.4630556						[34.8, 34.8]	[-79.3667, -79.3667]	USW00013711	igra2	1942	1951	13711	0-20300-0-13711	['85', '38', '106', '107']
4	4		FT BRAGG MACKALL AAF	35.03	-79.5	114.90960000000001				93747	19950101.0	99991231.0		28.3		0-20500-0-93747	WBAN	laurinburg	9.3	34.7738889	-79.4630556						[34.8, 34.8]	[-79.3667, -79.3667]	USW00013711	igra2	1942	1951	13711	0-20300-0-13711	['85', '38', '106', '107']
5	5		FT BRAGG MACKALL AAF	35.03	-79.5	114.90960000000001				93747	19811231.0	19950101.0		28.3		0-20500-0-93747	WBAN	laurinburg	9.3	34.7738889	-79.4630556						[34.8, 34.8]	[-79.3667, -79.3667]	USW00013711	igra2	1942	1951	13711	0-20300-0-13711	['85', '38', '106', '107']
6	6		FT BRAGG MACKALL AAF	35.03	-79.5	114.90960000000001				93747	19780301.0	19811231.0		28.3		0-20500-0-93747	WBAN	laurinburg	9.3	34.7738889	-79.4630556						[34.8, 34.8]	[-79.3667, -79.3667]	USW00013711	igra2	1942	1951	13711	0-20300-0-13711	['85', '38', '106', '107']
0	0															0-20400-0-nan	CHUAN	laurinburg	9.3	34.7738889	-79.4630556						[34.8, 34.8]	[-79.3667, -79.3667]	USW00013711	igra2	1942	1951	13711	0-20300-0-13711	['85', '38', '106', '107']
0	0															0-20600-0-nan	SCHROEDER	laurinburg	9.3	34.7738889	-79.4630556						[34.8, 34.8]	[-79.3667, -79.3667]	USW00013711	igra2	1942	1951	13711	0-20300-0-13711	['85', '38', '106', '107']
0	0															0-20700-0-nan	WMO	laurinburg	9.3	34.7738889	-79.4630556						[34.8, 34.8]	[-79.3667, -79.3667]	USW00013711	igra2	1942	1951	13711	0-20300-0-13711	['85', '38', '106', '107']
