level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	vicksburg	0.6	32.3525	-90.8777778						[32.35, 32.35]	[-90.8833, -90.8833]	USW00093917	igra2	1935	1939	93917	0-20300-0-93917	['85', '38', '106', '107']
0	0		VICKSBURG	32.35	-90.8833	89.9				93917	1935.0	1939.0	True	0.0		0-20300-0-93917	IGRA2	vicksburg	0.6	32.3525	-90.8777778	USW00093917					[32.35, 32.35]	[-90.8833, -90.8833]	USW00093917	igra2	1935	1939	93917	0-20300-0-93917	['85', '38', '106', '107']
0	0		VICKSBURG	32.35	-90.88	78.0288				93917	18911231.0	18980101.0		0.3		0-20500-0-93917	WBAN	vicksburg	0.6	32.3525	-90.8777778						[32.35, 32.35]	[-90.8833, -90.8833]	USW00093917	igra2	1935	1939	93917	0-20300-0-93917	['85', '38', '106', '107']
1	1		VICKSBURG	32.35	-90.88	74.9808				93917	18980101.0	19341231.0		0.3		0-20500-0-93917	WBAN	vicksburg	0.6	32.3525	-90.8777778						[32.35, 32.35]	[-90.8833, -90.8833]	USW00093917	igra2	1935	1939	93917	0-20300-0-93917	['85', '38', '106', '107']
2	2		VICKSBURG	32.35	-90.88	78.0288				93917	18910101.0	18911231.0		0.3		0-20500-0-93917	WBAN	vicksburg	0.6	32.3525	-90.8777778						[32.35, 32.35]	[-90.8833, -90.8833]	USW00093917	igra2	1935	1939	93917	0-20300-0-93917	['85', '38', '106', '107']
3	3		VICKSBURG	32.35	-90.88	89.91600000000001				93917	19670320.0	19670630.0		0.3		0-20500-0-93917	WBAN	vicksburg	0.6	32.3525	-90.8777778						[32.35, 32.35]	[-90.8833, -90.8833]	USW00093917	igra2	1935	1939	93917	0-20300-0-93917	['85', '38', '106', '107']
4	4		VICKSBURG WB CITY	32.35	-90.88	89.91600000000001				93917	19480101.0	19480131.0		0.3		0-20500-0-93917	WBAN	vicksburg	0.6	32.3525	-90.8777778						[32.35, 32.35]	[-90.8833, -90.8833]	USW00093917	igra2	1935	1939	93917	0-20300-0-93917	['85', '38', '106', '107']
5	5		VICKSBURG WB CITY	32.35	-90.88	89.91600000000001				93917	19480131.0	19670228.0		0.3		0-20500-0-93917	WBAN	vicksburg	0.6	32.3525	-90.8777778						[32.35, 32.35]	[-90.8833, -90.8833]	USW00093917	igra2	1935	1939	93917	0-20300-0-93917	['85', '38', '106', '107']
6	6		VICKSBURG	32.35	-90.88	89.91600000000001				93917	19370101.0	19380930.0		0.3		0-20500-0-93917	WBAN	vicksburg	0.6	32.3525	-90.8777778						[32.35, 32.35]	[-90.8833, -90.8833]	USW00093917	igra2	1935	1939	93917	0-20300-0-93917	['85', '38', '106', '107']
7	7		VICKSBURG	32.35	-90.88	89.91600000000001				93917	19380930.0	19390101.0		0.3		0-20500-0-93917	WBAN	vicksburg	0.6	32.3525	-90.8777778						[32.35, 32.35]	[-90.8833, -90.8833]	USW00093917	igra2	1935	1939	93917	0-20300-0-93917	['85', '38', '106', '107']
