level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	centralia	20.1	38.525	-89.1333333						[38.65, 38.65]	[-88.9667, -88.9667]	USM00072433	igra2	1954	1988	72433	0-20300-0-72433	['85', '38', '106', '107']
0	0		SALEM LECKRONE AP	38.65	-88.9667	174.7				72433	1954.0	1988.0	True	0.0		0-20300-0-72433	IGRA2	centralia	20.1	38.525	-89.1333333	USM00072433					[38.65, 38.65]	[-88.9667, -88.9667]	USM00072433	igra2	1954	1988	72433	0-20300-0-72433	['85', '38', '106', '107']
0	0		SALEM LECKRONE ARPT	38.65	-88.97	174.65040000000002				3879	19801231.0	19950101.0		0.3		0-20500-0-3879	WBAN	centralia	20.1	38.525	-89.1333333		72433.0				[38.65, 38.65]	[-88.9667, -88.9667]	USM00072433	igra2	1954	1988	72433	0-20300-0-72433	['85', '38', '106', '107']
1	1		SALEM LECKRONE ARPT	38.65	-88.97	174.65040000000002				3879	19990501.0	99991231.0		0.3		0-20500-0-3879	WBAN	centralia	20.1	38.525	-89.1333333		72433.0				[38.65, 38.65]	[-88.9667, -88.9667]	USM00072433	igra2	1954	1988	72433	0-20300-0-72433	['85', '38', '106', '107']
2	2		SALEM LECKRONE ARPT	38.65	-88.97	174.65040000000002				3879	19950101.0	19990501.0		0.3		0-20500-0-3879	WBAN	centralia	20.1	38.525	-89.1333333		72433.0				[38.65, 38.65]	[-88.9667, -88.9667]	USM00072433	igra2	1954	1988	72433	0-20300-0-72433	['85', '38', '106', '107']
3	3		SALEM LECKRONE ARPT	38.65	-88.97	175.26000000000002				3879	19690624.0	19700129.0		0.3		0-20500-0-3879	WBAN	centralia	20.1	38.525	-89.1333333		72433.0				[38.65, 38.65]	[-88.9667, -88.9667]	USM00072433	igra2	1954	1988	72433	0-20300-0-72433	['85', '38', '106', '107']
4	4		SALEM LECKRONE ARPT	38.65	-88.97	174.65040000000002				3879	19700129.0	19710101.0		0.3		0-20500-0-3879	WBAN	centralia	20.1	38.525	-89.1333333		72433.0				[38.65, 38.65]	[-88.9667, -88.9667]	USM00072433	igra2	1954	1988	72433	0-20300-0-72433	['85', '38', '106', '107']
5	5		SALEM LECKRONE ARPT	38.65	-88.97	174.65040000000002				3879	19730801.0	19780101.0		0.3		0-20500-0-3879	WBAN	centralia	20.1	38.525	-89.1333333		72433.0				[38.65, 38.65]	[-88.9667, -88.9667]	USM00072433	igra2	1954	1988	72433	0-20300-0-72433	['85', '38', '106', '107']
6	6		SALEM LECKRONE ARPT	38.65	-88.97	174.65040000000002				3879	19780101.0	19801231.0		0.3		0-20500-0-3879	WBAN	centralia	20.1	38.525	-89.1333333		72433.0				[38.65, 38.65]	[-88.9667, -88.9667]	USM00072433	igra2	1954	1988	72433	0-20300-0-72433	['85', '38', '106', '107']
7	7		SALEM WSMO ARPT	38.65	-88.97	174.65040000000002				3879	19710101.0	19730731.0		0.3		0-20500-0-3879	WBAN	centralia	20.1	38.525	-89.1333333		72433.0				[38.65, 38.65]	[-88.9667, -88.9667]	USM00072433	igra2	1954	1988	72433	0-20300-0-72433	['85', '38', '106', '107']
8	8		CENTRALIA	38.52	-89.1	159.1056				3825	19311001.0	19331231.0		18.5		0-20500-0-3825	WBAN	centralia	20.1	38.525	-89.1333333						[38.65, 38.65]	[-88.9667, -88.9667]	USM00072433	igra2	1954	1988	72433	0-20300-0-72433	['85', '38', '106', '107']
9	9		CENTRALIA MUNICIPAL AIRPORT	38.51	-89.09	162.7632				53887	19980901.0	99991231.0		18.9		0-20500-0-53887	WBAN	centralia	20.1	38.525	-89.1333333						[38.65, 38.65]	[-88.9667, -88.9667]	USM00072433	igra2	1954	1988	72433	0-20300-0-72433	['85', '38', '106', '107']
0	0															0-20400-0-nan	CHUAN	centralia	20.1	38.525	-89.1333333						[38.65, 38.65]	[-88.9667, -88.9667]	USM00072433	igra2	1954	1988	72433	0-20300-0-72433	['85', '38', '106', '107']
0	0		KSLO Salem - Leckrone AP, IL (WBAN=03879)	38.65	-88.97	-999.0				72433				0.3		0-20600-0-72433	SCHROEDER	centralia	20.1	38.525	-89.1333333		72433	2521.0	1969-06-25 00:00:00	1988-10-07 00:00:00	[38.65, 38.65]	[-88.9667, -88.9667]	USM00072433	igra2	1954	1988	72433	0-20300-0-72433	['85', '38', '106', '107']
0	0		SALEM/LECKRONE ARPT      	38.65	-88.96666666666667	-999.0				72433				0.0		0-20700-0-72433	WMO	centralia	20.1	38.525	-89.1333333		72433	3002.0			[38.65, 38.65]	[-88.9667, -88.9667]	USM00072433	igra2	1954	1988	72433	0-20300-0-72433	['85', '38', '106', '107']
