level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	vincennes	12.5	38.6772222	-87.52861109999998						[38.7667, 38.7667]	[-87.6167, -87.6167]	USW00013809	igra2	1943	1944	13809	0-20300-0-13809	['85', '38', '106', '107']
0	0		LAWRENCEVILLE GEORGE FIELD	38.7667	-87.6167	132.0				13809	1943.0	1944.0	True	0.0		0-20300-0-13809	IGRA2	vincennes	12.5	38.6772222	-87.52861109999998	USW00013809					[38.7667, 38.7667]	[-87.6167, -87.6167]	USW00013809	igra2	1943	1944	13809	0-20300-0-13809	['85', '38', '106', '107']
0	0		LAWRENCEVILLE INT AP	38.77	-87.62	131.9784				13809	19430101.0	19460131.0		0.5		0-20500-0-13809	WBAN	vincennes	12.5	38.6772222	-87.52861109999998						[38.7667, 38.7667]	[-87.6167, -87.6167]	USW00013809	igra2	1943	1944	13809	0-20300-0-13809	['85', '38', '106', '107']
1	1		LAWRENCEVILLE INT AP	38.76	-87.61	134.112				13809	19960918.0	19961121.0		0.9		0-20500-0-13809	WBAN	vincennes	12.5	38.6772222	-87.52861109999998						[38.7667, 38.7667]	[-87.6167, -87.6167]	USW00013809	igra2	1943	1944	13809	0-20300-0-13809	['85', '38', '106', '107']
2	2		LAWRENCEVILLE INT AP	38.76	-87.61	134.112				13809	19961121.0	99991231.0		0.9		0-20500-0-13809	WBAN	vincennes	12.5	38.6772222	-87.52861109999998						[38.7667, 38.7667]	[-87.6167, -87.6167]	USW00013809	igra2	1943	1944	13809	0-20300-0-13809	['85', '38', '106', '107']
3	3		LAWRENCEVILLE INT AP	38.77	-87.6	134.112				13809	19810902.0	19950101.0		1.5		0-20500-0-13809	WBAN	vincennes	12.5	38.6772222	-87.52861109999998						[38.7667, 38.7667]	[-87.6167, -87.6167]	USW00013809	igra2	1943	1944	13809	0-20300-0-13809	['85', '38', '106', '107']
4	4		LAWRENCEVILLE INT AP	38.77	-87.6	134.112				13809	19950101.0	19960918.0		1.5		0-20500-0-13809	WBAN	vincennes	12.5	38.6772222	-87.52861109999998						[38.7667, 38.7667]	[-87.6167, -87.6167]	USW00013809	igra2	1943	1944	13809	0-20300-0-13809	['85', '38', '106', '107']
5	5		LAWRENCEVILLE INT AP	38.77	-87.6	131.064				13809	19710603.0	19810902.0		1.5		0-20500-0-13809	WBAN	vincennes	12.5	38.6772222	-87.52861109999998						[38.7667, 38.7667]	[-87.6167, -87.6167]	USW00013809	igra2	1943	1944	13809	0-20300-0-13809	['85', '38', '106', '107']
6	6		LAWRENCEVILLE INT AP	38.77	-87.6	131.9784				13809	19710601.0	19710603.0		1.5		0-20500-0-13809	WBAN	vincennes	12.5	38.6772222	-87.52861109999998						[38.7667, 38.7667]	[-87.6167, -87.6167]	USW00013809	igra2	1943	1944	13809	0-20300-0-13809	['85', '38', '106', '107']
7	7		LAWRENCEVILLE INT AP	38.77	-87.6	131.9784				13809	19691231.0	19710601.0		1.5		0-20500-0-13809	WBAN	vincennes	12.5	38.6772222	-87.52861109999998						[38.7667, 38.7667]	[-87.6167, -87.6167]	USW00013809	igra2	1943	1944	13809	0-20300-0-13809	['85', '38', '106', '107']
8	8		LAWRENCEVILLE INT AP	38.77	-87.6	131.9784				13809	19681001.0	19691231.0		1.5		0-20500-0-13809	WBAN	vincennes	12.5	38.6772222	-87.52861109999998						[38.7667, 38.7667]	[-87.6167, -87.6167]	USW00013809	igra2	1943	1944	13809	0-20300-0-13809	['85', '38', '106', '107']
9	9		MOUNT CARMEL MUNICIPAL AIRPORT	38.61	-87.73	161.2392				63853	20040601.0	99991231.0		20.0		0-20500-0-63853	WBAN	vincennes	12.5	38.6772222	-87.52861109999998						[38.7667, 38.7667]	[-87.6167, -87.6167]	USW00013809	igra2	1943	1944	13809	0-20300-0-13809	['85', '38', '106', '107']
10	10		ROBINSON MUNICIPAL AIRPORT	39.02	-87.65	140.8176				63841	20031101.0	99991231.0		28.3		0-20500-0-63841	WBAN	vincennes	12.5	38.6772222	-87.52861109999998						[38.7667, 38.7667]	[-87.6167, -87.6167]	USW00013809	igra2	1943	1944	13809	0-20300-0-13809	['85', '38', '106', '107']
0	0															0-20400-0-nan	CHUAN	vincennes	12.5	38.6772222	-87.52861109999998						[38.7667, 38.7667]	[-87.6167, -87.6167]	USW00013809	igra2	1943	1944	13809	0-20300-0-13809	['85', '38', '106', '107']
0	0															0-20600-0-nan	SCHROEDER	vincennes	12.5	38.6772222	-87.52861109999998						[38.7667, 38.7667]	[-87.6167, -87.6167]	USW00013809	igra2	1943	1944	13809	0-20300-0-13809	['85', '38', '106', '107']
0	0															0-20700-0-nan	WMO	vincennes	12.5	38.6772222	-87.52861109999998						[38.7667, 38.7667]	[-87.6167, -87.6167]	USW00013809	igra2	1943	1944	13809	0-20300-0-13809	['85', '38', '106', '107']
