level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-08579	LISBOA/GAGO COUTINHO	38.76611111111111	-9.127500000000001	104.8	Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), RBSN(ST), GOS	38 45 58N	009 07 39W	08579	999	999	True	0.5		OSCAR	0-20000-0-08579	moscavide	3.0	38.779288	-9.102223						[38.7667, 38.7667]	[-9.1333, -9.1333]	POM00008579	igra2	1948	2020	08579	0-20000-0-08579	['85', '38', '106', '107']
1	1	0-620-2001-08579	LISBOA/GAGO COUTINHO	38.76611111111111	-9.127500000000001	104.8	Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), RBSN(ST), GOS	38 45 58N	009 07 39W	08579	999	999	True	0.5		OSCAR	0-620-2001-08579	moscavide	3.0	38.779288	-9.102223						[38.7667, 38.7667]	[-9.1333, -9.1333]	POM00008579	igra2	1948	2020	08579	0-20000-0-08579	['85', '38', '106', '107']
2	4	0-20000-0-08536	LISBOA/PORTELA	38.774166666666666	-9.134166666666665	123.0	Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), GOS	38 46 27N	009 08 03W	08536	999	999	True	0.8		OSCAR	0-20000-0-08536	moscavide	3.0	38.779288	-9.102223						[38.7667, 38.7667]	[-9.1333, -9.1333]	POM00008579	igra2	1948	2020	08579	0-20000-0-08579	['85', '38', '106', '107']
3	5	0-620-2001-08536	LISBOA/PORTELA	38.774166666666666	-9.134166666666665	123.0	Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), GOS	38 46 27N	009 08 03W	08536	999	999	True	0.8		OSCAR	0-620-2001-08536	moscavide	3.0	38.779288	-9.102223						[38.7667, 38.7667]	[-9.1333, -9.1333]	POM00008579	igra2	1948	2020	08579	0-20000-0-08579	['85', '38', '106', '107']
4	6	0-620-3001-08536	LISBOA/PORTELA RS	38.77611111111111	-9.125555555555556		GOS	38 46 34N	009 07 32W	08536	999	999	False	1.2		OSCAR	0-620-3001-08536	moscavide	3.0	38.779288	-9.102223						[38.7667, 38.7667]	[-9.1333, -9.1333]	POM00008579	igra2	1948	2020	08579	0-20000-0-08579	['85', '38', '106', '107']
5	7	0-620-2001-08535	LISBOA/GEOFISICO	38.719166666666666	-9.149722222222222	77.8	Climatological station, Surface land meteorological station (SYNOP), GSN, CLIMAT(C), GOS, RBCN	38 43 09N	009 08 59W	08535	999	999	False	5.5		OSCAR	0-620-2001-08535	moscavide	3.0	38.779288	-9.102223						[38.7667, 38.7667]	[-9.1333, -9.1333]	POM00008579	igra2	1948	2020	08579	0-20000-0-08579	['85', '38', '106', '107']
6	8	0-20000-0-08535	LISBOA/GEOFISICO	38.719166666666666	-9.149722222222222	77.8	Climatological station, Surface land meteorological station (SYNOP), GSN, CLIMAT(C), GOS, RBCN	38 43 09N	009 08 59W	08535	999	999	False	5.5		OSCAR	0-20000-0-08535	moscavide	3.0	38.779288	-9.102223						[38.7667, 38.7667]	[-9.1333, -9.1333]	POM00008579	igra2	1948	2020	08579	0-20000-0-08579	['85', '38', '106', '107']
7	9	0-620-1003-08534	MONTIJO	38.71416666666667	-9.024722222222223	11.0	Surface land meteorological station (SYNOP), GOS	38 42 51N	009 01 29W	08534	999	999	False	11.1		OSCAR	0-620-1003-08534	moscavide	3.0	38.779288	-9.102223						[38.7667, 38.7667]	[-9.1333, -9.1333]	POM00008579	igra2	1948	2020	08579	0-20000-0-08579	['85', '38', '106', '107']
8	10	0-20000-0-08534	MONTIJO	38.71416666666667	-9.024722222222223	11.0	Surface land meteorological station (SYNOP), GOS	38 42 51N	009 01 29W	08534	999	999	False	11.1		OSCAR	0-20000-0-08534	moscavide	3.0	38.779288	-9.102223						[38.7667, 38.7667]	[-9.1333, -9.1333]	POM00008579	igra2	1948	2020	08579	0-20000-0-08579	['85', '38', '106', '107']
9	11	0-20000-0-08537	ALVERCA	38.88666666666666	-9.030000000000001	3.0	Surface land meteorological station (SYNOP), GOS	38 53 12N	009 01 48W	08537	999	999	False	16.1		OSCAR	0-20000-0-08537	moscavide	3.0	38.779288	-9.102223						[38.7667, 38.7667]	[-9.1333, -9.1333]	POM00008579	igra2	1948	2020	08579	0-20000-0-08579	['85', '38', '106', '107']
10	12	0-620-1003-08537	ALVERCA	38.88666666666666	-9.030000000000001	3.0	Surface land meteorological station (SYNOP), GOS	38 53 12N	009 01 48W	08537	999	999	False	16.1		OSCAR	0-620-1003-08537	moscavide	3.0	38.779288	-9.102223						[38.7667, 38.7667]	[-9.1333, -9.1333]	POM00008579	igra2	1948	2020	08579	0-20000-0-08579	['85', '38', '106', '107']
11	13	0-20000-0-08532	SINTRA/GRANJA	38.83416666666667	-9.338611111111112	130.0	Surface land meteorological station (SYNOP), GOS	38 50 03N	009 20 19W	08532	999	999	False	19.3		OSCAR	0-20000-0-08532	moscavide	3.0	38.779288	-9.102223						[38.7667, 38.7667]	[-9.1333, -9.1333]	POM00008579	igra2	1948	2020	08579	0-20000-0-08579	['85', '38', '106', '107']
12	14	0-620-1003-08532	SINTRA/GRANJA	38.83416666666667	-9.338611111111112	130.0	Surface land meteorological station (SYNOP), GOS	38 50 03N	009 20 19W	08532	999	999	False	19.3		OSCAR	0-620-1003-08532	moscavide	3.0	38.779288	-9.102223						[38.7667, 38.7667]	[-9.1333, -9.1333]	POM00008579	igra2	1948	2020	08579	0-20000-0-08579	['85', '38', '106', '107']
13	15	0-20000-0-08578	LPCS (CASCAIS AERODROME)	38.72555555555556	-9.355277777777777		Surface land meteorological station (SYNOP), GOS	38 43 32N	009 21 19W	08578	999	999	False	19.8		OSCAR	0-20000-0-08578	moscavide	3.0	38.779288	-9.102223						[38.7667, 38.7667]	[-9.1333, -9.1333]	POM00008579	igra2	1948	2020	08579	0-20000-0-08579	['85', '38', '106', '107']
0	0		LISBOA/GAGO COUTINHO	38.7667	-9.1333	104.0				08579	1948	2020	True	0.0		IGRA2	0-20300-0-08579	moscavide	3.0	38.779288	-9.102223	POM00008579					[38.7667, 38.7667]	[-9.1333, -9.1333]	POM00008579	igra2	1948	2020	08579	0-20000-0-08579	['85', '38', '106', '107']
1	2		LISBOA/GEOFISICO	38.72	-9.15	95.4				08535	1939	1944	True	5.4		IGRA2	0-20300-0-08535	moscavide	3.0	38.779288	-9.102223	POM00008535					[38.7667, 38.7667]	[-9.1333, -9.1333]	POM00008579	igra2	1948	2020	08579	0-20000-0-08579	['85', '38', '106', '107']
0	0		LISBON	38.75	-9.1	4.2672				13018	19450101	19451231		3.4		WBAN	0-20500-0-13018	moscavide	3.0	38.779288	-9.102223						[38.7667, 38.7667]	[-9.1333, -9.1333]	POM00008579	igra2	1948	2020	08579	0-20000-0-08579	['85', '38', '106', '107']
