level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-14430	ZADAR RS	44.096944444444446	15.340277777777779	79.0	Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), GUAN, GOS	44 05 49N	015 20 25E	14430	999	999	True	0.0		OSCAR	0-20000-0-14430	zadar	8.3	44.1197222	15.2422222						[44.0969, 44.0969]	[15.3403, 15.3403]	HRM00014430	igra2	1982	2021	14430	0-20000-0-14430	['85', '38', '106', '107']
1	2	0-20000-0-14431	ZADAR/ZEMUNIK	44.096944444444446	15.362777777777778	82.7	Surface land meteorological station (SYNOP), GOS	44 05 49N	015 21 46E	14431	999	999	False	1.8		OSCAR	0-20000-0-14431	zadar	8.3	44.1197222	15.2422222						[44.0969, 44.0969]	[15.3403, 15.3403]	HRM00014430	igra2	1982	2021	14430	0-20000-0-14430	['85', '38', '106', '107']
2	3	0-20000-0-14428	ZADAR/PUNTAMIKA	44.13	15.205833333333333	5.9	Surface land meteorological station (SYNOP), GOS	44 07 48N	015 12 21E	14428	999	999	False	11.4		OSCAR	0-20000-0-14428	zadar	8.3	44.1197222	15.2422222						[44.0969, 44.0969]	[15.3403, 15.3403]	HRM00014430	igra2	1982	2021	14430	0-20000-0-14430	['85', '38', '106', '107']
0	0		ZADAR RS	44.0969	15.3403	78.0				14430	1982	2021	True	0.0		IGRA2	0-20300-0-14430	zadar	8.3	44.1197222	15.2422222	HRM00014430					[44.0969, 44.0969]	[15.3403, 15.3403]	HRM00014430	igra2	1982	2021	14430	0-20000-0-14430	['85', '38', '106', '107']
0	0															WBAN	0-20500-0-nan	zadar	8.3	44.1197222	15.2422222						[44.0969, 44.0969]	[15.3403, 15.3403]	HRM00014430	igra2	1982	2021	14430	0-20000-0-14430	['85', '38', '106', '107']
0	0		Zara	44.12	15.32	3				6108	-999-999	-999-999		3.0		CHUAN	0-20400-0-6108	zadar	8.3	44.1197222	15.2422222		-999				[44.0969, 44.0969]	[15.3403, 15.3403]	HRM00014430	igra2	1982	2021	14430	0-20000-0-14430	['85', '38', '106', '107']
1	1		Zara	44.12	15.32	3				5402	-999-999	-999-999		3.0		CHUAN	0-20400-0-5402	zadar	8.3	44.1197222	15.2422222		-999				[44.0969, 44.0969]	[15.3403, 15.3403]	HRM00014430	igra2	1982	2021	14430	0-20000-0-14430	['85', '38', '106', '107']
0	0		LDZD Zadar AP, Croatia	44.1006	15.3391	-999				14430				0.4		SCHROEDER	0-20600-0-14430	zadar	8.3	44.1197222	15.2422222		14430	541.0	2003-01-13 00:00:00	2006-03-15 00:00:00	[44.0969, 44.0969]	[15.3403, 15.3403]	HRM00014430	igra2	1982	2021	14430	0-20000-0-14430	['85', '38', '106', '107']
1	1		LZDZ Zadar (Zemunik AP), Yugoslavia	44.1	15.37	-999				13224				2.4		SCHROEDER	0-20600-0-13224	zadar	8.3	44.1197222	15.2422222		13224	527.0	1982-01-01 00:00:00	1982-01-01 00:00:00	[44.0969, 44.0969]	[15.3403, 15.3403]	HRM00014430	igra2	1982	2021	14430	0-20000-0-14430	['85', '38', '106', '107']
2	2		Zadar / Zara, Yugoslavia	44.12	15.23	-999				13222				9.2		SCHROEDER	0-20600-0-13222	zadar	8.3	44.1197222	15.2422222		13222	526.0	9999999	9999999	[44.0969, 44.0969]	[15.3403, 15.3403]	HRM00014430	igra2	1982	2021	14430	0-20000-0-14430	['85', '38', '106', '107']
0	0		ZADAR                    	44.13333333333333	15.2	-999.0				14428				11.9		WMO	0-20700-0-14428	zadar	8.3	44.1197222	15.2422222		14428	5063.0			[44.0969, 44.0969]	[15.3403, 15.3403]	HRM00014430	igra2	1982	2021	14430	0-20000-0-14430	['85', '38', '106', '107']
