level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
0	0		NEWBURGH/STEWART AFB	41.5	-74.1	138.0				74482	1942.0	1951.0	True	0.0		0-20300-0-74482	IGRA2	newburgh	7.5	41.5033333	-74.0108333	USM00074482					[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
0	0		STEWART FIELD	41.5	-74.1	177.08880000000002				14714	19640201.0	19640228.0		0.0		0-20500-0-14714	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
1	1		STEWART FIELD	41.5	-74.1	141.1224				14714	19480501.0	19480531.0		0.0		0-20500-0-14714	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
2	2		STEWART FIELD	41.5	-74.1	177.08880000000002				14714	19950101.0	99991231.0		0.0		0-20500-0-14714	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
3	3		STEWART FIELD	41.5	-74.1	177.08880000000002				14714	19811231.0	19950101.0		0.0		0-20500-0-14714	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
4	4		STEWART FIELD	41.5	-74.1	177.08880000000002				14714	19720101.0	19811231.0		0.0		0-20500-0-14714	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
5	5		STEWART FIELD	41.5	-74.1	177.08880000000002				14714	19700101.0	19700331.0		0.0		0-20500-0-14714	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
6	6		STEWART FIELD	41.5	-74.1	177.08880000000002				14714	19640229.0	19700101.0		0.0		0-20500-0-14714	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
7	7		STEWART FIELD	41.5	-74.1	141.1224				14714	19480531.0	19570101.0		0.0		0-20500-0-14714	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
8	8		STEWART FIELD	41.5	-74.1	146.9136				14714	19700401.0	19720101.0		0.0		0-20500-0-14714	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
9	9		STEWART FIELD	41.5	-74.1	141.1224				14714	19420801.0	19480101.0		0.0		0-20500-0-14714	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
10	10		STEWART FIELD	41.5	-74.1	177.08880000000002				14714	19610101.0	19640201.0		0.0		0-20500-0-14714	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
11	11		STEWART FIELD	41.5	-74.1	141.1224				14714	19480101.0	19480501.0		0.0		0-20500-0-14714	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
12	12		STEWART FIELD	41.5	-74.1	142.0368				14714	19570101.0	19610101.0		0.0		0-20500-0-14714	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
13	13		MONTGOMERY ORANGE CO	41.5	-74.25	111.25200000000001				4789	19930101.0	19971217.0		12.5		0-20500-0-4789	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
14	14		MONTGOMERY ORANGE CO	41.5	-74.25	111.25200000000001				4789	19720301.0	19811231.0		12.5		0-20500-0-4789	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
15	15		MONTGOMERY ORANGE CO	41.5	-74.25	111.25200000000001				4789	19811231.0	19930101.0		12.5		0-20500-0-4789	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
16	16		BEACON	41.5	-73.95	98.1456				94749	19300501.0	19350831.0		12.5		0-20500-0-94749	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
17	17		MONTGOMERY ORANGE CO	41.51	-74.27	111.25200000000001				4789	19971217.0	99991231.0		14.2		0-20500-0-4789	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
18	18		BEAR MOUNTAIN WB	41.32	-74.0	396.8496				14797	19480131.0	19490101.0		21.7		0-20500-0-14797	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
19	19		BEAR MOUNTAIN WB	41.32	-74.0	396.8496				14797	19341001.0	19480101.0		21.7		0-20500-0-14797	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
20	20		BEAR MOUNTAIN WB	41.32	-74.0	396.8496				14797	19480101.0	19480131.0		21.7		0-20500-0-14797	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
21	21		BEAR MOUNTAIN WB	41.32	-74.0	396.8496				14797	19490101.0	19530531.0		21.7		0-20500-0-14797	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
22	22		POUGHKEEPSIE FAA ARPT	41.63	-73.88	47.244				14757	19820101.0	19930201.0		23.3		0-20500-0-14757	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
23	23		POUGHKEEPSIE FAA ARPT	41.63	-73.88	47.8536				14757	19780531.0	19820101.0		23.3		0-20500-0-14757	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
24	24		POUGHKEEPSIE FAA ARPT	41.63	-73.88	47.8536				14757	19780501.0	19780531.0		23.3		0-20500-0-14757	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
25	25		POUGHKEEPSIE FAA ARPT	41.63	-73.88	47.8536				14757	19770101.0	19770131.0		23.3		0-20500-0-14757	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
26	26		POUGHKEEPSIE FAA ARPT	41.63	-73.88	47.8536				14757	19670101.0	19770101.0		23.3		0-20500-0-14757	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
27	27		POUGHKEEPSIE FAA ARPT	41.63	-73.88	49.0728				14757	19600101.0	19670101.0		23.3		0-20500-0-14757	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
28	28		POUGHKEEPSIE FAA ARPT	41.63	-73.88	49.0728				14757	19481101.0	19481130.0		23.3		0-20500-0-14757	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
29	29		POUGHKEEPSIE FAA ARPT	41.63	-73.88	47.8536				14757	19770131.0	19780501.0		23.3		0-20500-0-14757	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
30	30		POUGHKEEPSIE DUTCHSS	41.63	-73.88	49.0728				14757	19470101.0	19481101.0		23.3		0-20500-0-14757	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
31	31		POUGHKEEPSIE DUTCHSS	41.63	-73.88	47.8536				14757	19390101.0	19430430.0		23.3		0-20500-0-14757	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
32	32		POUGHKEEPSIE DUTCHSS	41.63	-73.88	42.976800000000004				14757	19321201.0	19390101.0		23.3		0-20500-0-14757	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
33	33		POUGHKEEPSIE DUTCHSS	41.63	-73.88	50.5968				14757	20000927.0	99991231.0		23.3		0-20500-0-14757	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
34	34		POUGHKEEPSIE FAA ARPT	41.63	-73.88	49.0728				14757	19481130.0	19600101.0		23.3		0-20500-0-14757	WBAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
0	0															0-20400-0-nan	CHUAN	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
0	0		KSWF Newburgh - Stewart AFB, NY (WBAN=14714)	41.5	-74.1	-999.0				74482				0.0		0-20600-0-74482	SCHROEDER	newburgh	7.5	41.5033333	-74.0108333		74482.0	3031.0	1947-05-16 00:00:00	1965-03-01 00:00:00	[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
0	0															0-20700-0-nan	WMO	newburgh	7.5	41.5033333	-74.0108333						[41.5, 41.5]	[-74.1, -74.1]	USM00074482	igra2	1942	1951	74482	0-20300-0-74482	['85', '38', '106', '107']
