level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	texarkana	3.6	33.4416667	-94.0375						[33.45, 33.45]	[-94.0, -94.0]	USW00013977	igra2	1942	1947	13977	0-20300-0-13977	['85', '38', '106', '107']
0	0		TEXARKANA	33.45	-94.0	112.2				13977	1942.0	1947.0	True	0.0		0-20300-0-13977	IGRA2	texarkana	3.6	33.4416667	-94.0375	USW00013977					[33.45, 33.45]	[-94.0, -94.0]	USW00013977	igra2	1942	1947	13977	0-20300-0-13977	['85', '38', '106', '107']
0	0		TEXARKANA WB AIRPORT	33.45	-94.0	111.86160000000001				13977	19420401.0	19460801.0		0.0		0-20500-0-13977	WBAN	texarkana	3.6	33.4416667	-94.0375						[33.45, 33.45]	[-94.0, -94.0]	USW00013977	igra2	1942	1947	13977	0-20300-0-13977	['85', '38', '106', '107']
1	1		TEXARKANA WEBB FIELD	33.45	-94.0	111.86160000000001				13977	19420101.0	19420401.0		0.0		0-20500-0-13977	WBAN	texarkana	3.6	33.4416667	-94.0375						[33.45, 33.45]	[-94.0, -94.0]	USW00013977	igra2	1942	1947	13977	0-20300-0-13977	['85', '38', '106', '107']
2	2		TEXARKANA FAA AIRPORT	33.45	-94.0	124.0536				13977	19780101.0	19811231.0		0.0		0-20500-0-13977	WBAN	texarkana	3.6	33.4416667	-94.0375						[33.45, 33.45]	[-94.0, -94.0]	USW00013977	igra2	1942	1947	13977	0-20300-0-13977	['85', '38', '106', '107']
3	3		TEXARKANA WEBB FIELD	33.45	-94.0	111.86160000000001				13977	19330101.0	19420101.0		0.0		0-20500-0-13977	WBAN	texarkana	3.6	33.4416667	-94.0375						[33.45, 33.45]	[-94.0, -94.0]	USW00013977	igra2	1942	1947	13977	0-20300-0-13977	['85', '38', '106', '107']
4	4		TEXARKANA FAA AIRPORT	33.45	-94.0	124.0536				13977	19700101.0	19780101.0		0.0		0-20500-0-13977	WBAN	texarkana	3.6	33.4416667	-94.0375						[33.45, 33.45]	[-94.0, -94.0]	USW00013977	igra2	1942	1947	13977	0-20300-0-13977	['85', '38', '106', '107']
5	5		TEXARKANA FAA AIRPORT	33.45	-94.0	111.86160000000001				13977	19690101.0	19700101.0		0.0		0-20500-0-13977	WBAN	texarkana	3.6	33.4416667	-94.0375						[33.45, 33.45]	[-94.0, -94.0]	USW00013977	igra2	1942	1947	13977	0-20300-0-13977	['85', '38', '106', '107']
6	6		TEXARKANA FAA AIRPORT	33.45	-94.0	111.86160000000001				13977	19680801.0	19690101.0		0.0		0-20500-0-13977	WBAN	texarkana	3.6	33.4416667	-94.0375						[33.45, 33.45]	[-94.0, -94.0]	USW00013977	igra2	1942	1947	13977	0-20300-0-13977	['85', '38', '106', '107']
7	7		TEXARKANA WB AIRPORT	33.45	-94.0	111.86160000000001				13977	19460801.0	19460831.0		0.0		0-20500-0-13977	WBAN	texarkana	3.6	33.4416667	-94.0375						[33.45, 33.45]	[-94.0, -94.0]	USW00013977	igra2	1942	1947	13977	0-20300-0-13977	['85', '38', '106', '107']
8	8		TEXARKANA WB AIRPORT	33.45	-94.0	111.86160000000001				13977	19460831.0	19680801.0		0.0		0-20500-0-13977	WBAN	texarkana	3.6	33.4416667	-94.0375						[33.45, 33.45]	[-94.0, -94.0]	USW00013977	igra2	1942	1947	13977	0-20300-0-13977	['85', '38', '106', '107']
9	9		TEXARKANA FAA AIRPORT	33.45	-94.0	110.03280000000001				13977	19820101.0	19920101.0		0.0		0-20500-0-13977	WBAN	texarkana	3.6	33.4416667	-94.0375						[33.45, 33.45]	[-94.0, -94.0]	USW00013977	igra2	1942	1947	13977	0-20300-0-13977	['85', '38', '106', '107']
10	10		TEXARKANA WEBB FIELD	33.45	-94.01	118.5672				13977	20040325.0	99991231.0		0.9		0-20500-0-13977	WBAN	texarkana	3.6	33.4416667	-94.0375						[33.45, 33.45]	[-94.0, -94.0]	USW00013977	igra2	1942	1947	13977	0-20300-0-13977	['85', '38', '106', '107']
11	11		TEXARKANA WEBB FIELD	33.45	-94.01	118.5672				13977	19960712.0	19990401.0		0.9		0-20500-0-13977	WBAN	texarkana	3.6	33.4416667	-94.0375						[33.45, 33.45]	[-94.0, -94.0]	USW00013977	igra2	1942	1947	13977	0-20300-0-13977	['85', '38', '106', '107']
12	12		TEXARKANA WEBB FIELD	33.45	-94.01	118.5672				13977	19990401.0	20040325.0		0.9		0-20500-0-13977	WBAN	texarkana	3.6	33.4416667	-94.0375						[33.45, 33.45]	[-94.0, -94.0]	USW00013977	igra2	1942	1947	13977	0-20300-0-13977	['85', '38', '106', '107']
0	0															0-20400-0-nan	CHUAN	texarkana	3.6	33.4416667	-94.0375						[33.45, 33.45]	[-94.0, -94.0]	USW00013977	igra2	1942	1947	13977	0-20300-0-13977	['85', '38', '106', '107']
0	0															0-20600-0-nan	SCHROEDER	texarkana	3.6	33.4416667	-94.0375						[33.45, 33.45]	[-94.0, -94.0]	USW00013977	igra2	1942	1947	13977	0-20300-0-13977	['85', '38', '106', '107']
0	0															0-20700-0-nan	WMO	texarkana	3.6	33.4416667	-94.0375						[33.45, 33.45]	[-94.0, -94.0]	USW00013977	igra2	1942	1947	13977	0-20300-0-13977	['85', '38', '106', '107']
