level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-02527	GOTEBORG/LANDVETTER	57.657222222222224	12.29111111111111		Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), RBSN(T), GOS	57 39 26N	012 17 28E	02527	999	999	True	0.0		OSCAR	0-20000-0-02527	molnlycke	9.5	57.65	12.133333						[57.6572, 57.6572]	[12.2911, 12.2911]	SWM00002527	igra2	1977	2021	02527	0-20000-0-02527	['85', '38', '106', '107']
1	2	0-20000-0-02526	GOTEBORG-LANDVETTER	57.67611111111111	12.291944444444445	155.2	Surface land meteorological station (SYNOP), GOS	57 40 34N	012 17 31E	02526	999	999	False	2.1		OSCAR	0-20000-0-02526	molnlycke	9.5	57.65	12.133333						[57.6572, 57.6572]	[12.2911, 12.2911]	SWM00002527	igra2	1977	2021	02527	0-20000-0-02527	['85', '38', '106', '107']
2	3	0-20000-0-02531	GOTEBORG, SOL	57.687777777777775	11.979444444444445	94.0	Surface land meteorological station (SYNOP), GOS	57 41 16N	011 58 46E	02531	999	999	False	18.9		OSCAR	0-20000-0-02531	molnlycke	9.5	57.65	12.133333						[57.6572, 57.6572]	[12.2911, 12.2911]	SWM00002527	igra2	1977	2021	02527	0-20000-0-02527	['85', '38', '106', '107']
3	4	0-20000-0-02513	GOTEBORG	57.71555555555556	11.9925	3.4	Surface land meteorological station (SYNOP), RBSN(S), GOS	57 42 56N	011 59 33E	02513	999	999	False	19.0		OSCAR	0-20000-0-02513	molnlycke	9.5	57.65	12.133333						[57.6572, 57.6572]	[12.2911, 12.2911]	SWM00002527	igra2	1977	2021	02527	0-20000-0-02527	['85', '38', '106', '107']
0	0		GOTEBORG/LANDVETTER	57.6572	12.2911	164.0				02527	1977	2021	True	0.0		IGRA2	0-20300-0-02527	molnlycke	9.5	57.65	12.133333	SWM00002527					[57.6572, 57.6572]	[12.2911, 12.2911]	SWM00002527	igra2	1977	2021	02527	0-20000-0-02527	['85', '38', '106', '107']
0	0															WBAN	0-20500-0-nan	molnlycke	9.5	57.65	12.133333						[57.6572, 57.6572]	[12.2911, 12.2911]	SWM00002527	igra2	1977	2021	02527	0-20000-0-02527	['85', '38', '106', '107']
0	0		Göteborg	57.7	11.8	10				5146	-999-999	-999-999		29.7		CHUAN	0-20400-0-5146	molnlycke	9.5	57.65	12.133333		-999				[57.6572, 57.6572]	[12.2911, 12.2911]	SWM00002527	igra2	1977	2021	02527	0-20000-0-02527	['85', '38', '106', '107']
0	0		ESGG Goteborg (Landvetter AP), Sweden	57.67	12.3	-999				2527				1.5		SCHROEDER	0-20600-0-2527	molnlycke	9.5	57.65	12.133333		2527	63.0	1978-05-29 00:00:00	1995-04-25 00:00:00	[57.6572, 57.6572]	[12.2911, 12.2911]	SWM00002527	igra2	1977	2021	02527	0-20000-0-02527	['85', '38', '106', '107']
1	1		Goteborg (Torslanda AP), Sweden	57.7	11.8	-999				2084				29.7		SCHROEDER	0-20600-0-2084	molnlycke	9.5	57.65	12.133333		2084	40.0	1926-06-05 00:00:00	1976-03-01 00:00:00	[57.6572, 57.6572]	[12.2911, 12.2911]	SWM00002527	igra2	1977	2021	02527	0-20000-0-02527	['85', '38', '106', '107']
0	0		Landvetter Flygplats     	57.68333333333333	12.3	-999.0				02526				3.0		WMO	0-20700-0-02526	molnlycke	9.5	57.65	12.133333		02526	3495.0			[57.6572, 57.6572]	[12.2911, 12.2911]	SWM00002527	igra2	1977	2021	02527	0-20000-0-02527	['85', '38', '106', '107']
1	1		Göteborg A               	57.71666666666667	12.0	-999.0				02513				18.6		WMO	0-20700-0-02513	molnlycke	9.5	57.65	12.133333		02513	3489.0			[57.6572, 57.6572]	[12.2911, 12.2911]	SWM00002527	igra2	1977	2021	02527	0-20000-0-02527	['85', '38', '106', '107']
2	2		GOTEBORG/SAVE            	57.78333333333333	11.883333333333333	-999.0				02512				28.1		WMO	0-20700-0-02512	molnlycke	9.5	57.65	12.133333		02512	2066.0			[57.6572, 57.6572]	[12.2911, 12.2911]	SWM00002527	igra2	1977	2021	02527	0-20000-0-02527	['85', '38', '106', '107']
