level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	dothan	11.8	31.22305560000001	-85.3905556						[31.3167, 31.3167]	[-85.45, -85.45]	USW00013839	igra2	1942	1945	13839	0-20300-0-13839	['85', '38', '106', '107']
0	0		DOTHAN (NAPIER FIELD)	31.3167	-85.45	117.0				13839	1942.0	1945.0	True	0.0		0-20300-0-13839	IGRA2	dothan	11.8	31.22305560000001	-85.3905556	USW00013839					[31.3167, 31.3167]	[-85.45, -85.45]	USW00013839	igra2	1942	1945	13839	0-20300-0-13839	['85', '38', '106', '107']
0	0		DOTHAN ARPT	31.32	-85.45	108.81360000000001				13839	19700101.0	19770406.0		0.4		0-20500-0-13839	WBAN	dothan	11.8	31.22305560000001	-85.3905556						[31.3167, 31.3167]	[-85.45, -85.45]	USW00013839	igra2	1942	1945	13839	0-20300-0-13839	['85', '38', '106', '107']
1	1		DOTHAN ARPT	31.32	-85.45	108.81360000000001				13839	19950101.0	19950125.0		0.4		0-20500-0-13839	WBAN	dothan	11.8	31.22305560000001	-85.3905556						[31.3167, 31.3167]	[-85.45, -85.45]	USW00013839	igra2	1942	1945	13839	0-20300-0-13839	['85', '38', '106', '107']
2	2		DOTHAN ARPT	31.32	-85.45	108.81360000000001				13839	19950125.0	20010627.0		0.4		0-20500-0-13839	WBAN	dothan	11.8	31.22305560000001	-85.3905556						[31.3167, 31.3167]	[-85.45, -85.45]	USW00013839	igra2	1942	1945	13839	0-20300-0-13839	['85', '38', '106', '107']
3	3		DOTHAN FAA ARPT	31.32	-85.45	108.81360000000001				13839	19650208.0	19700101.0		0.4		0-20500-0-13839	WBAN	dothan	11.8	31.22305560000001	-85.3905556						[31.3167, 31.3167]	[-85.45, -85.45]	USW00013839	igra2	1942	1945	13839	0-20300-0-13839	['85', '38', '106', '107']
4	4		DOTHAN ARPT	31.32	-85.45	117.9576				13839	19411101.0	19411201.0		0.4		0-20500-0-13839	WBAN	dothan	11.8	31.22305560000001	-85.3905556						[31.3167, 31.3167]	[-85.45, -85.45]	USW00013839	igra2	1942	1945	13839	0-20300-0-13839	['85', '38', '106', '107']
5	5		DOTHAN ARPT	31.32	-85.45	117.9576				13839	19411201.0	19450101.0		0.4		0-20500-0-13839	WBAN	dothan	11.8	31.22305560000001	-85.3905556						[31.3167, 31.3167]	[-85.45, -85.45]	USW00013839	igra2	1942	1945	13839	0-20300-0-13839	['85', '38', '106', '107']
6	6		DOTHAN ARPT	31.32	-85.45	117.04320000000001				13839	19450101.0	19451130.0		0.4		0-20500-0-13839	WBAN	dothan	11.8	31.22305560000001	-85.3905556						[31.3167, 31.3167]	[-85.45, -85.45]	USW00013839	igra2	1942	1945	13839	0-20300-0-13839	['85', '38', '106', '107']
7	7		DOTHAN ARPT	31.32	-85.45	130.7592				13839	20010627.0	99991231.0		0.4		0-20500-0-13839	WBAN	dothan	11.8	31.22305560000001	-85.3905556						[31.3167, 31.3167]	[-85.45, -85.45]	USW00013839	igra2	1942	1945	13839	0-20300-0-13839	['85', '38', '106', '107']
