level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	mount clemens	5.0	42.5972222	-82.8780556						[42.6, 42.6]	[-82.8167, -82.8167]	USW00014804	igra2	1919	1944	14804	0-20300-0-14804	['85', '38', '106', '107']
0	0		MOUNT CLEMENS SELFRIDGE AFB	42.6	-82.8167	184.7				14804	1919.0	1944.0	True	0.0		0-20300-0-14804	IGRA2	mount clemens	5.0	42.5972222	-82.8780556	USW00014804					[42.6, 42.6]	[-82.8167, -82.8167]	USW00014804	igra2	1919	1944	14804	0-20300-0-14804	['85', '38', '106', '107']
1	2		DETROIT	42.4	-83.0	189.0				14822	1926.0	1946.0	True	26.8		0-20300-0-14822	IGRA2	mount clemens	5.0	42.5972222	-82.8780556	USW00014822					[42.6, 42.6]	[-82.8167, -82.8167]	USW00014804	igra2	1919	1944	14804	0-20300-0-14804	['85', '38', '106', '107']
0	0		MOUNT CLEMENS SELFRIDGE AFB	42.6	-82.82	178.30800000000002				14804	19530301.0	19561231.0		0.3		0-20500-0-14804	WBAN	mount clemens	5.0	42.5972222	-82.8780556						[42.6, 42.6]	[-82.8167, -82.8167]	USW00014804	igra2	1919	1944	14804	0-20300-0-14804	['85', '38', '106', '107']
1	1		MOUNT CLEMENS ANG BASE	42.6	-82.83	178.30800000000002				14804	19811231.0	19820301.0		1.1		0-20500-0-14804	WBAN	mount clemens	5.0	42.5972222	-82.8780556						[42.6, 42.6]	[-82.8167, -82.8167]	USW00014804	igra2	1919	1944	14804	0-20300-0-14804	['85', '38', '106', '107']
2	2		MOUNT CLEMENS ANG BASE	42.6	-82.83	178.30800000000002				14804	19790701.0	19811231.0		1.1		0-20500-0-14804	WBAN	mount clemens	5.0	42.5972222	-82.8780556						[42.6, 42.6]	[-82.8167, -82.8167]	USW00014804	igra2	1919	1944	14804	0-20300-0-14804	['85', '38', '106', '107']
3	3		MOUNT CLEMENS ANG BASE	42.6	-82.83	184.7088				14804	19750601.0	19790701.0		1.1		0-20500-0-14804	WBAN	mount clemens	5.0	42.5972222	-82.8780556						[42.6, 42.6]	[-82.8167, -82.8167]	USW00014804	igra2	1919	1944	14804	0-20300-0-14804	['85', '38', '106', '107']
4	4		MOUNT CLEMENS ANG BASE	42.61	-82.82	178.61280000000002				14804	19990730.0	20000524.0		1.1		0-20500-0-14804	WBAN	mount clemens	5.0	42.5972222	-82.8780556						[42.6, 42.6]	[-82.8167, -82.8167]	USW00014804	igra2	1919	1944	14804	0-20300-0-14804	['85', '38', '106', '107']
5	5		MOUNT CLEMENS ANG BASE	42.61	-82.82	178.61280000000002				14804	20000524.0	20031002.0		1.1		0-20500-0-14804	WBAN	mount clemens	5.0	42.5972222	-82.8780556						[42.6, 42.6]	[-82.8167, -82.8167]	USW00014804	igra2	1919	1944	14804	0-20300-0-14804	['85', '38', '106', '107']
6	6		MOUNT CLEMENS SELFRIDGE AFB	42.6	-82.83	184.7088				14804	19650401.0	19750601.0		1.1		0-20500-0-14804	WBAN	mount clemens	5.0	42.5972222	-82.8780556						[42.6, 42.6]	[-82.8167, -82.8167]	USW00014804	igra2	1919	1944	14804	0-20300-0-14804	['85', '38', '106', '107']
7	7		MOUNT CLEMENS SELFRIDGE AFB	42.6	-82.83	185.928				14804	19570101.0	19640401.0		1.1		0-20500-0-14804	WBAN	mount clemens	5.0	42.5972222	-82.8780556						[42.6, 42.6]	[-82.8167, -82.8167]	USW00014804	igra2	1919	1944	14804	0-20300-0-14804	['85', '38', '106', '107']
8	8		MOUNT CLEMENS SELFRIDGE AFB	42.6	-82.83	183.4896				14804	19640401.0	19650401.0		1.1		0-20500-0-14804	WBAN	mount clemens	5.0	42.5972222	-82.8780556						[42.6, 42.6]	[-82.8167, -82.8167]	USW00014804	igra2	1919	1944	14804	0-20300-0-14804	['85', '38', '106', '107']
