level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	reading	6.3	40.335555600000006	-75.9272222						[40.3833, 40.3833]	[-75.9667, -75.9667]	USW00014712	igra2	1943	1945	14712	0-20300-0-14712	['85', '38', '106', '107']
0	0		READING AAF	40.3833	-75.9667	104.5				14712	1943.0	1945.0	True	0.0		0-20300-0-14712	IGRA2	reading	6.3	40.335555600000006	-75.9272222	USW00014712					[40.3833, 40.3833]	[-75.9667, -75.9667]	USW00014712	igra2	1943	1945	14712	0-20300-0-14712	['85', '38', '106', '107']
0	0		READING SPAATZ FIELD	40.38	-75.97	96.012				14712	19410801.0	19430601.0		0.5		0-20500-0-14712	WBAN	reading	6.3	40.335555600000006	-75.9272222						[40.3833, 40.3833]	[-75.9667, -75.9667]	USW00014712	igra2	1943	1945	14712	0-20300-0-14712	['85', '38', '106', '107']
1	1		READING SPAATZ FIELD	40.38	-75.97	96.012				14712	19430601.0	19451231.0		0.5		0-20500-0-14712	WBAN	reading	6.3	40.335555600000006	-75.9272222						[40.3833, 40.3833]	[-75.9667, -75.9667]	USW00014712	igra2	1943	1945	14712	0-20300-0-14712	['85', '38', '106', '107']
2	2		READING SPAATZ FIELD	40.38	-75.97	96.012				14712	19451231.0	19470501.0		0.5		0-20500-0-14712	WBAN	reading	6.3	40.335555600000006	-75.9272222						[40.3833, 40.3833]	[-75.9667, -75.9667]	USW00014712	igra2	1943	1945	14712	0-20300-0-14712	['85', '38', '106', '107']
3	3		READING SPAATZ FIELD	40.38	-75.97	96.012				14712	19470501.0	19500430.0		0.5		0-20500-0-14712	WBAN	reading	6.3	40.335555600000006	-75.9272222						[40.3833, 40.3833]	[-75.9667, -75.9667]	USW00014712	igra2	1943	1945	14712	0-20300-0-14712	['85', '38', '106', '107']
4	4		READING SPAATZ FIELD	40.37	-75.97	103.9368				14712	19751130.0	19950101.0		1.5		0-20500-0-14712	WBAN	reading	6.3	40.335555600000006	-75.9272222						[40.3833, 40.3833]	[-75.9667, -75.9667]	USW00014712	igra2	1943	1945	14712	0-20300-0-14712	['85', '38', '106', '107']
5	5		READING SPAATZ FIELD	40.37	-75.97	103.9368				14712	19950101.0	99991231.0		1.5		0-20500-0-14712	WBAN	reading	6.3	40.335555600000006	-75.9272222						[40.3833, 40.3833]	[-75.9667, -75.9667]	USW00014712	igra2	1943	1945	14712	0-20300-0-14712	['85', '38', '106', '107']
6	6		READING SPAATZ FIELD	40.37	-75.97	103.9368				14712	19751101.0	19751130.0		1.5		0-20500-0-14712	WBAN	reading	6.3	40.335555600000006	-75.9272222						[40.3833, 40.3833]	[-75.9667, -75.9667]	USW00014712	igra2	1943	1945	14712	0-20300-0-14712	['85', '38', '106', '107']
7	7		READING SPAATZ FIELD	40.37	-75.97	103.9368				14712	19611001.0	19751101.0		1.5		0-20500-0-14712	WBAN	reading	6.3	40.335555600000006	-75.9272222						[40.3833, 40.3833]	[-75.9667, -75.9667]	USW00014712	igra2	1943	1945	14712	0-20300-0-14712	['85', '38', '106', '107']
8	8		READING WB CITY	40.33	-75.97	88.08720000000001				14767	19490101.0	19690510.0		5.9		0-20500-0-14767	WBAN	reading	6.3	40.335555600000006	-75.9272222						[40.3833, 40.3833]	[-75.9667, -75.9667]	USW00014712	igra2	1943	1945	14712	0-20300-0-14712	['85', '38', '106', '107']
9	9		READING	40.33	-75.97	88.08720000000001				14767	19400101.0	19441231.0		5.9		0-20500-0-14767	WBAN	reading	6.3	40.335555600000006	-75.9272222						[40.3833, 40.3833]	[-75.9667, -75.9667]	USW00014712	igra2	1943	1945	14712	0-20300-0-14712	['85', '38', '106', '107']
10	10		READING	40.33	-75.97	88.08720000000001				14767	19441231.0	19450701.0		5.9		0-20500-0-14767	WBAN	reading	6.3	40.335555600000006	-75.9272222						[40.3833, 40.3833]	[-75.9667, -75.9667]	USW00014712	igra2	1943	1945	14712	0-20300-0-14712	['85', '38', '106', '107']
11	11		READING	40.33	-75.97	88.08720000000001				14767	19450701.0	19480501.0		5.9		0-20500-0-14767	WBAN	reading	6.3	40.335555600000006	-75.9272222						[40.3833, 40.3833]	[-75.9667, -75.9667]	USW00014712	igra2	1943	1945	14712	0-20300-0-14712	['85', '38', '106', '107']
12	12		READING WB CITY	40.33	-75.97	88.08720000000001				14767	19480501.0	19480531.0		5.9		0-20500-0-14767	WBAN	reading	6.3	40.335555600000006	-75.9272222						[40.3833, 40.3833]	[-75.9667, -75.9667]	USW00014712	igra2	1943	1945	14712	0-20300-0-14712	['85', '38', '106', '107']
13	13		READING	40.33	-75.97	156.972				14767	19330101.0	19400101.0		5.9		0-20500-0-14767	WBAN	reading	6.3	40.335555600000006	-75.9272222						[40.3833, 40.3833]	[-75.9667, -75.9667]	USW00014712	igra2	1943	1945	14712	0-20300-0-14712	['85', '38', '106', '107']
14	14		READING WB CITY	40.33	-75.97	88.08720000000001				14767	19480531.0	19490101.0		5.9		0-20500-0-14767	WBAN	reading	6.3	40.335555600000006	-75.9272222						[40.3833, 40.3833]	[-75.9667, -75.9667]	USW00014712	igra2	1943	1945	14712	0-20300-0-14712	['85', '38', '106', '107']
15	15		READING	40.33	-75.97	98.1456				14767	19121201.0	19330101.0		5.9		0-20500-0-14767	WBAN	reading	6.3	40.335555600000006	-75.9272222						[40.3833, 40.3833]	[-75.9667, -75.9667]	USW00014712	igra2	1943	1945	14712	0-20300-0-14712	['85', '38', '106', '107']
0	0															0-20400-0-nan	CHUAN	reading	6.3	40.335555600000006	-75.9272222						[40.3833, 40.3833]	[-75.9667, -75.9667]	USW00014712	igra2	1943	1945	14712	0-20300-0-14712	['85', '38', '106', '107']
0	0															0-20600-0-nan	SCHROEDER	reading	6.3	40.335555600000006	-75.9272222						[40.3833, 40.3833]	[-75.9667, -75.9667]	USW00014712	igra2	1943	1945	14712	0-20300-0-14712	['85', '38', '106', '107']
0	0															0-20700-0-nan	WMO	reading	6.3	40.335555600000006	-75.9272222						[40.3833, 40.3833]	[-75.9667, -75.9667]	USW00014712	igra2	1943	1945	14712	0-20300-0-14712	['85', '38', '106', '107']
