level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	bedford	6.9	42.9463889	-71.51638890000002						[42.9333, 42.9333]	[-71.4333, -71.4333]	USW00014710	igra2	1942	1944	14710	0-20300-0-14710	['85', '38', '106', '107']
0	0		MANCHESTER (GRENIER FIELD)	42.9333	-71.4333	77.1				14710	1942.0	1944.0	True	0.0		0-20300-0-14710	IGRA2	bedford	6.9	42.9463889	-71.51638890000002	USW00014710					[42.9333, 42.9333]	[-71.4333, -71.4333]	USW00014710	igra2	1942	1944	14710	0-20300-0-14710	['85', '38', '106', '107']
0	0		MANCHESTER AIRPORT	42.93	-71.43	71.0184				14710	19410101.0	19411001.0		0.5		0-20500-0-14710	WBAN	bedford	6.9	42.9463889	-71.51638890000002						[42.9333, 42.9333]	[-71.4333, -71.4333]	USW00014710	igra2	1942	1944	14710	0-20300-0-14710	['85', '38', '106', '107']
1	1		MANCHESTER AIRPORT	42.93	-71.43	71.3232				14710	19930101.0	19950101.0		0.5		0-20500-0-14710	WBAN	bedford	6.9	42.9463889	-71.51638890000002						[42.9333, 42.9333]	[-71.4333, -71.4333]	USW00014710	igra2	1942	1944	14710	0-20300-0-14710	['85', '38', '106', '107']
2	2		MANCHESTER AIRPORT	42.93	-71.43	71.0184				14710	19370201.0	19410101.0		0.5		0-20500-0-14710	WBAN	bedford	6.9	42.9463889	-71.51638890000002						[42.9333, 42.9333]	[-71.4333, -71.4333]	USW00014710	igra2	1942	1944	14710	0-20300-0-14710	['85', '38', '106', '107']
3	3		MANCHESTER AIRPORT	42.93	-71.43	71.0184				14710	19440101.0	19480101.0		0.5		0-20500-0-14710	WBAN	bedford	6.9	42.9463889	-71.51638890000002						[42.9333, 42.9333]	[-71.4333, -71.4333]	USW00014710	igra2	1942	1944	14710	0-20300-0-14710	['85', '38', '106', '107']
4	4		MANCHESTER AIRPORT	42.93	-71.43	71.0184				14710	19480101.0	19500201.0		0.5		0-20500-0-14710	WBAN	bedford	6.9	42.9463889	-71.51638890000002						[42.9333, 42.9333]	[-71.4333, -71.4333]	USW00014710	igra2	1942	1944	14710	0-20300-0-14710	['85', '38', '106', '107']
5	5		MANCHESTER AIRPORT	42.93	-71.43	71.0184				14710	19510531.0	19551201.0		0.5		0-20500-0-14710	WBAN	bedford	6.9	42.9463889	-71.51638890000002						[42.9333, 42.9333]	[-71.4333, -71.4333]	USW00014710	igra2	1942	1944	14710	0-20300-0-14710	['85', '38', '106', '107']
6	6		MANCHESTER AIRPORT	42.93	-71.43	71.0184				14710	19551201.0	19560630.0		0.5		0-20500-0-14710	WBAN	bedford	6.9	42.9463889	-71.51638890000002						[42.9333, 42.9333]	[-71.4333, -71.4333]	USW00014710	igra2	1942	1944	14710	0-20300-0-14710	['85', '38', '106', '107']
7	7		MANCHESTER AIRPORT	42.93	-71.43	71.0184				14710	19560630.0	19610101.0		0.5		0-20500-0-14710	WBAN	bedford	6.9	42.9463889	-71.51638890000002						[42.9333, 42.9333]	[-71.4333, -71.4333]	USW00014710	igra2	1942	1944	14710	0-20300-0-14710	['85', '38', '106', '107']
8	8		MANCHESTER AIRPORT	42.93	-71.43	71.0184				14710	19610101.0	19670101.0		0.5		0-20500-0-14710	WBAN	bedford	6.9	42.9463889	-71.51638890000002						[42.9333, 42.9333]	[-71.4333, -71.4333]	USW00014710	igra2	1942	1944	14710	0-20300-0-14710	['85', '38', '106', '107']
9	9		MANCHESTER AIRPORT	42.93	-71.43	71.0184				14710	19670101.0	19680630.0		0.5		0-20500-0-14710	WBAN	bedford	6.9	42.9463889	-71.51638890000002						[42.9333, 42.9333]	[-71.4333, -71.4333]	USW00014710	igra2	1942	1944	14710	0-20300-0-14710	['85', '38', '106', '107']
10	10		MANCHESTER AIRPORT	42.93	-71.43	71.0184				14710	19680630.0	19811231.0		0.5		0-20500-0-14710	WBAN	bedford	6.9	42.9463889	-71.51638890000002						[42.9333, 42.9333]	[-71.4333, -71.4333]	USW00014710	igra2	1942	1944	14710	0-20300-0-14710	['85', '38', '106', '107']
11	11		MANCHESTER AIRPORT	42.93	-71.43	71.0184				14710	19811231.0	19840501.0		0.5		0-20500-0-14710	WBAN	bedford	6.9	42.9463889	-71.51638890000002						[42.9333, 42.9333]	[-71.4333, -71.4333]	USW00014710	igra2	1942	1944	14710	0-20300-0-14710	['85', '38', '106', '107']
12	12		MANCHESTER AIRPORT	42.93	-71.43	71.0184				14710	19840501.0	19930101.0		0.5		0-20500-0-14710	WBAN	bedford	6.9	42.9463889	-71.51638890000002						[42.9333, 42.9333]	[-71.4333, -71.4333]	USW00014710	igra2	1942	1944	14710	0-20300-0-14710	['85', '38', '106', '107']
13	13		MANCHESTER AIRPORT	42.93	-71.43	71.3232				14710	19950101.0	19971114.0		0.5		0-20500-0-14710	WBAN	bedford	6.9	42.9463889	-71.51638890000002						[42.9333, 42.9333]	[-71.4333, -71.4333]	USW00014710	igra2	1942	1944	14710	0-20300-0-14710	['85', '38', '106', '107']
14	14		MANCHESTER AIRPORT	42.93	-71.43	71.0184				14710	19500201.0	19510531.0		0.5		0-20500-0-14710	WBAN	bedford	6.9	42.9463889	-71.51638890000002						[42.9333, 42.9333]	[-71.4333, -71.4333]	USW00014710	igra2	1942	1944	14710	0-20300-0-14710	['85', '38', '106', '107']
15	15		MANCHESTER AIRPORT	42.93	-71.44	71.3232				14710	19971114.0	99991231.0		0.7		0-20500-0-14710	WBAN	bedford	6.9	42.9463889	-71.51638890000002						[42.9333, 42.9333]	[-71.4333, -71.4333]	USW00014710	igra2	1942	1944	14710	0-20300-0-14710	['85', '38', '106', '107']
16	16		MANCHESTER AIRPORT	42.92	-71.43	71.0184				14710	19420131.0	19440101.0		1.5		0-20500-0-14710	WBAN	bedford	6.9	42.9463889	-71.51638890000002						[42.9333, 42.9333]	[-71.4333, -71.4333]	USW00014710	igra2	1942	1944	14710	0-20300-0-14710	['85', '38', '106', '107']
17	17		MANCHESTER AIRPORT	42.92	-71.43	71.0184				14710	19411001.0	19420131.0		1.5		0-20500-0-14710	WBAN	bedford	6.9	42.9463889	-71.51638890000002						[42.9333, 42.9333]	[-71.4333, -71.4333]	USW00014710	igra2	1942	1944	14710	0-20300-0-14710	['85', '38', '106', '107']
18	18		NASHUA BOIRE FIELD	42.78	-71.52	60.96				54754	19950101.0	99991231.0		18.4		0-20500-0-54754	WBAN	bedford	6.9	42.9463889	-71.51638890000002						[42.9333, 42.9333]	[-71.4333, -71.4333]	USW00014710	igra2	1942	1944	14710	0-20300-0-14710	['85', '38', '106', '107']
19	19		NASHUA BOIRE FIELD	42.78	-71.52	60.96				54754	19861112.0	19950101.0		18.4		0-20500-0-54754	WBAN	bedford	6.9	42.9463889	-71.51638890000002						[42.9333, 42.9333]	[-71.4333, -71.4333]	USW00014710	igra2	1942	1944	14710	0-20300-0-14710	['85', '38', '106', '107']
0	0															0-20400-0-nan	CHUAN	bedford	6.9	42.9463889	-71.51638890000002						[42.9333, 42.9333]	[-71.4333, -71.4333]	USW00014710	igra2	1942	1944	14710	0-20300-0-14710	['85', '38', '106', '107']
