primary_id	secondary_id	station_name	latitude	longitude	start	end	file
0-20000-0-47412	[47412]	SAPPORO	43.049999	141.330002	1934-04-02 00:00:00	1953-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:47412
0-20000-0-47755	[47755]	HAMADA	34.900002	132.070007	1938-12-01 00:00:00	1941-06-11 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:47755
0-20000-0-16242	[16242]	ROMA/FIUMICINO	41.799999	12.23	1955-07-01 00:00:00	1976-09-04 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:16242
0-20000-0-23022	[23022]	AMDERMA	69.75	61.700001	1947-07-03 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:23022
0-20000-0-27612	[27612]	MOSKVA VDNH	55.75	37.57	1946-08-07 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:27612
0-20000-0-20504	[20504]	VERAVAL	20.879999	70.43	1945-06-05 00:00:00	1974-01-06 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:20504
0-20000-0-72476	[72476]	GRAND JUNCTION/WALKER FIELD, CO.	39.119999	-108.529999	1948-01-01 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:72476
0-20000-0-37860	[37860]	MASHTAGA	40.400002	50.099998	1946-12-01 00:00:00	1979-12-29 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:37860
0-20000-0-43185	[43185]	MACHILIPATNAM/FRANCHPET	16.18	81.129997	1954-01-01 00:00:00	1961-07-19 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:43185
0-20000-0-31004	[31004]	ALDAN	58.619999	125.370003	1950-02-06 00:00:00	1972-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:31004
0-20000-0-54662	[54662]	DALIAN	38.900002	121.629997	1957-03-03 00:00:00	1959-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:54662
0-20000-0-41712	[41712]	DAL BANDIN	28.879999	64.400002	1954-01-01 00:00:00	1963-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:41712
0-20000-0-33837	[33837]	Odesa	46.48	30.629999	1946-12-01 00:00:00	1979-12-29 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:33837
0-20000-0-52418	[52418]	DUNHUANG	40.130001	94.779999	1957-03-01 00:00:00	1959-12-28 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:52418
0-20000-0-72434	[72434]	ST.LOUIS/LAMBERT,  ST.LOUIS INT., MO.	38.75	-89.629997	1929-07-18 00:00:00	1959-03-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:72434
0-20000-0-71906	[71906]	KUUJJUAQ A, QUE	58.099998	-68.43	1941-11-22 00:00:00	1958-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:71906
0-20000-0-72481	[72481]	MERCED/CASTLE AFB,  CA.	37.380001	-120.57	1952-11-15 00:00:00	1963-01-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:72481
[]	[23074]	DUDINKA	69.400002	86.169998	1951-08-15 00:00:00	1960-12-26 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:23074
0-20000-0-25399	[25399]	MYS UELEN	66.160004	-169.830002	1944-08-03 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:25399
0-20000-0-74612	[74612]	CHINA LAKE, NAF, CA.	35.68	-117.68	1946-04-09 00:00:00	1959-04-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:74612
0-20000-0-31088	[31088]	OHOTSK	59.369999	143.199997	1950-09-20 00:00:00	1972-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:31088
0-20000-0-43193	[43193]	VENGURLA	15.87	73.629997	1954-01-01 00:00:00	1967-07-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:43193
0-20000-0-48568	[48568]	SONGKHLA	7.18	100.620003	1954-07-01 00:00:00	1967-07-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:48568
0-20000-0-52436	[52436]	YUMENZHEN	40.27	97.18	1957-03-01 00:00:00	1959-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:52436
0-20000-0-20531	[20531]	THIRUVANANTHAPURAM (43371-0)	8.48	76.949997	1947-05-31 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:20531
0-20000-0-47420	[47420]	NEMURO	43.330002	145.580002	1941-10-01 00:00:00	1953-12-29 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:47420
0-20000-0-37985	[37985]	LANKARAN	38.73	48.830002	1953-03-16 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:37985
0-20000-0-42475	[42475]	ALLAHABAD/GHOORPUR	25.450001	81.730003	1954-01-01 00:00:00	1967-07-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:42475
0-20000-0-27947	[27947]	TAMBOV (27947-0)	52.73	41.470001	1948-08-23 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:27947
0-20000-0-41715	[41715]	JACOBABAD	28.299999	68.470001	1954-01-01 00:00:00	1963-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:41715
0-20000-0-72201	[72201]	KEY WEST/INT., FL	24.58	-81.699997	1948-01-01 00:00:00	1954-04-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:72201
0-20000-0-74614	[74614]	INDIAN SPRINGS GUNNERY RANGE, NV.	36.580002	-115.68	1944-08-17 00:00:00	1964-06-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:74614
0-20000-0-33946	[33946]	Simferopol	45.02	33.98	1950-11-05 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:33946
0-20000-0-47426	[47426]	URAKAWA	42.169998	142.779999	1945-11-01 00:00:00	1948-09-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:47426
0-20000-0-38001	[38001]	FORT SHEVCHENKO	44.549999	50.25	1953-02-19 00:00:00	1953-12-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:38001
0-20000-0-25400	[25400]	ZYRYANKA (25400-0)	65.730003	150.899994	1954-07-02 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:25400
0-20000-0-27995	[27995]	SAMARA (BEZENCHUK)	52.98	49.43	1951-05-01 00:00:00	1954-05-28 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:27995
0-20000-0-31329	[31329]	EKIMCHAN	53.07	132.929993	1957-01-07 00:00:00	1972-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:31329
0-20000-0-48694	[48694]	SINGAPORE/PAYA LEBAR	1.35	103.900002	1949-10-01 00:00:00	1954-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:48694
0-20000-0-72438	[72438]	INDIANAPOLIS/I.-MUN/WEIR COOK, IN.	39.720001	-85.730003	1932-03-30 00:00:00	1959-06-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:72438
0-20000-0-42498	[42498]	BHAGALPUR	25.23	86.949997	1954-01-01 00:00:00	1967-07-24 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:42498
0-20000-0-23205	[23205]	NAR'JAN-MAR	67.650002	53.02	1946-12-08 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:23205
0-20000-0-8221	[8221]	MADRID/BARAJAS	40.470001	-3.57	1952-08-01 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:8221
0-20000-0-24244	[24244]	SEATTLE/S.-TACOMA, WA.	47.68	-122.260002	1932-12-31 00:00:00	1933-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1933
0-20000-0-74630	[74630]	STALLION AAF, NM	33.799999	-106.669998	1956-03-05 00:00:00	1961-01-27 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:74630
0-20000-0-72694	[72694]	SALEM/MCNARY, OR.	44.919998	-123.0	1956-06-01 00:00:00	1958-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:72694
0-20000-0-47430	[47430]	HAKODATE	41.82	140.75	1938-06-07 00:00:00	1944-09-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:47430
0-20000-0-41756	[41756]	JIWANI	25.07	61.799999	1954-01-01 00:00:00	1963-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:41756
0-20000-0-52533	[52533]	JIUQUAN	39.830002	98.25	1957-03-01 00:00:00	1959-12-23 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:52533
0-20000-0-42543	[42543]	UDAIPUR	24.58	73.699997	1956-08-01 00:00:00	1967-07-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:42543
0-20000-0-43201	[43201]	GADAG	15.42	75.629997	1945-10-02 00:00:00	1967-07-28 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:43201
0-20000-0-74631	[74631]	WHITE SANDS MISSILE RANGE SITE NO.32, NM	33.18	-106.480003	1955-11-22 00:00:00	1961-01-24 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:74631
0-20000-0-48698	[48698]	SINGAPORE/CHANGI AIRPORT	1.37	103.980003	1955-02-10 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:48698
0-20000-0-47575	[47575]	AOMORI	40.82	140.779999	1946-04-01 00:00:00	1948-08-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:47575
0-20000-0-25428	[25428]	OMOLON	65.0	159.699997	1957-11-11 00:00:00	1979-05-20 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:25428
0-20000-0-82598	[82598]	NATAL (82598-0)	-5.9	-35.200001	1943-10-18 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:82598
0-20000-0-72698	[72698]	PORTLAND/INT., OR.	45.599998	-122.599998	1948-01-01 00:00:00	1953-03-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:72698
0-20000-0-34009	[34009]	KURSK	51.75	36.200001	1946-08-07 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:34009
0-20000-0-72439	[72439]	SPRINGFIELD/CAPITAL, IL.	39.830002	-89.669998	1948-01-02 00:00:00	1959-06-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:72439
0-20000-0-23274	[23274]	IGARKA	67.470001	86.57	1950-01-04 00:00:00	1974-05-10 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:23274
0-20000-0-16622	[16622]	THESSALONIKI (AIRPORT)	40.52	22.969999	1955-04-16 00:00:00	1967-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:16622
0-20000-0-28275	[28275]	TOBOL'SK	58.150002	68.18	1951-11-13 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:28275
0-20000-0-38392	[38392]	DASHOGUZ	41.830002	59.98	1946-10-15 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:38392
0-20000-0-31510	[31510]	BLAGOVESCETNSK	50.27	127.5	1946-10-12 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:31510
0-20000-0-42591	[42591]	GAYA (42591-0)	24.75	84.949997	1956-02-09 00:00:00	1967-07-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:42591
[]	[74702]	INDEPENDENCE	36.330002	-118.050003	1942-01-06 00:00:00	1945-02-28 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:74702
0-20000-0-43237	[43237]	PBO ANANTAPUR	14.68	77.620003	1954-08-29 00:00:00	1967-07-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:43237
0-20000-0-91178	[91178]	KALAELOA, OAHU, HI.	21.32	-158.070007	1943-06-02 00:00:00	1959-01-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:91178
0-20000-0-52681	[52681]	MINQIN	38.720001	103.099998	1957-03-01 00:00:00	1959-12-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:52681
0-20000-0-83743	[83743]	RIO DE JANEIRO (83743-0)	-22.9	-43.169998	1939-06-01 00:00:00	1946-08-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:83743
0-20000-0-48820	[48820]	HA NOI	21.049999	105.870003	1953-08-01 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:48820
0-20000-0-95767	[94772]	LAKE MACQUARIE AWS	-33.049999	151.600006	1944-09-14 00:00:00	1954-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:94772
0-20000-0-72253	[72253]	SAN ANTONIO/INT., TX.	29.530001	-97.529999	1939-04-22 00:00:00	1962-05-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:72253
0-20000-0-34139	[34139]	KAMENNAJA STEP'	51.049999	40.700001	1952-11-01 00:00:00	1961-11-01 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:34139
0-20000-0-25551	[25551]	MARKOVO	64.68	170.419998	1955-02-20 00:00:00	1979-12-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:25551
0-20000-0-23330	[23330]	SALEHARD	66.529999	66.529999	1948-03-01 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:23330
0-20000-0-42623	[42623]	IMPHAL/TULIHAL	24.77	93.900002	1954-01-01 00:00:00	1967-07-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:42623
0-20000-0-83842	[83842]	CURITIBA (83842-0)	-25.43	-49.27	1938-04-01 00:00:00	1946-08-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:83842
0-20000-0-38457	[38457]	TASHKENT	41.27	69.269997	1946-05-22 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:38457
0-20000-0-72440	[72440]	SPRINGFIELD/MUN., MO.	37.23	-92.620003	1939-05-19 00:00:00	1959-03-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:72440
0-20000-0-52818	[52818]	GOLMUD	36.200001	94.629997	1957-03-01 00:00:00	1959-12-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:52818
0-20000-0-72327	[72327]	NASHVILLE/METROPOLITAN, TN.	36.119999	-85.32	1937-07-01 00:00:00	1964-06-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:72327
0-20000-0-2836	[2836]	SODANKYLA ARCTIC RESEARCH CENTRE	67.370003	26.65	1949-11-09 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:2836
0-20000-0-94776	[94776]	WILLIAMTOWN RAAF	-32.810001	151.830002	1955-01-01 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:94776
0-20000-0-31707	[31707]	EKATERINO-NIKOL'SKOE	47.73	130.970001	1948-07-02 00:00:00	1979-12-27 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:31707
0-20000-0-83967	[83967]	PORTO ALEGRE (83967-0)	-29.9	-51.099998	1950-06-05 00:00:00	1954-12-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:83967
0-20000-0-72256	[72256]	WACO, MADISON-COOPER, TX.	31.620001	-96.779999	1940-05-25 00:00:00	1957-10-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:72256
[]	[72562]	BROKEN BOW MUNI AP	41.119999	-99.330002	1930-10-30 00:00:00	1964-10-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:72562
0-20000-0-10503	[10503]	ZANDERIJ	5.47	-55.200001	1942-09-03 00:00:00	1946-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:10503
0-20000-0-47582	[47582]	AKITA (47582-0)	39.720001	140.100006	1936-02-03 00:00:00	1953-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:47582
0-20000-0-94970	[94970]	HOBART (ELLERSLIE ROAD)	-42.880001	147.330002	1950-05-31 00:00:00	1979-12-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:94970
0-20000-0-74732	[74732]	HOLLOMAN AFB, NM	32.849998	-106.099998	1945-02-07 00:00:00	1961-01-27 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:74732
0-20000-0-52836	[52836]	DOULAN	36.330002	98.029999	1957-03-01 00:00:00	1959-12-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:52836
0-20000-0-34172	[34172]	SARATOV (34171-0)	51.57	46.029999	1947-03-03 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:34172
0-20000-0-23418	[23418]	PECHORA (23418-0)	65.120003	57.099998	1953-02-16 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:23418
0-20000-0-84390	[84390]	TALARA	-4.57	-81.25	1949-01-06 00:00:00	1954-08-12 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:84390
0-20000-0-72486	[72486]	ELY/YELLAND, NV.	39.279999	-114.849998	1948-01-01 00:00:00	1964-10-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:72486
0-20000-0-42647	[42647]	AHMADABAD	23.07	72.629997	1954-01-01 00:00:00	1967-07-28 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:42647
0-20000-0-72334	[72334]	MEMPHIS/INTNL., TN.	35.049999	-90.0	1931-11-01 00:00:00	1959-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:72334
0-20000-0-25563	[25563]	ANADYR'	64.78	177.559998	1940-11-25 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:25563
0-20000-0-72445	[72445]	COLUMBIA/REGIONAL,  MO.	38.970001	-92.370003	1946-01-31 00:00:00	1970-06-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:72445
0-20000-0-28440	[28440]	EKATERINBURG	56.799999	60.630001	1946-05-07 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:28440
0-20000-0-72261	[72261]	DEL RIO/INT., TX.	29.370001	-100.760002	1951-05-01 00:00:00	1954-03-10 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:72261
0-20000-0-48855	[48855]	DA NANG	16.030001	108.18	1954-07-03 00:00:00	1967-07-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:48855
0-20000-0-74754	[74754]	ENGLAND AFB, LA.	31.33	-92.550003	1955-02-15 00:00:00	1955-04-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:74754
0-20000-0-31735	[31735]	HABAROVSK (31735-0)	48.52	135.169998	1946-10-01 00:00:00	1979-12-26 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:31735
0-20000-0-47584	[47584]	MORIOKA	39.700001	141.169998	1936-10-01 00:00:00	1949-07-14 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:47584
0-20000-0-94960	[94974]	TUNNAK FIRE STATION	-42.419998	147.529999	1954-04-13 00:00:00	1958-03-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:94974
0-20000-0-52866	[52866]	XINING (52866-1)	36.580002	101.919998	1957-03-02 00:00:00	1959-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:52866
0-20000-0-10504	[10504]	AMAPA	2.08	-50.869999	1944-06-01 00:00:00	1946-08-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:10504
0-20000-0-84691	[84691]	PISCO	-13.75	-76.279999	1949-01-05 00:00:00	1967-12-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:84691
0-20000-0-42667	[42667]	BHOPAL/BAIRAGHAR	23.280001	77.349998	1954-01-01 00:00:00	1967-07-25 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:42667
[]	[72488]	FALLON NAAS	39.48	-118.230003	1927-07-18 00:00:00	1930-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:72488
0-20000-0-72311	[72311]	ATHENS/MUN., GA.	33.950001	-83.32	1977-01-01 00:00:00	1977-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1977
0-20000-0-43279	[43279]	CHENNAI/MINAMBAKKAM	13.0	80.18	1954-01-01 00:00:00	1967-07-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:43279
0-20000-0-74781	[74781]	MOODY AFB, GA	30.969999	-82.800003	1942-06-01 00:00:00	1954-04-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:74781
0-20000-0-34300	[34300]	Kharkiv	49.93	36.279999	1946-10-13 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:34300
0-20000-0-72365	[72365]	ALBUQUERQUE/INT., NM.	35.049999	-106.620003	1933-12-31 00:00:00	1934-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1934
0-20000-0-48860	[48860]	HOANG SA (PATTLE)	16.549999	111.620003	1954-07-03 00:00:00	1967-07-25 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:48860
0-20000-0-28661	[28661]	KURGAN	55.470001	65.400002	1955-01-02 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:28661
0-20000-0-53068	[53068]	ERENHOT (53068-0)	44.220001	111.529999	1957-03-03 00:00:00	1959-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:53068
0-20000-0-78795	[10805]	SANTIAGO (78795-0)	8.25	-80.57	1942-08-02 00:00:00	1946-01-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:10805
0-20000-0-23472	[23472]	TURUHANSK	65.779999	87.949997	1952-01-01 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:23472
0-20000-0-81408	[10505]	SAINT GEORGES	3.87	-51.82	1943-10-20 00:00:00	1945-10-20 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:10505
[]	[25594]	BUHTA PROVIDENJA	64.410004	-173.229996	1946-02-10 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:25594
0-20000-0-94995	[94995]	LORD HOWE ISLAND AERO	-31.530001	159.059998	1954-11-11 00:00:00	1979-12-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:94995
0-20000-0-74788	[74788]	MACDILL AFB, FL.	27.85	-82.519997	1941-04-02 00:00:00	1951-07-28 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:74788
0-20000-0-42675	[42675]	JABALPUR	23.17	79.949997	1956-02-01 00:00:00	1967-07-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:42675
0-20000-0-72352	[72352]	ALTUS AFB, OK.	34.669998	-99.269997	1944-05-07 00:00:00	1961-05-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:72352
0-20000-0-72202	[72202]	MIAMI, FL (72202-0)	25.799999	-79.699997	1945-01-01 00:00:00	1962-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:72202
0-20000-0-91212	[91212]	WEATHER FORECAST OFFICE, GUAM, MARIANA IS.	13.55	144.830002	1956-09-15 00:00:00	1964-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:91212
0-20000-0-82098	[10506]	MACAPA	0.03	-51.02	1944-01-18 00:00:00	1945-09-12 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:10506
0-20000-0-10806	[10806]	TOBIAS BOLANOS PALMA INTERNATIONAL AIRPORT	9.9	-84.129997	1943-03-02 00:00:00	1945-09-21 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.2:10806
0-20000-0-48870	[48870]	QUY NHON	13.77	109.220001	1956-08-22 00:00:00	1967-07-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:48870
0-20000-0-72489	[72489]	RENO, NV.	39.57	-119.790001	1956-05-01 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1761/era5.1761.conv.1:72489
