primary_id	secondary_id	station_name	latitude	longitude	start	end	file
0-20000-0-13583	[13583]	BITOLA	41.049999	21.370001	2001-06-07 00:00:00	2001-06-07 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._13583
0-20000-0-03377	[3377]	WADDINGTON	53.169998	-0.52	1982-04-14 00:00:00	2006-03-14 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._03377
0-20000-0-15419	[14420]	TITU	44.500801	25.2111	2016-02-28 00:00:00	2016-02-29 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._14420
0-20000-0-03379	[3379]	CRANWELL	53.029999	-0.5	1992-03-03 00:00:00	1992-03-03 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._03379
0-20000-0-15023	[15023]	SUCEAVA	47.650002	26.25	1979-02-27 00:00:00	1987-08-11 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._15023
0-20000-0-27459	[27553]	NIZHNIJ NOVGOROD	56.220001	43.819988	1979-01-01 00:00:00	1994-07-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._27553
0-620-2001-0507	[8507]	GRACIOSA/AERODROMO	39.099998	-28.030001	2009-06-10 00:00:00	2011-01-05 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._08507
0-20000-0-03385	[3388]	DONNA NOOK NO 2	53.450001	-0.2	1984-07-07 00:00:00	1984-07-08 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._03388
0-20000-0-25563	[25563]	ANADYR'	64.779999	177.569977	1979-01-01 00:00:00	2013-07-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._25563
0-20000-0-03385	[3396]	DONNA NOOK NO 2	53.57	0.12	1984-12-10 00:00:00	1984-12-10 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._03396
0-20000-0-08511	[8511]	ANGRA DO HEROISMO (ACORES)	38.669998	-27.219999	1988-02-18 00:00:00	1988-02-18 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._08511
0-20000-0-96995	[96995]	CHRISTMAS ISLAND AERO	-10.45	105.68	1978-12-31 00:00:00	1992-08-03 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._96995
[]	[20274]		77.5	82.22998	1979-01-01 00:00:00	1995-01-07 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._20274
0-20000-0-42803	[42802]	MIDNAPORE	22.33	87.209991	1979-05-15 00:00:00	1979-05-26 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._42802
0-20000-0-03305	[3406]	CAPEL CURIG NO 3	52.93	-3.93	1982-08-12 00:00:00	1982-08-12 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._03406
0-20000-0-15302	[15302]	PREDEAL	45.5	25.58	1979-01-29 00:00:00	1993-09-10 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._15302
0-20000-0-40030	[40030]	HAMA	35.130001	36.75	1980-04-25 00:00:00	1990-05-07 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._40030
0-20000-0-31770	[31770]	SOVETSKAYA GAVAN'	49.0	140.269989	1979-01-02 00:00:00	2019-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._31770
0-20000-0-03414	[3414]	SHAWBURY	52.799999	-2.67	1997-08-12 00:00:00	2006-03-01 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._03414
0-20000-0-14370	[13150]	SLAVONSKI BROD	45.16	18.0	1979-02-02 00:00:00	1991-06-02 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._13150
[]	[31823]		47.970001	139.529999	1980-03-24 00:00:00	1989-04-29 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._31823
0-20000-0-14431	[13224]	ZADAR/ZEMUNIK	44.099998	15.37	1982-03-01 00:00:00	1989-09-07 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._13224
0-20000-0-31829	[31829]	ZOLOTOJ	47.32	138.979996	1986-01-09 00:00:00	1990-03-19 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._31829
0-20000-0-13274	[13274]	BEOGRAD	44.799999	20.469999	1981-07-24 00:00:00	1988-10-25 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._13274
0-20000-0-25677	[25677]	BERINGOVSKAJA	63.049999	179.319977	1979-01-06 00:00:00	1996-02-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._25677
0-20000-0-31866	[31866]	SOSUNOVO	46.529999	138.330002	1994-08-11 00:00:00	1994-08-11 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._31866
0-20000-0-13285	[13285]	VELIKO GRADISTE	44.75	21.52	1979-07-04 00:00:00	1989-09-10 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._13285
0-20000-0-30710	[30710]	IRKUTSK (30710-0)	52.27	104.350014	1979-01-01 00:00:00	1996-07-06 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._30710
0-20000-0-29263	[29263]	ENISEJSK	58.450001	92.149986	1979-01-01 00:00:00	2019-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._29263
0-20000-0-20353	[20353]	MYS ZELANIYA	76.949997	68.580002	1979-01-01 00:00:00	1993-10-24 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._20353
0-20000-0-29274	[29274]	STRELKA	58.080002	93.0	1981-05-05 00:00:00	1985-09-11 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._29274
0-20000-0-06447	[6447]	UCCLE	50.799999	4.34999	1979-01-01 00:00:00	2016-04-11 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._06447
0-20000-0-13586	[13586]	SKOPJE PETROVEC	41.950001	21.62999	1979-01-09 00:00:00	2008-09-27 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._13586
0-20000-0-23415	[23415]	PECHORA (23415-0)	65.120003	57.099998	2012-10-31 00:00:00	2019-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23415
[]	[20358]		76.150002	152.830002	1983-12-25 00:00:00	1983-12-25 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._20358
0-20000-0-06450	[6450]	ANTWERPEN/DEURNE	51.200001	4.47	1981-01-29 00:00:00	1987-09-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._06450
0-20000-0-14640	[14640]	LIVNO	43.830002	17.02	1996-12-12 00:00:00	2004-05-05 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._14640
0-20000-0-41507	[40934]	MET. OBSERVATORY TIMERGARA (DIR LOWER)	35.02	71.43	1982-06-22 00:00:00	1982-06-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._40934
0-20001-0-27594	[27594]	KAZAN'(VYAZOVYE)	55.82	48.509998	2017-12-11 00:00:00	2019-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._27594
0-20000-0-20667	[20667]	IM. M.V. POPOVA	73.330002	70.029999	1979-01-01 00:00:00	1995-02-24 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._20667
0-20000-0-15080	[15080]	ORADEA	47.049999	21.929991	1979-01-01 00:00:00	1994-12-03 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._15080
0-20000-0-15209	[15209]	BLAJ	46.18	23.92	1981-05-08 00:00:00	1981-05-08 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._15209
0-20000-0-15310	[15310]	GALATI	45.5	28.019991	1979-01-01 00:00:00	1993-07-17 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._15310
0-20000-0-15090	[15090]	IASI	47.169998	27.599991	1979-01-04 00:00:00	1994-12-19 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._15090
0-20000-0-15230	[15230]	DEVA	45.880001	22.9	1979-01-16 00:00:00	1982-11-19 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._15230
0-20000-0-15320	[15320]	PARANG	45.380001	23.459999	1982-10-02 00:00:00	1982-10-02 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._15320
0-20000-0-11930	[11930]	LOMNICKY STIT	49.200001	20.219999	1989-03-25 00:00:00	2017-04-06 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._11930
0-20000-0-06458	[6458]	BEAUVECHAIN	50.75	4.77	2004-11-22 00:00:00	2019-12-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._06458
0-20000-0-11934	[11934]	POPRAD/TATRY	49.07	20.25	2005-04-07 00:00:00	2005-04-07 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._11934
0-20000-0-06465	[6465]	SCHAFFEN	51.0	5.07	1982-07-19 00:00:00	1998-11-18 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._06465
0-20000-0-11938	[11938]	TELGART	48.849998	20.18	2017-10-29 00:00:00	2017-10-29 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._11938
0-20000-0-06477	[6470]	DIEPENBEEK	50.799999	5.2	1993-09-30 00:00:00	1993-09-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._06470
0-20000-0-30715	[30715]	ANGARSK	52.48	103.849998	1988-12-01 00:00:00	2019-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._30715
0-20000-0-30731	[30731]	GORJACINSK	52.98	108.279999	1988-06-25 00:00:00	1988-06-25 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._30731
0-20000-0-30739	[30739]	HORINSK	52.169998	109.769997	1983-02-10 00:00:00	1994-01-09 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._30739
0-20000-0-30745	[30745]	SOSNOVO-OZERSKOE	52.529999	111.550003	1982-04-25 00:00:00	1990-04-10 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._30745
0-20000-0-31873	[31873]	DAL'NERECHENSK	45.869999	133.72998	1979-01-01 00:00:00	2019-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._31873
[]	[31883]		45.880001	134.970001	1980-05-08 00:00:00	1992-12-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._31883
[]	[31895]		45.630001	135.470001	1979-09-03 00:00:00	1979-09-03 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._31895
0-20000-0-27595	[27595]	KAZAN' (27595-0)	55.779999	49.18	1979-01-01 00:00:00	2017-10-25 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._27595
0-20000-0-27611	[27611]	NARO-FOMINSK	55.380001	36.75	1981-01-22 00:00:00	1981-07-09 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._27611
0-20000-0-29282	[29282]	BOGUCANY	58.419998	97.399986	1979-01-01 00:00:00	2019-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._29282
0-20000-0-29393	[29393]	CHERVYANKA	57.669998	99.570007	1979-02-17 00:00:00	1981-07-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._29393
[]	[29534]		55.98	82.699997	1981-01-04 00:00:00	1986-05-06 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._29534
0-20000-0-29541	[29541]	TAJGA	56.07	85.620003	1986-01-28 00:00:00	1986-01-28 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._29541
0-20000-0-29551	[29551]	MARIINSK	56.200001	87.75	1981-06-05 00:00:00	1982-11-26 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._29551
0-20000-0-29553	[29553]	BOGOTOL	56.23	89.580002	1987-04-20 00:00:00	1991-12-23 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._29553
0-20000-0-29563	[29563]	KACHA	56.119999	92.199997	1983-05-21 00:00:00	1985-06-20 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._29563
0-20000-0-20674	[20674]	OSTROV DIKSON	73.5	80.22998	1979-01-01 00:00:00	2019-12-29 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._20674
0-20000-0-06476	[6476]	ST-HUBERT	50.029999	5.39999	1979-01-01 00:00:00	2006-05-13 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._06476
0-20000-0-31909	[31909]	TERNEJ	45.029999	136.669983	1979-01-01 00:00:00	1996-04-24 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._31909
0-20000-0-06479	[6479]	KLEINE BROGEL	51.169998	5.47	1987-10-23 00:00:00	1990-12-19 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._06479
0-20000-0-82784	[82784]	BARBALHA (82784-0)	-7.32	-39.299999	1979-02-11 00:00:00	1979-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._82784
0-20000-0-06481	[6481]	GENK	50.93	5.5	1992-09-08 00:00:00	1992-09-08 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._06481
0-20000-0-82795	[82795]	CAMPINA GRANDE	-7.22	-35.869999	1979-11-12 00:00:00	1979-11-12 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._82795
0-20000-0-06496	[6496]	ELSENBORN	50.470001	6.18	1995-10-05 00:00:00	2015-04-01 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._06496
0-20000-0-10609	[6597]	TRIER-PETRISBERG	49.799999	6.45	1989-06-12 00:00:00	1989-06-12 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._06597
0-20000-0-30758	[30758]	CHITA	52.02	113.329987	1979-01-01 00:00:00	2019-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._30758
0-20000-0-25703	[25703]	SEJMCHAN	62.919998	152.419983	1979-01-01 00:00:00	2019-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._25703
0-20000-0-30768	[30768]	NERCINSK	52.029999	116.519997	1986-04-29 00:00:00	1986-07-27 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._30768
0-20000-0-59046	[59046]	LIUZHOU	24.370001	109.379997	1979-01-03 00:00:00	1987-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._59046
0-20000-0-30772	[30772]	UST'-KARA	52.700001	118.800003	1982-12-27 00:00:00	1988-03-17 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._30772
0-20000-0-25715	[25715]	OMSUKCHAN	62.5	155.779999	1985-02-21 00:00:00	1985-02-21 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._25715
0-20000-0-30777	[30777]	SRETENSK	52.27	117.699982	1979-01-15 00:00:00	1982-03-27 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._30777
0-20000-0-20744	[20744]	MALYE KARMAKULY (20744-0)	72.379997	52.73	1979-01-15 00:00:00	2019-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._20744
0-20000-0-30846	[30849]	ULETY	51.130001	112.149986	1979-03-21 00:00:00	1979-03-21 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._30849
0-20000-0-25745	[25744]	KAMENSKOE	62.48	166.220001	1980-05-08 00:00:00	1990-05-28 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._25744
0-20000-0-80211	[80211]	ARMENIA/EL EDEN	4.5	-75.720001	1985-08-26 00:00:00	1985-08-26 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._80211
0-20000-0-23472	[23472]	TURUHANSK	65.779999	87.949982	1979-01-01 00:00:00	2019-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23472
0-20000-0-30853	[30853]	KARYMSKAJA	51.630001	114.32	2001-10-11 00:00:00	2001-10-11 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._30853
[]	[25777]		62.419998	179.130005	1985-10-12 00:00:00	1985-10-12 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._25777
0-20000-0-23518	[23518]	UST'-SUGOR	64.269997	57.619999	2005-05-27 00:00:00	2005-05-27 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23518
0-20000-0-20891	[20892]	HATANGA	72.0	102.57	2012-10-31 00:00:00	2013-07-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._20892
0-20000-0-30853	[30856]	KARYMSKAJA	51.48	114.550003	1985-02-13 00:00:00	1988-06-14 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._30856
0-20000-0-23527	[23527]	SARAN-PAUL'	64.279999	60.880001	1981-10-02 00:00:00	1991-07-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23527
0-20000-0-27612	[27612]	MOSKVA VDNH	55.75	37.569988	1979-01-01 00:00:00	2019-09-16 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._27612
0-20000-0-82824	[82824]	PORTO VELHO (AERO)	-8.7	-63.900002	1979-01-02 00:00:00	2019-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._82824
[]	[30858]		51.200001	113.720001	1979-04-01 00:00:00	1994-05-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._30858
0-20000-0-27653	[27653]	ARZAMAS	55.380001	43.720001	1984-08-11 00:00:00	1994-11-13 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._27653
0-20000-0-31931	[31931]	SVIJAGINO	44.799999	133.080002	1984-08-17 00:00:00	1984-08-17 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._31931
