primary_id	secondary_id	station_name	latitude	longitude	start	end	file
[]	[4632]	Mys Shmidta	68.919998	-179.479996	1954-10-19 00:00:00	1955-04-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4632
0-20000-0-33946	[4646]	Simferopol	44.950001	34.119999	1954-10-19 00:00:00	1955-04-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4646
0-20000-0-24343	[4660]	ZHIGANSK	66.769997	123.400002	1954-11-19 00:00:00	1955-04-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4660
0-20000-0-20107	[4707]	BARENTSBURG	78.050003	14.25	1935-06-25 00:00:00	1935-06-25 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4707
0-20000-0-38616	[4678]	KARA-SUU	40.630001	72.800003	1957-08-31 00:00:00	1957-09-27 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4678
[]	[4721]	Buhta Tihaya	80.32	52.799999	1937-07-05 00:00:00	1938-06-26 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4721
0-20000-0-91939	[4490]	PAPPEETE, TAHITI	-17.533001	-149.565994	1935-01-02 00:00:00	1935-12-26 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4490
0-20000-0-38353	[4692]	BISHKEK	42.849998	74.529999	1956-03-24 00:00:00	1956-04-25 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4692
[]	[4547]	Buhta Tihaya	80.32	52.799999	1954-04-19 00:00:00	1954-09-21 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4547
0-20000-0-07024	[4344]	MAUPERTUS GONNEVILLE	49.650002	-1.633	1945-07-10 00:00:00	1948-11-11 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4344
0-20000-0-07747	[4513]	PERPIGNAN	42.701	2.885	1920-10-06 00:00:00	1921-03-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4513
[]	[4735]	Mys Shmidta	68.919998	180.529999	1938-12-12 00:00:00	1939-06-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4735
0-20000-0-29571	[4561]	MININO	56.0	92.970001	1954-04-19 00:00:00	1954-09-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4561
[]	[4750]	Mys Shmidta	68.919998	180.529999	1944-07-09 00:00:00	1945-11-11 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4750
0-20001-0-29634	[4577]	NOVOSIBIRSK (29634-1)	54.970001	82.949997	1954-04-19 00:00:00	1954-09-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4577
[]	[4766]	Buhta Tihaya	80.32	52.799999	1947-12-31 00:00:00	1948-06-29 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4766
0-20000-0-38457	[4591]	TASHKENT	41.330002	69.300003	1954-04-19 00:00:00	1954-09-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4591
0-20000-0-20674	[4782]	OSTROV DIKSON	73.5	80.400002	1949-11-16 00:00:00	1949-12-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4782
0-20000-0-63733	[4817]	MUSOMA	-1.15	34.029999	1908-08-19 00:00:00	1908-08-24 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4817
[]	[4708]	Buhta Tihaya	80.32	52.799999	1934-09-10 00:00:00	1935-09-03 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4708
0-20000-0-22550	[4605]	ARHANGEL'SK (22550-0)	64.550003	40.580002	1954-10-19 00:00:00	1955-04-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4605
0-20001-0-22522	[4619]	KEM'	64.949997	34.650002	1954-10-20 00:00:00	1955-04-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4619
[]	[4799]	Broken Arrow	38.029999	-95.82	1918-08-16 00:00:00	1918-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4799
[]	[4633]	Mys Vasilieva	50.0	155.380005	1954-11-19 00:00:00	1955-04-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4633
0-20000-0-78325	[4834]	CASA BLANCA,  LA HABANA	23.1	-82.43	1937-01-01 00:00:00	1938-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4834
0-20000-0-30692	[4647]	SKOVORODINO	54.0	123.970001	1954-10-19 00:00:00	1955-04-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4647
0-20000-0-91939	[4492]	PAPPEETE, TAHITI	-17.548	-149.582993	1949-06-24 00:00:00	1951-12-18 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4492
0-20000-0-07747	[4347]	PERPIGNAN	42.701	2.885	1923-05-13 00:00:00	1924-07-27 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4347
0-20000-0-07684	[4516]	CANNES	43.416	6.75	1922-01-03 00:00:00	1924-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4516
0-20000-0-41757	[4865]	GAWADAR	25.129999	62.32	1927-09-23 00:00:00	1927-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4865
[]	[4665]	Aflatun	41.619999	71.919998	1957-08-31 00:00:00	1957-09-24 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4665
0-20000-0-21824	[4722]	TIKSI	71.519997	128.929993	1937-07-14 00:00:00	1937-08-17 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4722
0-20000-0-72438	[4850]	INDIANAPOLIS/I.-MUN/WEIR COOK, IN.	39.720001	-86.279999	1909-09-27 00:00:00	1909-10-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4850
0-20000-0-20353	[4736]	MYS ZELANIYA	76.849998	68.580002	1938-07-01 00:00:00	1939-04-16 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4736
[]	[4679]	Sari-Tash	39.720001	73.25	1957-08-31 00:00:00	1957-09-25 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4679
[]	[4751]	Ostrov Chetyriohstolbovii	70.629997	162.399994	1944-07-16 00:00:00	1945-11-07 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4751
0-20000-0-21824	[4548]	TIKSI	71.519997	128.929993	1954-04-20 00:00:00	1954-09-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4548
0-20000-0-38589	[4693]	JANGIER	40.5	68.760002	1954-07-10 00:00:00	1954-07-17 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4693
0-20000-0-25123	[4562]	CHERSKIJ	68.800003	161.279999	1954-04-20 00:00:00	1954-09-21 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4562
0-20000-0-21824	[4767]	TIKSI	71.580002	128.919998	1948-03-12 00:00:00	1948-04-24 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4767
0-20000-0-21432	[4783]	OSTROV KOTEL'NYJ	76.0	137.899994	1949-09-27 00:00:00	1949-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4783
0-20000-0-20353	[4709]	MYS ZELANIYA	76.849998	68.580002	1934-10-12 00:00:00	1935-08-02 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4709
0-20000-0-31909	[4592]	TERNEJ	45.029999	136.669998	1954-05-19 00:00:00	1954-09-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4592
0-20000-0-24944	[4578]	OLEKMINSK (24944-0)	60.369999	120.400002	1954-04-19 00:00:00	1954-09-21 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4578
0-20000-0-85223	[4835]	COCHABAMBA	-17.379999	-66.169998	1944-05-01 00:00:00	1946-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4835
0-20000-0-63733	[4818]	MUSOMA	-1.15	34.029999	1908-09-01 00:00:00	1908-09-11 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4818
0-20000-0-91939	[4493]	PAPPEETE, TAHITI	-17.533001	-149.565994	1938-01-09 00:00:00	1940-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4493
0-20000-0-74466	[4800]	WOLCOTT, IN.	40.880001	-86.93	1918-07-12 00:00:00	1918-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4800
0-20000-0-31168	[4606]	AYAN	56.450001	138.149994	1954-10-20 00:00:00	1955-04-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4606
0-20000-0-07629	[4518]	TOULOUSE RADAR	43.566002	1.483	1920-10-05 00:00:00	1921-04-20 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4518
0-20000-0-30230	[4620]	KIRENSK	57.77	108.07	1954-10-19 00:00:00	1955-04-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4620
0-20000-0-41782	[4866]	KARACHI MANORA	24.719999	66.980003	1926-02-01 00:00:00	1927-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4866
0-20000-0-20353	[4634]	MYS ZELANIYA	76.949997	68.580002	1954-10-19 00:00:00	1955-04-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4634
[]	[4737]	Ostrov Chetyriohstolbovii	70.629997	162.399994	1939-02-26 00:00:00	1939-02-26 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4737
0-20000-0-07761	[4351]	AJACCIO	41.924	8.763	1924-07-27 00:00:00	1928-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4351
[]	[4723]	Buhta Varneka	69.720001	60.049999	1937-09-11 00:00:00	1938-03-23 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4723
0-20001-0-72403	[4851]	STERLING, VA.	39.07	-77.879997	1911-03-01 00:00:00	1911-03-03 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4851
0-20000-0-22802	[4648]	SORTAVALA	61.720001	30.719999	1954-10-20 00:00:00	1955-04-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4648
[]	[4666]	Arkit	41.880001	71.980003	1956-07-27 00:00:00	1956-08-19 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4666
0-20000-0-25399	[4753]	MYS UELEN	66.169998	190.169998	1944-10-17 00:00:00	1945-04-08 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4753
0-20000-0-54662	[4786]	DALIAN	38.900002	121.629997	1944-09-01 00:00:00	1945-03-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4786
0-20000-0-20674	[4710]	OSTROV DIKSON	73.5	80.400002	1934-11-08 00:00:00	1935-07-07 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4710
0-20000-0-38328	[4680]	SHYMKENT	42.279999	69.620003	1960-09-02 00:00:00	1960-09-25 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4680
0-20000-0-20292	[4768]	GMO IM.E.K. FEDOROVA	77.720001	104.279999	1948-06-04 00:00:00	1948-06-29 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4768
0-20000-0-38457	[4695]	TASHKENT	41.330002	69.300003	1954-07-11 00:00:00	1954-07-27 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4695
0-20000-0-85033	[4836]	GUAYARAMERIN	-10.82	-65.370003	1944-05-20 00:00:00	1946-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4836
0-20000-0-38687	[4549]	TURKMENABAT	39.080002	63.599998	1954-04-19 00:00:00	1954-09-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4549
0-20000-0-34009	[4563]	KURSK	51.75	36.200001	1954-04-19 00:00:00	1954-09-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4563
0-20000-0-24125	[4579]	OLENEK (24125-0)	68.669998	112.330002	1954-07-19 00:00:00	1954-09-21 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4579
0-20000-0-91939	[4494]	PAPPEETE, TAHITI	-17.533001	-149.565994	1941-02-20 00:00:00	1943-06-24 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4494
0-20000-0-37018	[4593]	TUAPSE (37018-0)	44.099998	39.07	1954-04-19 00:00:00	1954-08-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4593
0-20000-0-63733	[4820]	MUSOMA	-1.13	34.0	1908-08-03 00:00:00	1908-09-10 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4820
0-20000-0-41641	[4867]	LAHORE AIRPORT	31.52	74.400002	1926-02-01 00:00:00	1927-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4867
0-20000-0-07240	[4519]	TOURS	47.432999	0.7	1921-01-01 00:00:00	1921-03-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4519
0-20000-0-07761	[4352]	AJACCIO	41.924	8.763	1929-01-03 00:00:00	1929-06-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4352
[]	[4801]	Groesbeck	31.5	-96.5	1918-09-25 00:00:00	1918-12-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4801
0-20000-0-20674	[4738]	OSTROV DIKSON	73.5	80.400002	1938-07-24 00:00:00	1939-04-29 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4738
[]	[4724]		-999.0	-999.0	1938-02-11 00:00:00	1938-02-18 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4724
0-20000-0-23205	[4635]	NAR'JAN-MAR	67.650002	53.119999	1954-10-19 00:00:00	1955-04-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4635
0-20000-0-72550	[4852]	EPPLEY FIELD, OMAHA,  NE.	41.299999	-95.900002	1909-09-25 00:00:00	1911-03-04 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4852
0-20000-0-20107	[4607]	BARENTSBURG	78.07	14.25	1954-10-19 00:00:00	1955-04-21 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4607
0-20000-0-32389	[4621]	KLJUCHI	56.32	160.830002	1954-10-19 00:00:00	1955-04-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4621
0-20000-0-25399	[4711]	MYS UELEN	66.169998	190.169998	1935-01-06 00:00:00	1935-06-26 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4711
0-20000-0-54662	[4787]	DALIAN	38.900002	121.629997	1944-03-01 00:00:00	1945-03-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4787
0-20000-0-23022	[4754]	AMDERMA	69.75	61.700001	1947-06-28 00:00:00	1947-12-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4754
0-20000-0-38836	[4649]	DUSHANBE	38.580002	68.779999	1954-10-19 00:00:00	1955-04-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4649
0-20000-0-20353	[4770]	MYS ZELANIYA	76.849998	68.580002	1948-01-02 00:00:00	1948-06-26 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4770
0-20000-0-85201	[4837]	LA PAZ/ALTO	-16.5	-68.150002	1944-10-09 00:00:00	1946-12-08 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4837
0-20000-0-35796	[4667]	BALHASH	46.77	75.080002	1956-07-27 00:00:00	1956-08-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4667
0-20000-0-38744	[4681]	LAHSH	39.549999	72.18	1958-07-01 00:00:00	1958-07-24 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4681
0-20000-0-38457	[4696]	TASHKENT	41.330002	69.300003	1956-03-20 00:00:00	1956-03-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4696
0-20000-0-91939	[4495]	PAPPEETE, TAHITI	-17.533001	-149.565994	1946-03-25 00:00:00	1947-12-02 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4495
0-20000-0-61979	[4521]	LE COLORADO RADAR	-20.884001	55.431	1951-01-13 00:00:00	1951-11-27 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4521
0-20000-0-43278	[4868]	NUMGAMBAKKAM	13.07	80.25	1926-04-08 00:00:00	1927-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4868
0-20000-0-28952	[4564]	KOSTANAY	53.220001	63.619999	1954-04-19 00:00:00	1954-09-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4564
0-20000-0-30758	[4550]	CHITA	52.049999	113.480003	1954-04-19 00:00:00	1954-09-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4550
0-20000-0-07761	[4354]	AJACCIO	41.917999	8.793	1944-03-02 00:00:00	1944-03-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4354
0-20001-0-16080	[4822]	MILANO LINATE RDS	45.470001	9.28	1906-09-05 00:00:00	1906-10-04 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4822
0-20000-0-28698	[4580]	OMSK (28698-0)	54.93	73.400002	1954-04-19 00:00:00	1954-09-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4580
0-20000-0-24641	[4594]	VILJUJSK	63.75	121.5	1954-04-19 00:00:00	1954-09-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4594
0-20000-0-20107	[4739]	BARENTSBURG	78.050003	14.25	1939-08-15 00:00:00	1940-05-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4739
0-20000-0-72550	[4802]	EPPLEY FIELD, OMAHA,  NE.	41.299999	-95.900002	1915-05-08 00:00:00	1915-05-09 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4802
0-20000-0-20107	[4712]	BARENTSBURG	78.050003	14.25	1936-09-15 00:00:00	1937-04-15 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4712
0-20000-0-20292	[4725]	GMO IM.E.K. FEDOROVA	77.720001	104.279999	1937-08-14 00:00:00	1937-08-14 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4725
0-20000-0-30636	[4608]	BARGUZIN	53.619999	109.629997	1954-10-19 00:00:00	1955-04-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4608
0-20000-0-58238	[4854]	NANJING	32.049999	118.779999	1930-01-20 00:00:00	1935-12-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4854
[]	[4755]	Buhta Providenia	64.400002	186.770004	1946-02-09 00:00:00	1947-02-09 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4755
0-20000-0-85141	[4838]	RURRENABAQUE	-14.45	-67.529999	1946-06-05 00:00:00	1946-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4838
0-20000-0-20674	[4772]	OSTROV DIKSON	73.5	80.400002	1948-01-03 00:00:00	1948-06-26 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4772
0-20000-0-30935	[4622]	KRASNYJ CHIKOJ	50.369999	108.75	1954-10-19 00:00:00	1955-04-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4622
0-20000-0-32540	[4636]	PETROPAVLOVSK-KAMCHATSKIJ (32540-0)	53.049999	158.330002	1954-10-19 00:00:00	1955-04-21 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4636
0-20000-0-47112	[4788]	INCHEON	37.470001	126.629997	1943-01-15 00:00:00	1944-09-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4788
0-20000-0-41258	[4869]	Sultan Qaboos Port	23.620001	58.580002	1927-12-01 00:00:00	1927-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4869
0-20000-0-38989	[4650]	TAGTABAZAR	35.950001	62.919998	1954-10-19 00:00:00	1955-04-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4650
0-20000-0-07108	[4497]	PLABENNEC-RADAR	48.375	-4.508	1922-04-06 00:00:00	1924-12-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4497
0-20000-0-35796	[4668]	BALHASH	46.77	75.080002	1957-08-31 00:00:00	1957-09-30 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4668
[]	[4682]	Djambul	42.849998	71.379997	1958-07-02 00:00:00	1958-07-23 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4682
0-20000-0-67339	[4823]	MAPUTO OBSERVATORIO	-25.969999	32.599998	1937-01-04 00:00:00	1950-08-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4823
0-20000-0-31004	[4539]	ALDAN	58.619999	125.370003	1954-04-19 00:00:00	1954-08-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4539
0-20000-0-07761	[4355]	AJACCIO	41.924	8.763	1945-07-25 00:00:00	1948-12-31 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4355
0-20000-0-38457	[4697]	TASHKENT	41.330002	69.300003	1956-04-01 00:00:00	1956-04-25 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4697
[]	[4551]	Dudinka	69.400002	86.169998	1954-04-19 00:00:00	1954-09-21 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4551
0-20000-0-38062	[4565]	KYZYLORDA	44.849998	65.5	1954-04-19 00:00:00	1954-09-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4565
[]	[4713]	Buhta Tihaya	80.32	52.799999	1936-07-24 00:00:00	1937-06-18 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4713
[]	[4740]	Buhta Tihaya	80.32	52.799999	1939-07-10 00:00:00	1940-06-29 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4740
[]	[4726]	Mys Shmidta	68.919998	180.529999	1937-08-06 00:00:00	1938-06-07 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4726
0-20000-0-28445	[4595]	EKATERINBURG (VERHNEE DUBROVO)	56.73	61.07	1954-04-19 00:00:00	1954-09-22 00:00:00	/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4595
